POSTID,KEYFIELD,PRODUCT,GROUP,COV_CD,RES_BASE_C,COV_SEQ_NR,BEN_TERM,COV_ST_YR,COV_ST_MTH,ANN_BEF,ANN_1,ANN_2,ANN_INC_PC,ANN_INC_AM,ISS_YR_ANN,ISS_YR_MTH
100895420,100895420,TRAD,DIL,900,61,1,9999,1990,1,1.00,,2475.00,0.00,,1990,1
100896020,100896020,TRAD,DIL,700,92,1,9999,1990,8,1303.00,,,0.00,,1990,8
100896030,100896030,TRAD,DIL,700,92,1,9999,1990,9,7714.00,7714.00,5400.00,0.00,,1990,9
100896280,100896280,TRAD,DIL,700,92,1,9999,1990,9,13563.00,9494.00,9494.00,0.00,,1990,9
100899210,100899210,TRAD,DIL,700,92,1,9999,1990,9,25081.00,17557.00,17557.00,0.00,,1990,9
100899620,100899620,TRAD,DIL,700,92,1,9999,1990,8,14826.00,,,0.00,,1990,8
100899910,100899910,TRAD,DIL,700,92,1,9999,1990,10,6281.00,,,0.00,,1990,10
100900310,100900310,TRAD,DIL,700,92,1,9999,1990,10,5104.00,,,,,1990,10
100902270,100902270,TRAD,DIL,700,92,1,9999,1991,1,8988.00,,,0.00,,1991,1
100902270,100902270,TRAD,DIL,770,92,2,476,1991,1,4904.00,,,0.00,,1991,1
100903080,100903080,TRAD,DIL,700,92,1,9999,1990,10,2503.00,,,,,1990,10
100903250,100903250,TRAD,DIL,700,92,1,9999,1990,10,5671.00,,,0.00,,1990,10
100906370,100906370,TRAD,DIL,700,92,1,9999,1990,11,22671.00,,,,,1990,11
100908240,100908240,TRAD,DIL,700,92,1,9999,1990,11,10712.00,,,,,1990,11
100910560,100910560,TRAD,DIL,700,92,1,9999,1990,11,1986.00,,,,,1990,11
100910640,100910640,TRAD,DIL,700,92,1,9999,1990,11,487.00,,,,,1990,11
100917820,100917820,TRAD,DIL,700,92,1,9999,1990,12,721.00,,,,,1990,12
100919440,100919440,TRAD,DIL,700,92,1,9999,1990,11,786.00,,,,,1990,11
100921040,100921040,TRAD,DIL,700,92,1,9999,1990,10,2223.00,2223.00,1556.00,0.00,,1990,10
100927130,100927130,TRAD,DIL,700,92,1,9999,1990,11,978.00,,,0.00,,1990,11
100928400,100928400,TRAD,DIL,700,92,1,9999,1990,9,2137.00,,,0.00,,1990,9
100929260,100929260,TRAD,DIL,700,92,1,9999,1990,12,1050.00,,,0.00,,1990,12
100930460,100930460,TRAD,DIL,700,92,1,9999,1990,12,3627.00,,,0.00,,1990,12
100930470,100930470,TRAD,DIL,700,92,1,9999,1990,12,4613.00,,,0.00,,1990,12
100936770,100936770,TRAD,DIL,700,92,1,9999,1990,11,1701.00,,,0.00,,1990,11
100939020,100939020,TRAD,DIL,700,92,1,9999,1990,12,1783.00,,,0.00,,1990,12
100939040,100939040,TRAD,DIL,700,92,1,9999,1991,1,12782.00,,,,,1991,1
100943860,100943860,TRAD,DIL,900,61,1,9999,1990,12,1.00,2723.00,,0.00,,1990,12
100947340,100947340,TRAD,DIL,700,92,1,9999,1990,11,24600.00,,,,,1990,11
100947780,100947780,TRAD,DIL,700,92,1,9999,1990,12,4083.00,,,,,1990,12
100950320,100950320,TRAD,DIL,700,92,1,9999,1990,12,811.00,,,,,1990,12
100954570,100954570,TRAD,DIL,700,92,1,9999,1990,11,6685.00,6685.00,6685.00,0.00,,1990,11
100954880,100954880,TRAD,DIL,700,92,1,9999,1990,12,256.00,,,,,1990,12
100956590,100956590,TRAD,DIL,700,92,1,9999,1990,12,2474.00,,,0.00,,1990,12
100959320,100959320,TRAD,DIL,700,92,1,9999,1990,12,2976.00,,,,,1990,12
100962600,100962600,TRAD,DIL,700,92,1,9999,1990,10,2810.00,,,0.00,,1990,10
100979300,100979300,TRAD,DIL,700,92,1,9999,1991,1,4746.00,3322.00,3322.00,0.00,,1991,1
100980290,100980290,TRAD,DIL,700,92,1,9999,1990,12,5972.00,,,,,1990,12
100983430,100983430,TRAD,DIL,700,92,1,9999,1990,12,15265.00,,,0.00,,1990,12
100984560,100984560,TRAD,DIL,700,92,1,9999,1991,1,5103.00,,,,,1991,1
100987400,100987400,TRAD,DIL,700,92,1,9999,1991,1,3561.00,2493.00,2493.00,0.00,,1991,1
100990880,100990880,TRAD,DIL,700,92,1,9999,1990,12,1425.00,,,,,1990,12
100994840,100994840,TRAD,DIL,700,92,1,9999,1991,1,5248.00,,,0.00,,1991,1
101001530,101001530,TRAD,DIL,700,92,1,9999,1990,12,4933.00,,,,,1990,12
101002660,101002660,TRAD,DIL,700,92,1,9999,1990,12,3225.00,,,0.00,,1990,12
101007820,101007820,TRAD,DIL,700,92,1,9999,1991,1,6297.00,6297.00,6297.00,0.00,,1991,1
101014060,101014060,TRAD,DIL,700,92,1,9999,1991,1,5558.00,3891.00,3891.00,0.00,,1991,1
101015230,101015230,TRAD,DIL,700,92,1,9999,1990,12,40017.00,,,0.00,,1990,12
101015550,101015550,TRAD,DIL,700,92,1,9999,1991,1,12041.00,12041.00,8429.00,0.00,,1991,1
101016390,101016390,TRAD,DIL,700,92,1,9999,1991,1,2554.00,,,,,1991,1
101018890,101018890,TRAD,DIL,700,92,1,9999,1990,12,1163.00,,,,,1990,12
101020560,101020560,TRAD,DIL,700,92,1,9999,1990,12,6340.00,,,0.00,,1990,12
101021650,101021650,TRAD,DIL,700,92,1,9999,1990,6,323.00,,,,,1990,6
101023240,101023240,TRAD,DIL,700,92,1,9999,1991,2,5864.00,,,,,1991,2
101023440,101023440,TRAD,DIL,700,92,1,9999,1991,1,4186.00,4186.00,2931.00,0.00,,1991,1
101024770,101024770,TRAD,DIL,700,92,1,9999,1991,2,986.00,,,,,1991,2
101029240,101029240,TRAD,DIL,700,92,1,9999,1990,12,1668.00,,,0.00,,1990,12
101029670,101029670,TRAD,DIL,700,92,1,9999,1990,12,2776.00,,,,,1990,12
101029900,101029900,TRAD,DIL,700,92,1,9999,1990,12,832.00,,,0.00,,1990,12
101030380,101030380,TRAD,DIL,707,92,1,9999,1990,12,61166.00,,,3.00,,1990,12
101036130,101036130,TRAD,DIL,700,92,1,9999,1991,3,1358.00,,,,,1991,3
101040070,101040070,TRAD,DIL,700,92,1,9999,1991,5,1779.00,1779.00,1779.00,0.00,,1991,5
101044380,101044380,TRAD,DIL,700,92,1,9999,1991,1,4016.00,4016.00,4016.00,0.00,,1991,1
101045420,101045420,TRAD,DIL,700,92,1,9999,1991,1,2309.00,,,,,1991,1
101047820,101047820,TRAD,DIL,700,92,1,9999,1991,2,428.00,,,,,1991,2
101052910,101052910,TRAD,DIL,700,92,1,9999,1991,4,4904.00,4904.00,3433.00,0.00,,1991,4
101054280,101054280,TRAD,DIL,700,92,1,9999,1990,12,5591.00,,,0.00,,1990,12
101057160,101057160,TRAD,DIL,700,92,1,9999,1991,4,1700.00,,,,,1991,4
101059360,101059360,TRAD,DIL,700,92,1,9999,1991,5,449.00,,,0.00,,1991,5
101060860,101060860,TRAD,DIL,700,92,1,9999,1991,4,3921.00,,,0.00,,1991,4
101065630,101065630,TRAD,DIL,700,92,1,9999,1991,4,10247.00,,,,,1991,4
101068280,101068280,TRAD,DIL,700,92,1,9999,1991,3,1988.00,,,0.00,,1991,3
101075060,101075060,TRAD,DIL,700,92,1,9999,1991,6,590.00,,,0.00,,1991,6
101081430,101081430,TRAD,DIL,700,92,1,9999,1991,5,3548.00,2484.00,2484.00,0.00,,1991,5
101093740,101093740,TRAD,DIL,700,92,1,9999,1991,6,4357.00,,,,,1991,6
101095380,101095380,TRAD,DIL,700,92,1,9999,1991,5,9666.00,,,0.00,,1991,5
101099880,101099880,TRAD,DIL,700,92,1,9999,1991,5,10433.00,,,,,1991,5
101100990,101100990,TRAD,DIL,700,92,1,9999,1991,6,2075.00,1453.00,1453.00,0.00,,1991,6
101101750,101101750,TRAD,DIL,700,92,1,9999,1991,6,14521.00,,,0.00,,1991,6
101103260,101103260,TRAD,DIL,700,92,1,9999,1991,7,1118.00,,,,,1991,7
101105730,101105730,TRAD,DIL,700,92,1,9999,1991,7,997.00,,,0.00,,1991,7
101122460,101122460,TRAD,DIL,700,92,1,9999,1991,6,4543.00,3180.00,3180.00,0.00,,1991,6
101128530,101128530,TRAD,DIL,700,92,1,9999,1991,10,9983.00,6988.00,6988.00,0.00,,1991,10
101130560,101130560,TRAD,DIL,700,92,1,9999,1991,5,4366.00,,,0.00,,1991,5
101132660,101132660,TRAD,DIL,700,92,1,9999,1991,6,3403.00,,,,,1991,6
101136040,101136040,TRAD,DIL,700,92,1,9999,1991,5,18711.00,,,,,1991,5
101141880,101141880,TRAD,DIL,707,92,1,9999,1991,7,25232.00,25232.00,,2.00,,1991,7
101142010,101142010,TRAD,DIL,700,92,1,9999,1991,6,10373.00,,,0.00,,1991,6
101143950,101143950,TRAD,DIL,700,92,1,9999,1991,7,2607.00,,,,,1991,7
101154900,101154900,TRAD,DIL,700,92,1,9999,1991,8,811.00,,,,,1991,8
101159460,101159460,TRAD,DIL,700,92,1,9999,1991,6,2193.00,,,,,1991,6
101162080,101162080,TRAD,DIL,700,92,1,9999,1991,8,4495.00,,,0.00,,1991,8
101165720,101165720,TRAD,DIL,700,92,1,9999,1991,5,4204.00,,,0.00,,1991,5
101168050,101168050,TRAD,DIL,700,92,1,9999,1991,8,1001.00,,,0.00,,1991,8
101168360,101168360,TRAD,DIL,700,92,1,9999,1991,3,2847.00,2847.00,2847.00,0.00,,1991,3
101169850,101169850,TRAD,DIL,700,92,1,9999,1991,6,21625.00,21625.00,21625.00,0.00,,1991,6
101170430,101170430,TRAD,DIL,700,92,1,9999,1991,8,24504.00,,,,,1991,8
101175060,101175060,TRAD,DIL,700,92,1,9999,1991,9,6594.00,,,,,1991,9
101181560,101181560,TRAD,DIL,700,92,1,9999,1991,6,4496.00,,,0.00,,1991,6
101181650,101181650,TRAD,DIL,700,92,1,9999,1991,5,2877.00,,,0.00,,1991,5
101197170,101197170,TRAD,DIL,700,92,1,9999,1991,9,1655.00,,,,,1991,9
101199240,101199240,TRAD,DIL,700,92,1,9999,1991,10,8486.00,5940.00,5940.00,0.00,,1991,10
101200670,101200670,TRAD,DIL,700,92,1,9999,1991,10,4447.00,,,0.00,,1991,10
101206440,101206440,TRAD,DIL,700,92,1,9999,1991,10,45638.00,,,,,1991,10
101206920,101206920,TRAD,DIL,700,92,1,9999,1991,10,11993.00,8395.00,8395.00,0.00,,1991,10
101207180,101207180,TRAD,DIL,700,92,1,9999,1991,10,6951.00,,,,,1991,10
101211700,101211700,TRAD,DIL,700,92,1,9999,1991,9,2142.00,,,0.00,,1991,9
101211710,101211710,TRAD,DIL,700,92,1,9999,1991,9,1993.00,,,,,1991,9
101214100,101214100,TRAD,DIL,700,92,1,9999,1991,10,16470.00,16470.00,16470.00,0.00,,1991,10
101214130,101214130,TRAD,DIL,700,92,1,9999,1991,10,13681.00,,,,,1991,10
101214700,101214700,TRAD,DIL,700,92,1,9999,1991,10,6131.00,,,,,1991,10
101215500,101215500,TRAD,DIL,700,92,1,9999,1991,11,2107.00,,,,,1991,11
101216050,101216050,TRAD,DIL,700,92,1,9999,1991,7,7660.00,7660.00,5362.00,0.00,,1991,7
101218280,101218280,TRAD,DIL,700,92,1,9999,1991,9,4765.00,,,,,1991,9
101218760,101218760,TRAD,DIL,700,92,1,9999,1991,11,1030.00,1030.00,721.00,0.00,,1991,11
101220160,101220160,TRAD,DIL,700,92,1,9999,1991,11,5262.00,,,0.00,,1991,11
101224200,101224200,TRAD,DIL,700,92,1,9999,1991,7,2194.00,,,0.00,,1991,7
101226700,101226700,TRAD,DIL,700,92,1,9999,1991,8,10210.00,,,0.00,,1991,8
101227040,101227040,TRAD,DIL,700,92,1,9999,1991,10,2697.00,2697.00,2697.00,0.00,,1991,10
101233680,101233680,TRAD,DIL,700,92,1,9999,1991,10,11724.00,11724.00,8207.00,0.00,,1991,10
101237650,101237650,TRAD,DIL,700,92,1,9999,1991,11,5616.00,,,,,1991,11
101242040,101242040,TRAD,DIL,700,92,1,9999,1991,12,10163.00,,,0.00,,1991,12
101252490,101252490,TRAD,DIL,700,92,1,9999,1991,11,4449.00,,,0.00,,1991,11
101254220,101254220,TRAD,DIL,700,92,1,9999,1991,11,6880.00,4816.00,4816.00,0.00,,1991,11
101261390,101261390,TRAD,DIL,700,92,1,9999,1991,12,14275.00,,,,,1991,12
101261560,101261560,TRAD,DIL,700,92,1,9999,1991,12,2295.00,,,,,1991,12
101264200,101264200,TRAD,DIL,700,92,1,9999,1991,11,1641.00,,,0.00,,1991,11
101265850,101265850,TRAD,DIL,700,92,1,9999,1991,12,663.00,,,,,1991,12
101268990,101268990,TRAD,DIL,700,92,1,9999,1991,12,3157.00,3157.00,3157.00,0.00,,1991,12
101277550,101277550,TRAD,DIL,700,92,1,9999,1991,12,3121.00,,,0.00,,1991,12
101283500,101283500,TRAD,DIL,700,92,1,9999,1991,12,1225.00,,,0.00,,1991,12
101288370,101288370,TRAD,DIL,770,92,1,398,1991,11,5637.00,,,0.00,,1991,11
101289710,101289710,TRAD,DIL,700,92,1,9999,1991,12,2203.00,,,,,1991,12
101292700,101292700,TRAD,DIL,700,92,1,9999,1991,12,4239.00,,,,,1991,12
101294290,101294290,TRAD,DIL,700,92,1,9999,1991,12,25208.00,25208.00,17646.00,0.00,,1991,12
101309050,101309050,TRAD,DIL,700,92,1,9999,1991,12,5264.00,5264.00,5264.00,0.00,,1991,12
101314410,101314410,TRAD,DIL,700,92,1,9999,1991,10,2257.00,,,0.00,,1991,10
101315870,101315870,TRAD,DIL,700,92,1,9999,1991,12,8329.00,,,0.00,,1991,12
101336200,101336200,TRAD,DIL,700,92,1,9999,1991,12,11983.00,8388.00,8388.00,0.00,,1991,12
101339130,101339130,TRAD,DIL,700,92,1,9999,1991,12,4415.00,,,,,1991,12
101347450,101347450,TRAD,DIL,700,92,1,9999,1992,1,20603.00,20603.00,14422.00,0.00,,1992,1
101349650,101349650,TRAD,DIL,700,92,1,9999,1991,12,377.00,,,,,1991,12
101352400,101352400,TRAD,DIL,700,92,1,9999,1991,12,4809.00,,,,,1991,12
101353410,101353410,TRAD,DIL,700,92,1,9999,1991,12,1679.00,,,,,1991,12
101360320,101360320,TRAD,DIL,700,92,1,9999,1991,10,8026.00,,,,,1991,10
101362230,101362230,TRAD,DIL,700,92,1,9999,1991,12,1444.00,1444.00,1444.00,0.00,,1991,12
101376700,101376700,TRAD,DIL,700,92,1,9999,1991,12,3068.00,3068.00,2148.00,0.00,,1991,12
101383130,101383130,TRAD,DIL,700,92,1,9999,1992,1,7095.00,,,,,1992,1
101385390,101385390,TRAD,DIL,700,92,1,9999,1991,12,8168.00,,,,,1991,12
101387840,101387840,TRAD,DIL,700,92,1,9999,1991,12,5334.00,5334.00,3733.00,0.00,,1991,12
101388260,101388260,TRAD,DIL,700,92,1,9999,1991,12,10926.00,7648.00,7648.00,0.00,,1991,12
101388280,101388280,TRAD,DIL,700,92,1,9999,1991,12,5626.00,3938.00,3938.00,0.00,,1991,12
101388590,101388590,TRAD,DIL,700,92,1,9999,1992,2,1814.00,,,,,1992,2
101391090,101391090,TRAD,DIL,700,92,1,9999,1991,12,1915.00,,,,,1991,12
101391160,101391160,TRAD,DIL,700,92,1,9999,1991,9,1169.00,,,0.00,,1991,9
101392720,101392720,TRAD,DIL,700,92,1,9999,1992,1,18106.00,,,,,1992,1
101396250,101396250,TRAD,DIL,700,92,1,9999,1991,12,11212.00,11212.00,7849.00,0.00,,1991,12
101399600,101399600,TRAD,DIL,700,92,1,9999,1991,12,3301.00,,,0.00,,1991,12
101402760,101402760,TRAD,DIL,700,92,1,9999,1992,1,11956.00,11956.00,8370.00,0.00,,1992,1
101407500,101407500,TRAD,DIL,700,92,1,9999,1991,12,1986.00,,,0.00,,1991,12
101407950,101407950,TRAD,DIL,700,92,1,9999,1991,12,8838.00,,,0.00,,1991,12
101408060,101408060,TRAD,DIL,700,92,1,9999,1992,2,1779.00,,,0.00,,1992,2
101408980,101408980,TRAD,DIL,700,92,1,9999,1992,1,3844.00,,,,,1992,1
101415520,101415520,TRAD,DIL,700,92,1,9999,1991,12,2996.00,2996.00,2996.00,0.00,,1991,12
101416000,101416000,TRAD,DIL,700,92,1,9999,1991,11,9878.00,,,0.00,,1991,11
101417260,101417260,TRAD,DIL,700,92,1,9999,1992,1,4812.00,,,0.00,,1992,1
101417500,101417500,TRAD,DIL,700,92,1,9999,1992,1,6111.00,6111.00,6111.00,0.00,,1992,1
101417750,101417750,TRAD,DIL,700,92,1,9999,1992,3,16109.00,16109.00,11276.00,0.00,,1992,3
101418900,101418900,TRAD,DIL,700,92,1,9999,1991,12,4859.00,,,,,1991,12
101420150,101420150,TRAD,DIL,700,92,1,9999,1992,2,4447.00,,,,,1992,2
101420790,101420790,TRAD,DIL,700,92,1,9999,1992,1,2609.00,2609.00,1826.00,0.00,,1992,1
101423610,101423610,TRAD,DIL,700,92,1,9999,1992,1,7753.00,,,,,1992,1
101425480,101425480,TRAD,DIL,700,92,1,9999,1992,1,9245.00,,,,,1992,1
101425770,101425770,TRAD,DIL,700,92,1,9999,1992,2,19240.00,,,0.00,,1992,2
101427450,101427450,TRAD,DIL,700,92,1,9999,1992,3,10605.00,,,,,1992,3
101427590,101427590,TRAD,DIL,700,92,1,9999,1992,3,182.00,,,,,1992,3
101427690,101427690,TRAD,DIL,700,92,1,9999,1992,2,13613.00,,,0.00,,1992,2
101428710,101428710,TRAD,DIL,700,92,1,9999,1991,12,12539.00,12539.00,12539.00,0.00,,1991,12
101429030,101429030,TRAD,DIL,700,92,1,9999,1992,3,6385.00,,,,,1992,3
101432450,101432450,TRAD,DIL,700,92,1,9999,1992,1,312.00,,,,,1992,1
101434980,101434980,TRAD,DIL,700,92,1,9999,1991,12,1462.00,,,,,1991,12
101436500,101436500,TRAD,DIL,700,92,1,9999,1992,2,9956.00,,,0.00,,1992,2
101439420,101439420,TRAD,DIL,700,92,1,9999,1992,3,14804.00,,,,,1992,3
101440610,101440610,TRAD,DIL,700,92,1,9999,1992,2,20996.00,,,,,1992,2
101442320,101442320,TRAD,DIL,700,92,1,9999,1992,4,34157.00,34157.00,23910.00,0.00,,1992,4
101443690,101443690,TRAD,DIL,700,92,1,9999,1992,4,10111.00,10111.00,7078.00,0.00,,1992,4
101449860,101449860,TRAD,DIL,700,92,1,9999,1992,3,2065.00,,,,,1992,3
101452910,101452910,TRAD,DIL,700,92,1,9999,1991,12,1395.00,,,0.00,,1991,12
101453530,101453530,TRAD,DIL,700,92,1,9999,1992,3,4120.00,4120.00,4120.00,0.00,,1992,3
101453960,101453960,TRAD,DIL,700,92,1,9999,1992,3,3615.00,3615.00,2531.00,0.00,,1992,3
101456180,101456180,TRAD,DIL,700,92,1,9999,1992,3,25865.00,,,,,1992,3
101457470,101457470,TRAD,DIL,700,92,1,9999,1992,5,4388.00,,,,,1992,5
101460380,101460380,TRAD,DIL,700,92,1,9999,1992,5,1089.00,,,,,1992,5
101460650,101460650,TRAD,DIL,700,92,1,9999,1992,1,26100.00,,,0.00,,1992,1
101464920,101464920,TRAD,DIL,700,92,1,9999,1992,6,3966.00,,,,,1992,6
101465620,101465620,TRAD,DIL,700,92,1,9999,1992,5,573.00,,,,,1992,5
101466040,101466040,TRAD,DIL,700,92,1,9999,1992,4,5119.00,3583.00,3583.00,0.00,,1992,4
101467660,101467660,TRAD,DIL,700,92,1,9999,1992,6,3938.00,3938.00,3938.00,0.00,,1992,6
101470380,101470380,TRAD,DIL,700,92,1,9999,1992,5,4491.00,,,,,1992,5
101477970,101477970,TRAD,DIL,700,92,1,9999,1992,7,6562.00,,,,,1992,7
101478350,101478350,TRAD,DIL,700,92,1,9999,1992,6,1778.00,,,0.00,,1992,6
101478390,101478390,TRAD,DIL,700,92,1,9999,1992,6,1598.00,,,0.00,,1992,6
101478420,101478420,TRAD,DIL,700,92,1,9999,1992,3,8994.00,,,0.00,,1992,3
101479570,101479570,TRAD,DIL,700,92,1,9999,1991,11,513.00,,,0.00,,1991,11
101482030,101482030,TRAD,DIL,700,92,1,9999,1992,6,7243.00,,,0.00,,1992,6
101485590,101485590,TRAD,DIL,700,92,1,9999,1992,3,8553.00,,,0.00,,1992,3
101486620,101486620,TRAD,DIL,700,92,1,9999,1992,6,11255.00,,,,,1992,6
101486980,101486980,TRAD,DIL,700,92,1,9999,1992,5,4533.00,,,,,1992,5
101487420,101487420,TRAD,DIL,700,92,1,9999,1992,6,5049.00,,,,,1992,6
101487610,101487610,TRAD,DIL,700,92,1,9999,1992,7,3835.00,,,0.00,,1992,7
101487880,101487880,TRAD,DIL,700,92,1,9999,1992,6,3403.00,,,0.00,,1992,6
101488270,101488270,TRAD,DIL,700,92,1,9999,1992,7,8077.00,8077.00,5654.00,0.00,,1992,7
101489650,101489650,TRAD,DIL,700,92,1,9999,1992,6,3514.00,3514.00,3514.00,0.00,,1992,6
101491690,101491690,TRAD,DIL,700,92,1,9999,1992,6,5234.00,,,0.00,,1992,6
101492210,101492210,TRAD,DIL,700,92,1,9999,1992,7,3695.00,,,0.00,,1992,7
101493640,101493640,TRAD,DIL,700,92,1,9999,1991,10,2626.00,,,0.00,,1991,10
101494600,101494600,TRAD,DIL,700,92,1,9999,1992,6,3814.00,3814.00,3814.00,0.00,,1992,6
101503100,101503100,TRAD,DIL,700,92,1,9999,1992,6,1043.00,,,0.00,,1992,6
101503970,101503970,TRAD,DIL,700,92,1,9999,1992,6,4629.00,,,,,1992,6
101505190,101505190,TRAD,DIL,700,92,1,9999,1992,3,21918.00,,,,,1992,3
101507560,101507560,TRAD,DIL,700,92,1,9999,1992,6,6443.00,6443.00,6443.00,0.00,,1992,6
101507750,101507750,TRAD,DIL,870,176,1,60,1992,7,16290.00,,,0.00,,2030,2
101510530,101510530,TRAD,DIL,700,92,1,9999,1992,7,14683.00,10278.00,10278.00,0.00,,1992,7
101510720,101510720,TRAD,DIL,700,92,1,9999,1992,5,7267.00,,,,,1992,5
101513950,101513950,TRAD,DIL,700,92,1,9999,1992,6,5888.00,,,0.00,,1992,6
101514870,101514870,TRAD,DIL,700,92,1,9999,1992,6,4995.00,,,0.00,,1992,6
101516800,101516800,TRAD,DIL,700,92,1,9999,1992,10,453.00,,,,,1992,10
101518360,101518360,TRAD,DIL,700,92,1,9999,1992,8,5513.00,5513.00,3859.00,0.00,,1992,8
101524260,101524260,TRAD,DIL,700,92,1,9999,1992,9,11904.00,8333.00,8333.00,0.00,,1992,9
101525610,101525610,TRAD,DIL,700,92,1,9999,1992,9,397.00,,,0.00,,1992,9
101531940,101531940,TRAD,DIL,700,92,1,9999,1992,9,530.00,,,,,1992,9
101535910,101535910,TRAD,DIL,700,92,1,9999,1992,9,3259.00,,,,,1992,9
101541940,101541940,TRAD,DIL,700,92,1,9999,1992,6,3166.00,,,0.00,,1992,6
101543200,101543200,TRAD,DIL,700,92,1,9999,1992,10,25129.00,,,,,1992,10
101544320,101544320,TRAD,DIL,700,92,1,9999,1992,9,12252.00,,,0.00,,1992,9
101546700,101546700,TRAD,DIL,700,92,1,9999,1992,6,401.00,,,0.00,,1992,6
101548010,101548010,TRAD,DIL,700,92,1,9999,1992,10,32607.00,,,,,1992,10
101550290,101550290,TRAD,DIL,700,92,1,9999,1992,10,3707.00,,,0.00,,1992,10
101551640,101551640,TRAD,DIL,700,92,1,9999,1992,9,8003.00,,,0.00,,1992,9
101556940,101556940,TRAD,DIL,700,92,1,9999,1992,10,11827.00,11827.00,8279.00,0.00,,1992,10
101559110,101559110,TRAD,DIL,700,92,1,9999,1992,10,8932.00,8932.00,8932.00,0.00,,1992,10
101560750,101560750,TRAD,DIL,700,92,1,9999,1992,10,19830.00,13881.00,13881.00,0.00,,1992,10
101562330,101562330,TRAD,DIL,700,92,1,9999,1992,10,2933.00,2933.00,2933.00,0.00,,1992,10
101569090,101569090,TRAD,DIL,700,92,1,9999,1992,12,7371.00,,,,,1992,12
101570320,101570320,TRAD,DIL,700,92,1,9999,1992,10,3566.00,3566.00,3566.00,0.00,,1992,10
101570380,101570380,TRAD,DIL,700,92,1,9999,1992,9,5445.00,,,0.00,,1992,9
101572880,101572880,TRAD,DIL,700,92,1,9999,1992,10,4587.00,,,,,1992,10
101574820,101574820,TRAD,DIL,700,92,1,9999,1992,10,4266.00,2986.00,2986.00,0.00,,1992,10
101575900,101575900,TRAD,DIL,700,92,1,9999,1992,12,24186.00,24186.00,16931.00,0.00,,1992,12
101576030,101576030,TRAD,DIL,700,92,1,9999,1992,12,5323.00,,,0.00,,1992,12
101576080,101576080,TRAD,DIL,700,92,1,9999,1992,11,4483.00,,,0.00,,1992,11
101576950,101576950,TRAD,DIL,700,92,1,9999,1992,10,5081.00,,,,,1992,10
101578440,101578440,TRAD,DIL,700,92,1,9999,1992,12,22017.00,,,0.00,,1992,12
101579810,101579810,TRAD,DIL,700,92,1,9999,1992,11,10520.00,10520.00,10520.00,0.00,,1992,11
101579830,101579830,TRAD,DIL,700,92,1,9999,1992,11,10520.00,10520.00,10520.00,0.00,,1992,11
101580000,101580000,TRAD,DIL,700,92,1,9999,1992,4,23974.00,,,,,1992,4
101580070,101580070,TRAD,DIL,700,92,1,9999,1992,11,30682.00,,,,,1992,11
101588640,101588640,TRAD,DIL,700,92,1,9999,1992,12,874.00,,,0.00,,1992,12
101597280,101597280,TRAD,DIL,700,92,1,9999,1992,3,2479.00,,,,,1992,3
101599830,101599830,TRAD,DIL,700,92,1,9999,1992,12,772.00,,,,,1992,12
101600440,101600440,TRAD,DIL,700,92,1,9999,1992,12,5187.00,,,,,1992,12
101600560,101600560,TRAD,DIL,700,92,1,9999,1992,11,1959.00,,,,,1992,11
101604430,101604430,TRAD,DIL,700,92,1,9999,1992,12,2749.00,,,,,1992,12
101604870,101604870,TRAD,DIL,700,92,1,9999,1992,12,2401.00,2401.00,2026.00,,,1992,12
101605450,101605450,TRAD,DIL,700,92,1,9999,1992,12,3574.00,,,0.00,,1992,12
101605960,101605960,TRAD,DIL,700,92,1,9999,1992,12,2658.00,,,0.00,,1992,12
101609300,101609300,TRAD,DIL,700,92,1,9999,1992,12,10323.00,,,0.00,,1992,12
101610920,101610920,TRAD,DIL,707,92,1,9999,1992,7,23961.00,,,,,1992,7
101611570,101611570,TRAD,DIL,700,92,1,9999,1992,12,6745.00,,,,,1992,12
101613470,101613470,TRAD,DIL,700,92,1,9999,1993,1,1015.00,,,,,1993,1
101613580,101613580,TRAD,DIL,700,92,1,9999,1992,12,4128.00,,,0.00,,1992,12
101614550,101614550,TRAD,DIL,700,92,1,9999,1993,2,664.00,,,,,1993,2
101615470,101615470,TRAD,DIL,700,92,1,9999,1992,12,723.00,,,,,1992,12
101618890,101618890,TRAD,DIL,700,92,1,9999,1992,12,1711.00,,,0.00,,1992,12
101619520,101619520,TRAD,DIL,700,92,1,9999,1992,12,26964.00,,,,,1992,12
101619530,101619530,TRAD,DIL,700,92,1,9999,1992,12,26964.00,,,,,1992,12
101626060,101626060,TRAD,DIL,700,92,1,9999,1993,1,2729.00,,,,,1993,1
101626490,101626490,TRAD,DIL,700,92,1,9999,1992,12,8070.00,8070.00,8070.00,0.00,,1992,12
101629980,101629980,TRAD,DIL,770,92,1,360,1992,12,6822.00,6822.00,6822.00,0.00,,1992,12
101636750,101636750,TRAD,DIL,700,92,1,9999,1992,11,813.00,,,0.00,,1992,11
101640230,101640230,TRAD,DIL,707,92,1,9999,1992,11,4063.00,,,2.00,,1992,11
101642300,101642300,TRAD,DIL,700,92,1,9999,1993,1,3212.00,,,,,1993,1
101643300,101643300,TRAD,DIL,700,92,1,9999,1993,1,1046.00,,,0.00,,1993,1
101643910,101643910,TRAD,DIL,700,92,1,9999,1993,1,18063.00,,,0.00,,1993,1
