POSTID,PRODUCT,PRODBOOMCD,GROUP,NB_IF,RECORDNO,PAID_UP,NO_POL,NO_INS,SALES_CHAN,INTERMED,LEG_ENTITY,ISS_YR,ISS_MTH,SEX_1,AGE_ISS_1,DOB_YR_1,DOB_MTH_1,AGE_ADJ_1,SEX_2,AGE_ISS_2,DOB_YR_2,DOB_MTH_2,AGE_ADJ_2,PERSTPCD,PROFIT_GRP,TARCD,BEN_TERM,SINGLE_PR,PREMPAY_CD,PREM_FREQ,PREM_SUM_V,RC_RATE_PC,BASISCOM_P,SCORECOM_P,BASISCOM_U,SCORECOM_U,RESTEARNTR,CURRENCY,STATU_RES,STATU_ADM,ANN_FREQ,RSK_INIT,RSK_OUTSTA,RID_RES,RID_IBNR,RID_AGERES,UNEARNPREM,PROD_KD
107946990,TRAD,DIL,28,IF,11452,Y,1,2,MVI,747618,A,2019,12,M,63.92,1955,12,0,F,60.92,1958,12,0,N,Z,DIL,60,278818.00,C,Q,278818.00,1.50,4182.27,,0.00,,0.00,EUR,151023.00,1509.00,M,,,,,,,99
107949940,TRAD,DIL,28,IF,11548,Y,1,2,MVI,123281,A,2020,2,M,62.33,1957,10,0,F,64.08,1955,12,0,N,Z,DIL,32,9410.97,C,Q,9410.97,1.50,141.16,,0.00,,0.00,EUR,2396.00,24.00,M,,,,,,,99
107952980,TRAD,DIL,28,IF,11644,Y,1,1,MVI,157719,A,2020,3,M,62.75,1957,5,0,O,,,,,N,Z,DIL,50,14371.00,C,Q,14371.00,1.50,215.57,,0.00,,0.00,EUR,7286.00,73.00,Q,,,,,,1090.00,99
260460650,TRAD,DIL,28,IF,11740,Y,1,1,ASB,118000,A,1975,10,F,47.17,1928,7,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,2014.00,20.00,Q,,,,,,390.00,99
261844500,TRAD,DIL,28,IF,11836,Y,1,1,MVI,626515,A,1983,6,F,38.83,1944,7,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,4551.00,46.00,Q,,,,,,138.33,99
262242140,TRAD,DIL,28,IF,11932,Y,1,1,ASB,118000,A,1987,10,F,60.00,1927,10,0,O,,,,,N,Z,DIL,9999,6897.00,C,Q,6897.00,1.50,103.46,,0.00,,0.00,EUR,2416.00,24.00,Q,,,,,,489.00,99
263382060,TRAD,DIL,28,IF,12028,Y,1,2,MVI,793265,A,1989,5,M,49.08,1940,3,0,F,47.83,1941,6,0,N,Z,DIL,9999,181512.08,C,Q,181512.08,1.50,2722.68,,0.00,,0.00,EUR,139185.00,1392.00,Q,,,,,,9578.67,99
263533320,TRAD,DIL,28,IF,12124,Y,1,2,MVI,255349,A,1990,3,M,42.42,1947,9,0,F,40.75,1949,5,0,N,Z,DIL,9999,81705.39,C,Q,81705.39,1.50,1225.58,,0.00,,0.00,EUR,482243.00,4822.00,Q,,,,,,13034.33,99
263646200,TRAD,DIL,28,IF,12220,Y,1,1,ASB,118000,A,1991,1,F,65.42,1925,7,0,O,,,,,N,Z,DIL,9999,22335.97,C,Q,22335.97,1.50,335.04,,0.00,,0.00,EUR,9426.00,94.00,Q,,,,,,2188.00,99
263840020,TRAD,DIL,28,IF,12316,Y,1,1,MVI,857763,A,1991,12,M,44.00,1947,12,0,O,,,,,N,Z,DIL,9999,43488.48,C,Y,43488.48,1.50,652.33,,0.00,,0.00,EUR,35176.00,352.00,Y,,,,,,1837.00,99
264026020,TRAD,DIL,28,IF,12412,Y,1,1,MVI,761072,A,1992,12,M,60.75,1932,3,0,O,,,,,N,Z,DIL,9999,15379.07,C,Q,15379.07,1.50,230.69,,0.00,,0.00,EUR,5938.00,59.00,Q,,,,,,0.00,99
264280480,TRAD,DIL,28,IF,12508,Y,1,2,MVI,860957,A,1994,8,M,59.92,1934,8,0,F,60.08,1934,6,0,N,Z,DIL,9999,126875.62,C,Q,126875.62,1.50,1903.13,,0.00,,0.00,EUR,72889.00,728.00,Q,,,,,,6958.00,99
264439120,TRAD,DIL,28,IF,12604,Y,1,1,ASB,118000,A,1995,12,F,71.67,1924,3,0,O,,,,,N,Z,DIL,9999,36228.45,C,Q,36228.45,1.50,543.43,,0.00,,0.00,EUR,13944.00,139.00,Q,,,,,,1173.33,99
264608640,TRAD,DIL,28,IF,12700,Y,1,1,MVI,857763,A,1996,12,F,65.00,1931,11,0,O,,,,,N,Z,DIL,9999,53537.90,C,Q,53537.90,1.50,803.07,,0.00,,0.00,EUR,29251.00,293.00,Q,,,,,,1564.00,99
264790770,TRAD,DIL,28,IF,12796,Y,1,1,MVI,626515,A,1997,12,F,34.50,1963,6,0,O,,,,,N,Z,DIL,9999,8168.04,C,Q,8168.04,1.50,122.52,,0.00,,0.00,EUR,7962.00,80.00,Q,,,,,,0.00,99
264883980,TRAD,DIL,28,IF,12892,Y,1,1,MVI,761072,A,1998,6,F,62.92,1935,6,0,O,,,,,N,Z,DIL,9999,154340.63,C,Q,154340.63,1.50,2315.11,,0.00,,0.00,EUR,99941.00,1999.00,Q,,,,,,4443.00,99
265055220,TRAD,DIL,28,IF,12988,Y,1,2,MVI,164186,A,1999,2,M,35.25,1963,10,0,F,25.50,1973,7,0,N,Z,DIL,9999,149747.47,C,M,149747.47,1.50,2246.21,,0.00,,0.00,EUR,134042.00,1341.00,M,,,,,,,99
265252800,TRAD,DIL,28,IF,13084,Y,1,2,MVI,179671,A,2000,1,M,61.08,1938,11,0,F,60.00,1939,12,0,N,Z,DIL,9999,82404.22,C,M,82404.22,1.50,1236.06,,0.00,,0.00,EUR,55497.00,1110.00,M,,,,,,,99
265411040,TRAD,DIL,28,IF,13180,Y,1,1,MVI,860957,A,2000,7,M,60.00,1940,6,0,O,,,,,N,Z,DIL,9999,14807.30,C,Q,14807.30,1.50,222.11,,0.00,,0.00,EUR,8752.00,88.00,Q,,,,,,1227.00,99
265585630,TRAD,DIL,28,IF,13276,Y,1,2,MVI,860957,A,2001,6,M,65.25,1936,2,0,F,56.25,1945,2,0,N,Z,DIL,9999,177853.71,C,Q,177853.71,1.50,2667.81,,0.00,,0.00,EUR,156822.00,1568.00,Q,,,,,,4121.67,99
265690710,TRAD,DIL,28,IF,13372,Y,1,1,MVI,860957,A,2002,1,F,54.75,1947,4,0,O,,,,,N,Z,DIL,9999,5538.26,C,Q,5538.26,1.50,83.07,,0.00,,0.00,EUR,4576.00,46.00,Q,,,,,,232.67,99
265786910,TRAD,DIL,28,IF,13468,Y,1,1,MVI,860957,A,2002,9,F,43.75,1958,11,0,O,,,,,N,Z,DIL,9999,62569.19,C,M,62569.19,1.50,938.54,,0.00,,0.00,EUR,66673.00,667.00,M,,,,,,,99
265853050,TRAD,DIL,28,IF,13564,Y,1,1,MVI,860957,A,2003,3,F,50.33,1952,10,0,O,,,,,N,Z,DIL,9999,4349.31,C,Y,4349.31,1.50,65.24,,0.00,,0.00,EUR,3389.00,34.00,Y,,,,,,72.67,99
265907630,TRAD,DIL,28,IF,13660,Y,1,1,MVI,172114,A,2004,2,M,72.58,1931,6,0,O,,,,,N,Z,DIL,9999,15341.00,C,Q,15341.00,1.50,230.12,,0.00,,0.00,EUR,6904.00,69.00,Q,,,,,,1107.33,99
A08246330,TRAD,DIL,28,IF,13756,Y,1,1,ASB,118000,A,1952,1,F,27.50,1924,6,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,1095.00,11.00,Q,,,,,,272.00,99
A11572100,TRAD,DIL,28,IF,13852,Y,1,1,MVI,185876,A,1971,7,M,34.17,1937,4,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,69291.00,693.00,Q,,,,,,11617.00,99
A54746240,TRAD,DIL,28,IF,13948,Y,1,1,MVI,626515,A,1966,12,F,15.75,1951,3,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,21792.00,436.00,Q,,,,,,0.00,99
B20746610,TRAD,DIL,28,IF,14044,Y,1,1,ASB,118000,A,1968,1,F,29.42,1938,7,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,15688.00,157.00,Y,,,,,,755.83,99
B22139270,TRAD,DIL,28,IF,14140,Y,1,1,MVI,621672,A,1984,11,F,56.75,1928,2,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,2112.00,21.00,Q,,,,,,139.67,99
E12891230,TRAD,DIL,28,IF,14236,Y,1,1,ASB,118000,A,1967,1,F,36.92,1930,1,0,O,,,,,N,Z,DIL,9999,0.00,P,Q,0.00,1.50,0.00,,0.00,,0.00,EUR,2544.00,25.00,Q,,,,,,452.00,99
E31703060,TRAD,DIL,28,IF,14332,Y,1,1,MVI,146506,A,1972,12,M,29.58,1943,5,0,O,,,,,N,Z,DIL,9999,37112.11,C,Q,37112.11,1.50,556.68,,0.00,,0.00,EUR,39431.00,394.00,Q,,,,,,0.00,99
X40512100,TRAD,DIL,28,IF,14428,Y,1,1,ASB,118000,A,2004,9,M,74.58,1930,1,0,O,,,,,N,Z,DIL,9999,6171.00,C,Q,6171.00,1.50,92.57,,0.00,,0.00,EUR,1741.00,17.00,Q,,,,,,0.00,99
100185840,TRAD,DIL,29,IF,29,Y,1,1,ASB,118000,A,1987,4,F,53.25,1934,1,0,O,,,,,N,Z,DIL,9999,84932.68,C,Q,84932.68,1.50,1273.99,,0.00,,0.00,EUR,42788.00,428.00,Q,,,,,,6125.00,99
100512890,TRAD,DIL,29,IF,125,Y,1,1,ASB,118000,A,1988,12,F,26.75,1962,2,0,O,,,,,N,Z,DIL,9999,17795.44,C,Q,17795.44,1.50,266.93,,0.00,,0.00,EUR,16977.00,170.00,Q,,,,,,332.67,99
100767830,TRAD,DIL,29,IF,221,Y,1,2,MVI,122663,A,1990,1,M,58.75,1931,3,0,F,55.33,1934,8,0,N,Z,DIL,9999,145209.67,C,Q,145209.67,1.50,2178.15,,0.00,,0.00,EUR,121853.00,1218.00,Q,,,,,,17716.00,99
100947780,TRAD,DIL,29,IF,317,Y,1,1,MVI,186262,A,1990,12,F,54.50,1936,5,0,O,,,,,N,Z,DIL,9999,49263.29,C,Q,49263.29,1.50,738.95,,0.00,,0.00,EUR,31988.00,320.00,Q,,,,,,1361.00,99
101261560,TRAD,DIL,29,IF,413,Y,1,1,MVI,124958,A,1991,12,F,65.67,1926,4,0,O,,,,,N,Z,DIL,9999,23306.61,C,Q,23306.61,1.50,349.60,,0.00,,0.00,EUR,10352.00,104.00,Q,,,,,,2295.00,99
101507750,TRAD,DIL,29,IF,509,Y,1,1,MVI,741595,A,1992,7,M,27.42,1965,1,0,O,,,,,N,Z,DIL,511,18989.57,C,M,18989.57,1.50,284.84,,0.00,,0.00,EUR,47802.00,3196.00,M,,,,,,,99
101745090,TRAD,DIL,29,IF,605,Y,1,1,MVI,761072,A,1993,5,F,49.33,1943,12,0,O,,,,,N,Z,DIL,9999,147962.75,C,Q,147962.75,1.50,2219.44,,0.00,,0.00,EUR,110145.00,1101.00,Q,,,,,,6837.33,99
102125630,TRAD,DIL,29,IF,701,Y,1,1,MVI,855171,A,1994,7,F,65.08,1929,5,0,O,,,,,N,Z,DIL,9999,44505.86,C,Q,44505.86,1.50,667.59,,0.00,,0.00,EUR,20931.00,209.00,Q,,,,,,3862.00,99
102782120,TRAD,DIL,29,IF,797,Y,1,1,MVI,859504,A,1996,4,F,67.33,1928,11,0,O,,,,,N,Z,DIL,9999,47764.91,C,M,47764.91,1.50,716.47,,0.00,,0.00,EUR,21448.00,214.00,M,,,,,,,99
104634680,TRAD,DIL,29,IF,893,Y,1,1,MVI,145052,A,1997,11,F,59.25,1938,7,0,O,,,,,N,Z,DIL,9999,34557.18,C,M,34557.18,1.50,518.36,,0.00,,0.00,EUR,21872.00,219.00,M,,,,,,,99
105021470,TRAD,DIL,29,IF,989,Y,1,1,ASB,118000,A,1997,11,M,37.75,1960,2,0,O,,,,,N,Z,DIL,9999,2756.35,C,Q,2756.35,1.50,41.35,,0.00,,0.00,EUR,1982.00,20.00,Q,,,,,,46.67,99
105444050,TRAD,DIL,29,IF,1085,Y,1,2,MVI,761072,A,1999,4,F,51.33,1947,12,0,M,54.67,1944,8,0,N,Z,DIL,9999,11344.51,C,M,11344.51,1.50,170.17,,0.00,,0.00,EUR,7838.00,78.00,M,,,,,,,99
105867300,TRAD,DIL,29,IF,1181,Y,1,1,MVI,730002,A,1999,12,F,62.00,1937,12,0,O,,,,,N,Z,DIL,9999,63914.94,C,M,63914.94,1.50,958.72,,0.00,,0.00,EUR,43926.00,439.00,M,,,,,,,99
106107520,TRAD,DIL,29,IF,1277,Y,1,1,MVI,651554,A,2000,7,F,56.58,1943,12,0,O,,,,,N,Z,DIL,9999,3183.72,C,Q,3183.72,1.50,47.76,,0.00,,0.00,EUR,2600.00,26.00,Q,,,,,,149.33,99
106349050,TRAD,DIL,29,IF,1373,Y,1,1,MVI,189522,A,2001,2,F,0.50,2000,7,0,O,,,,,N,Z,DIL,354,2276.88,C,Y,2276.88,1.50,34.15,,0.00,,0.00,EUR,1058.00,2.00,Y,,,,,,50.83,99
106419860,TRAD,DIL,29,IF,1469,Y,1,2,MVI,730002,A,2001,11,M,50.17,1951,8,0,F,46.67,1955,2,0,N,Z,DIL,9999,226260.71,C,Q,226260.71,1.50,3393.91,,0.00,,0.00,EUR,412487.00,8250.00,Q,,,,,,15615.33,99
106495460,TRAD,DIL,29,IF,1565,Y,1,2,MVI,761072,A,2002,6,F,36.92,1965,7,0,M,38.08,1964,5,0,N,Z,DIL,9999,9315.43,C,Q,9315.43,1.50,139.73,,0.00,,0.00,EUR,11133.00,112.00,Q,,,,,,0.00,99
106563600,TRAD,DIL,29,IF,1661,Y,1,1,MVI,796920,A,2002,9,M,46.17,1956,6,0,O,,,,,N,Z,DIL,9999,1054.00,C,Q,1054.00,1.50,15.81,,0.00,,0.00,EUR,592.00,6.00,Q,,,,,,14.00,99
106615490,TRAD,DIL,29,IF,1757,Y,1,2,MVI,863910,A,2003,12,M,56.58,1947,5,0,F,54.83,1949,2,0,N,Z,DIL,9999,24942.00,C,Q,24942.00,1.50,374.13,,0.00,,0.00,EUR,21137.00,211.00,Q,,,,,,0.00,99
106667080,TRAD,DIL,29,IF,1853,Y,1,1,ASB,355677,A,2004,11,M,64.08,1940,9,0,O,,,,,Y,Z,DIL,9999,7616.00,C,Q,7616.00,1.50,114.24,,0.00,,0.00,EUR,4359.00,44.00,H,,,,,,100.50,99
106708370,TRAD,DIL,29,IF,1949,Y,1,2,ASB,118000,A,2005,7,M,62.00,1943,6,0,F,60.42,1945,1,0,N,Z,DIL,9999,8092.85,C,Q,8092.85,1.50,121.39,,0.00,,0.00,EUR,5456.00,55.00,Q,,,,,,404.00,99
106743100,TRAD,DIL,29,IF,2045,Y,1,1,MVI,140756,A,2005,10,M,55.00,1950,9,0,O,,,,,N,Z,DIL,9999,12534.00,C,Q,12534.00,1.50,188.01,,0.00,,0.00,EUR,8206.00,82.00,Q,,,,,,714.00,99
106771080,TRAD,DIL,29,IF,2141,Y,1,1,ASB,118000,A,2003,7,M,53.92,1949,8,0,O,,,,,N,Z,DIL,9999,1149.00,C,Q,1149.00,1.50,17.24,,0.00,,0.00,EUR,506.00,5.00,Q,,,,,,46.00,99
106801280,TRAD,DIL,29,IF,2237,Y,1,1,MVI,141218,A,2005,4,M,32.08,1973,3,0,O,,,,,N,Z,DIL,9999,4792.82,C,Q,4792.82,1.50,71.89,,0.00,,0.00,EUR,4013.00,40.00,Q,,,,,,128.67,99
106822150,TRAD,DIL,29,IF,2333,Y,1,2,ASB,118000,A,2006,10,M,65.00,1941,9,0,F,65.58,1941,3,0,N,Z,DIL,9999,11695.53,C,Q,11695.53,1.50,175.43,,0.00,,0.00,EUR,8262.00,83.00,Q,,,,,,685.00,99
106850620,TRAD,DIL,29,IF,2429,Y,1,1,ASB,118000,A,2006,1,M,13.42,1992,7,0,O,,,,,N,Z,DIL,199,3487.71,C,Q,3487.71,1.50,52.32,,0.00,,0.00,EUR,145.00,1.00,Q,,,,,,252.00,99
106891690,TRAD,DIL,29,IF,2525,Y,1,1,MVI,205989,A,2007,2,M,60.42,1946,8,0,O,,,,,N,Z,DIL,9999,190000.00,C,Q,190000.00,1.50,2850.00,,0.00,,0.00,EUR,134886.00,1349.00,Q,,,,,,9289.33,99
106921750,TRAD,DIL,29,IF,2621,Y,1,1,MVI,740092,A,2007,1,F,43.33,1963,8,0,O,,,,,N,Z,DIL,9999,12674.40,C,Q,12674.40,1.50,190.12,,0.00,,0.00,EUR,11427.00,114.00,Q,,,,,,575.00,99
106941090,TRAD,DIL,29,IF,2717,Y,1,2,MVI,154443,A,2007,8,M,65.00,1942,8,0,F,63.92,1943,9,0,N,Z,DIL,9999,65039.41,C,Q,65039.41,1.50,975.59,,0.00,,0.00,EUR,56195.00,562.00,M,,,,,,,99
106957880,TRAD,DIL,29,IF,2813,Y,1,2,MVI,242149,A,2007,9,M,60.00,1947,8,0,F,59.83,1947,10,0,N,Z,DIL,9999,12265.00,C,Q,12265.00,1.50,183.98,,0.00,,0.00,EUR,10886.00,108.00,M,,,,,,,99
106971610,TRAD,DIL,29,IF,2909,Y,1,1,ASB,118000,A,2007,9,M,65.58,1942,1,0,O,,,,,N,Z,DIL,9999,10783.86,C,Q,10783.86,1.50,161.76,,0.00,,0.00,EUR,6958.00,70.00,Q,,,,,,299.00,99
106986760,TRAD,DIL,29,IF,3005,Y,1,2,MVI,185876,A,2007,11,M,56.67,1951,3,0,F,52.33,1955,7,0,N,Z,DIL,9999,16639.00,C,Q,16639.00,1.50,249.59,,0.00,,0.00,EUR,15377.00,153.00,Y,,,,,,564.08,99
107006330,TRAD,DIL,29,IF,3101,Y,1,1,MVI,794263,A,2008,1,F,64.58,1943,5,0,O,,,,,N,Z,DIL,9999,26648.70,C,Q,26648.70,1.50,399.73,,0.00,,0.00,EUR,22609.00,226.00,M,,,,,,,99
107033880,TRAD,DIL,29,IF,3197,Y,1,1,ASB,118000,A,2007,2,F,52.17,1954,11,0,O,,,,,N,Z,DIL,9999,6054.00,C,Q,6054.00,1.50,90.81,,0.00,,0.00,EUR,5044.00,50.00,Q,,,,,,204.67,99
107052340,TRAD,DIL,29,IF,3293,Y,1,1,MVI,255349,A,2008,1,F,33.25,1974,9,0,O,,,,,N,Z,DIL,9999,3302.00,C,Q,3302.00,1.50,49.53,,0.00,,0.00,EUR,2631.00,26.00,Y,,,,,,56.00,99
107068760,TRAD,DIL,29,IF,3389,Y,1,1,MVI,150706,A,2008,5,F,61.00,1947,5,0,O,,,,,N,Z,DIL,9999,94453.89,C,Q,94453.89,1.50,1416.81,,0.00,,0.00,EUR,84633.00,846.00,Q,,,,,,2145.33,99
107085230,TRAD,DIL,29,IF,3485,Y,1,1,MVI,633966,A,2007,10,F,36.33,1971,6,0,O,,,,,N,Z,DIL,9999,5899.08,C,Q,5899.08,1.50,88.49,,0.00,,0.00,EUR,5376.00,54.00,Y,,,,,,159.33,99
107104290,TRAD,DIL,29,IF,3581,Y,1,1,MVI,255349,A,2007,8,F,35.17,1972,6,0,O,,,,,N,Z,DIL,9999,2315.00,C,Q,2315.00,1.50,34.73,,0.00,,0.00,EUR,1575.00,16.00,Y,,,,,,57.50,99
107129940,TRAD,DIL,29,IF,3677,Y,1,2,MVI,795641,A,2008,10,F,62.08,1946,8,0,M,63.83,1944,11,0,N,Z,DIL,9999,90000.00,C,Q,90000.00,1.50,1350.00,,0.00,,0.00,EUR,99549.00,1991.00,M,,,,,,,99
107152430,TRAD,DIL,29,IF,3773,Y,1,1,ASB,118000,A,2008,11,F,53.08,1955,9,0,O,,,,,N,Z,DIL,9999,40494.00,C,Q,40494.00,1.50,607.41,,0.00,,0.00,EUR,41106.00,411.00,M,,,,,,,99
107169840,TRAD,DIL,29,IF,3869,Y,1,1,MVI,166009,A,2008,12,F,61.92,1947,1,0,O,,,,,N,Z,DIL,180,30298.00,C,Q,30298.00,1.50,454.47,,0.00,,0.00,EUR,5184.00,52.00,M,,,,,,,99
107198040,TRAD,DIL,29,IF,3965,Y,1,1,MVI,351205,A,2008,11,M,25.08,1983,10,0,O,,,,,N,Z,DIL,9999,5093.90,C,Q,5093.90,1.50,76.41,,0.00,,0.00,EUR,4549.00,45.00,Y,,,,,,110.25,99
107218220,TRAD,DIL,29,IF,4061,Y,1,2,ASB,118000,A,2009,5,F,60.83,1948,6,0,M,64.67,1944,8,0,N,Z,DIL,9999,15000.00,C,Q,15000.00,1.50,225.00,,0.00,,0.00,EUR,12155.00,244.00,Q,,,,,,550.00,99
107236540,TRAD,DIL,29,IF,4157,Y,1,1,ASB,118000,A,2009,6,F,65.58,1943,10,0,O,,,,,N,Z,DIL,9999,7438.12,C,Q,7438.12,1.50,111.57,,0.00,,0.00,EUR,6111.00,61.00,M,,,,,,,99
107254900,TRAD,DIL,29,IF,4253,Y,1,1,MVI,625590,A,2009,10,M,65.58,1944,3,0,O,,,,,N,Z,DIL,9999,8032.03,C,Q,8032.03,1.50,120.48,,0.00,,0.00,EUR,5197.00,52.00,Q,,,,,,400.67,99
107273360,TRAD,DIL,29,IF,4349,Y,1,1,MVI,626515,A,2009,12,F,65.08,1944,10,0,O,,,,,N,Z,DIL,180,113486.00,C,Q,113486.00,1.50,1702.29,,0.00,,0.00,EUR,28828.00,288.00,Q,,,,,,3529.67,99
107292450,TRAD,DIL,29,IF,4445,Y,1,1,MVI,859017,A,2009,7,F,56.50,1952,12,0,O,,,,,N,Z,DIL,180,27362.34,C,Q,27362.34,1.50,410.44,,0.00,,0.00,EUR,5688.00,57.00,H,,,,,,1987.50,99
107313550,TRAD,DIL,29,IF,4541,Y,1,1,MVI,770776,A,2010,2,F,56.50,1953,7,0,O,,,,,N,Z,DIL,9999,400000.00,C,Q,400000.00,1.50,6000.00,,0.00,,0.00,EUR,403525.00,4035.00,M,,,,,,,99
107356690,TRAD,DIL,29,IF,4637,Y,1,2,MVI,253690,A,2010,3,M,64.92,1945,3,0,F,47.08,1963,1,0,N,Z,DIL,9999,18621.43,C,Q,18621.43,1.50,279.32,,0.00,,0.00,EUR,16406.00,164.00,M,,,,,,,99
107373970,TRAD,DIL,29,IF,4733,Y,1,2,MVI,146506,A,2010,5,M,60.00,1950,5,0,F,59.17,1951,2,0,N,Z,DIL,180,191466.70,C,Q,191466.70,1.50,2872.00,,0.00,,0.00,EUR,51714.00,517.00,M,,,,,,,99
107391220,TRAD,DIL,29,IF,4829,Y,1,1,MVI,359885,A,2010,7,F,64.83,1945,8,0,O,,,,,N,Z,DIL,180,63287.56,C,Q,63287.56,1.50,949.31,,0.00,,0.00,EUR,17957.00,180.00,Q,,,,,,5551.00,99
107413570,TRAD,DIL,29,IF,4925,Y,1,1,MVI,840918,A,2009,10,F,49.67,1960,2,0,O,,,,,N,Z,DIL,183,16063.85,C,Q,16063.85,1.50,240.96,,0.00,,0.00,EUR,3673.00,37.00,Q,,,,,,857.33,99
107433330,TRAD,DIL,29,IF,5021,Y,1,2,MVI,721720,A,2011,1,F,69.92,1941,1,0,M,70.92,1940,2,0,N,Z,DIL,156,205650.00,C,Q,205650.00,1.50,3084.75,,0.00,,0.00,EUR,38780.00,388.00,M,,,,,,,99
107454640,TRAD,DIL,29,IF,5117,Y,1,1,ASB,355677,A,2010,12,M,65.50,1945,6,0,O,,,,,Y,Z,DIL,9999,7464.36,C,Q,7464.36,1.50,111.97,,0.00,,0.00,EUR,5332.00,53.00,Q,,,,,,0.00,99
107472870,TRAD,DIL,29,IF,5213,Y,1,1,ASB,118000,A,2010,8,F,52.08,1958,7,0,O,,,,,N,Z,DIL,154,8025.21,C,Q,8025.21,1.50,120.38,,0.00,,0.00,EUR,974.00,10.00,Q,,,,,,235.33,99
107485890,TRAD,DIL,29,IF,5309,Y,1,2,MVI,134080,A,2011,6,M,54.25,1957,2,0,F,51.92,1959,6,0,N,Z,DIL,139,193065.93,C,Q,193065.93,1.50,2895.99,,0.00,,0.00,EUR,20134.00,201.00,M,,,,,,,99
107495620,TRAD,DIL,29,IF,5405,Y,1,1,MVI,845438,A,2011,7,F,52.17,1959,5,0,O,,,,,N,Z,DIL,137,147738.00,C,Q,147738.00,1.50,2216.07,,0.00,,0.00,EUR,14204.00,142.00,M,,,,,,,99
107506660,TRAD,DIL,29,IF,5501,Y,1,2,MVI,796920,A,2011,8,M,65.50,1946,2,0,F,64.33,1947,4,0,N,Z,DIL,9999,146962.71,C,Q,146962.71,1.50,2204.44,,0.00,,0.00,EUR,122475.00,1225.00,Q,,,,,,2801.00,99
107518230,TRAD,DIL,29,IF,5597,Y,1,1,MVI,727453,A,2011,10,F,65.42,1946,4,0,O,,,,,N,Z,DIL,137,68472.00,C,Q,68472.00,1.50,1027.08,,0.00,,0.00,EUR,7962.00,80.00,M,,,,,,,99
107533090,TRAD,DIL,29,IF,5693,Y,1,1,MVI,626515,A,2011,11,M,63.17,1948,9,0,O,,,,,N,Z,DIL,142,106437.15,C,Q,106437.15,1.50,1596.56,,0.00,,0.00,EUR,17278.00,173.00,M,,,,,,,99
107551410,TRAD,DIL,29,IF,5789,Y,1,2,MVI,649657,A,2012,2,M,65.08,1947,1,0,F,58.33,1953,9,0,N,Z,DIL,180,151748.00,C,Q,151748.00,1.50,2276.22,,0.00,,0.00,EUR,58695.00,586.00,M,,,,,,,99
107574350,TRAD,DIL,29,IF,5885,Y,1,1,MVI,626515,A,2012,4,M,65.00,1947,4,0,O,,,,,N,Z,DIL,9999,147190.00,C,Q,147190.00,1.50,2207.85,,0.00,,0.00,EUR,87967.00,880.00,M,,,,,,,99
107590400,TRAD,DIL,29,IF,5981,Y,1,1,MVI,793265,A,2012,3,F,53.00,1959,2,0,O,,,,,N,Z,DIL,144,27003.01,C,Q,27003.01,1.50,405.05,,0.00,,0.00,EUR,5071.00,51.00,Q,,,,,,809.67,99
107600000,TRAD,DIL,29,IF,6077,Y,1,2,MVI,754408,A,2012,10,M,64.92,1947,10,0,F,60.50,1952,4,0,N,Z,DIL,120,12371.34,C,Q,12371.34,1.50,185.57,,0.00,,0.00,EUR,924.00,9.00,M,,,,,,,99
107611370,TRAD,DIL,29,IF,6173,Y,1,2,MVI,854869,A,2013,1,F,33.58,1979,6,0,F,39.75,1973,3,0,N,Z,DIL,9999,464621.48,C,Q,464621.48,1.50,6969.32,,0.00,,0.00,EUR,417830.00,4178.00,M,,,,,,,99
107625430,TRAD,DIL,29,IF,6269,Y,1,1,MVI,282079,A,2012,4,F,33.50,1978,10,0,O,,,,,N,Z,DIL,129,30933.79,C,Q,30933.79,1.50,464.01,,0.00,,0.00,EUR,2914.00,29.00,M,,,,,,,99
107637350,TRAD,DIL,29,IF,6365,Y,1,2,MVI,859264,A,2013,6,M,60.08,1953,4,0,F,58.17,1955,4,,N,Z,DIL,120,57504.95,C,Q,57504.95,1.50,862.57,,0.00,,0.00,EUR,8502.00,334.00,H,,,,,,2014.00,99
107645830,TRAD,DIL,29,IF,6461,Y,1,2,MVI,293076,A,2013,8,M,65.17,1948,5,0,F,63.92,1949,8,0,N,Z,DIL,120,82332.09,C,Q,82332.09,1.50,1234.98,,0.00,,0.00,EUR,13894.00,139.00,Y,,,,,,8245.42,99
107654720,TRAD,DIL,29,IF,6557,Y,1,2,MVI,621672,A,2013,9,M,65.08,1948,8,0,F,63.17,1950,6,0,N,Z,DIL,9999,168496.89,C,Q,168496.89,1.50,2527.45,,0.00,,0.00,EUR,130214.00,1302.00,M,,,,,,,99
