runkey,groupofcontracts,type,maturityidentifier,rate
IFRS17_HICP,L0003100~TRANSITION,spot,174M,0.020210151489
IFRS17_HICP,L0003100~TRANSITION,spot,175M,0.020228376356
IFRS17_HICP,L0003100~TRANSITION,spot,176M,0.020246381813
IFRS17_HICP,L0003100~TRANSITION,spot,177M,0.020264172735
IFRS17_HICP,L0003100~TRANSITION,spot,178M,0.020281753902
IFRS17_HICP,L0003100~TRANSITION,spot,179M,0.020299129995
IFRS17_HICP,L0003100~TRANSITION,spot,180M,0.020316305602
IFRS17_HICP,L0003100~TRANSITION,spot,181M,0.020333278465
IFRS17_HICP,L0003100~TRANSITION,spot,182M,0.020350046304
IFRS17_HICP,L0003100~TRANSITION,spot,183M,0.020366613539
IFRS17_HICP,L0003100~TRANSITION,spot,184M,0.020382984504
IFRS17_HICP,L0003100~TRANSITION,spot,185M,0.020399163448
IFRS17_HICP,L0003100~TRANSITION,spot,186M,0.020415154541
IFRS17_HICP,L0003100~TRANSITION,spot,187M,0.020430961869
IFRS17_HICP,L0003100~TRANSITION,spot,188M,0.020446589445
IFRS17_HICP,L0003100~TRANSITION,spot,189M,0.020462041205
IFRS17_HICP,L0003100~TRANSITION,spot,190M,0.020477321012
IFRS17_HICP,L0003100~TRANSITION,spot,191M,0.020492432656
IFRS17_HICP,L0003100~TRANSITION,spot,192M,0.020507379861
IFRS17_HICP,L0003100~TRANSITION,spot,193M,0.020522159965
IFRS17_HICP,L0003100~TRANSITION,spot,194M,0.020536770297
IFRS17_HICP,L0003100~TRANSITION,spot,195M,0.02055121446
IFRS17_HICP,L0003100~TRANSITION,spot,196M,0.020565495994
IFRS17_HICP,L0003100~TRANSITION,spot,197M,0.020579618375
IFRS17_HICP,L0003100~TRANSITION,spot,198M,0.020593585019
IFRS17_HICP,L0003100~TRANSITION,spot,199M,0.02060739928
IFRS17_HICP,L0003100~TRANSITION,spot,200M,0.020621064458
IFRS17_HICP,L0003100~TRANSITION,spot,201M,0.020634583791
IFRS17_HICP,L0003100~TRANSITION,spot,202M,0.020647960468
IFRS17_HICP,L0003100~TRANSITION,spot,203M,0.020661197619
IFRS17_HICP,L0003100~TRANSITION,spot,204M,0.020674298323
IFRS17_HICP,L0003100~TRANSITION,spot,205M,0.020687259684
IFRS17_HICP,L0003100~TRANSITION,spot,206M,0.020700078797
IFRS17_HICP,L0003100~TRANSITION,spot,207M,0.020712758655
IFRS17_HICP,L0003100~TRANSITION,spot,208M,0.020725302204
IFRS17_HICP,L0003100~TRANSITION,spot,209M,0.02073771234
IFRS17_HICP,L0003100~TRANSITION,spot,210M,0.020749991913
IFRS17_HICP,L0003100~TRANSITION,spot,211M,0.020762143727
IFRS17_HICP,L0003100~TRANSITION,spot,212M,0.020774170544
IFRS17_HICP,L0003100~TRANSITION,spot,213M,0.02078607508
IFRS17_HICP,L0003100~TRANSITION,spot,214M,0.020797860008
IFRS17_HICP,L0003100~TRANSITION,spot,215M,0.020809527962
IFRS17_HICP,L0003100~TRANSITION,spot,216M,0.020821081534
IFRS17_HICP,L0003100~TRANSITION,spot,217M,0.020832419553
IFRS17_HICP,L0003100~TRANSITION,spot,218M,0.020843477483
IFRS17_HICP,L0003100~TRANSITION,spot,219M,0.020854312366
IFRS17_HICP,L0003100~TRANSITION,spot,220M,0.020864980621
IFRS17_HICP,L0003100~TRANSITION,spot,221M,0.020875538059
IFRS17_HICP,L0003100~TRANSITION,spot,222M,0.020886039897
IFRS17_HICP,L0003100~TRANSITION,spot,223M,0.020896540775
IFRS17_HICP,L0003100~TRANSITION,spot,224M,0.02090709477
IFRS17_HICP,L0003100~TRANSITION,spot,225M,0.020917755414
IFRS17_HICP,L0003100~TRANSITION,spot,226M,0.020928575707
IFRS17_HICP,L0003100~TRANSITION,spot,227M,0.020939608135
IFRS17_HICP,L0003100~TRANSITION,spot,228M,0.020950904685
IFRS17_HICP,L0003100~TRANSITION,spot,229M,0.020960366151
IFRS17_HICP,L0003100~TRANSITION,spot,230M,0.020969578398
IFRS17_HICP,L0003100~TRANSITION,spot,231M,0.020978595111
IFRS17_HICP,L0003100~TRANSITION,spot,232M,0.020987469443
IFRS17_HICP,L0003100~TRANSITION,spot,233M,0.020996254024
IFRS17_HICP,L0003100~TRANSITION,spot,234M,0.021005000976
IFRS17_HICP,L0003100~TRANSITION,spot,235M,0.021013761926
IFRS17_HICP,L0003100~TRANSITION,spot,236M,0.021022588017
IFRS17_HICP,L0003100~TRANSITION,spot,237M,0.021031529924
IFRS17_HICP,L0003100~TRANSITION,spot,238M,0.021040637863
IFRS17_HICP,L0003100~TRANSITION,spot,239M,0.021049961611
IFRS17_HICP,L0003100~TRANSITION,spot,240M,0.021059550513
IFRS17_HICP,L0003100~TRANSITION,spot,241M,0.021067409665
IFRS17_HICP,L0003100~TRANSITION,spot,242M,0.021075045151
IFRS17_HICP,L0003100~TRANSITION,spot,243M,0.021082507695
IFRS17_HICP,L0003100~TRANSITION,spot,244M,0.021089847562
IFRS17_HICP,L0003100~TRANSITION,spot,245M,0.021097114571
IFRS17_HICP,L0003100~TRANSITION,spot,246M,0.021104358099
IFRS17_HICP,L0003100~TRANSITION,spot,247M,0.021111627097
IFRS17_HICP,L0003100~TRANSITION,spot,248M,0.021118970101
IFRS17_HICP,L0003100~TRANSITION,spot,249M,0.02112643524
IFRS17_HICP,L0003100~TRANSITION,spot,250M,0.021134070248
IFRS17_HICP,L0003100~TRANSITION,spot,251M,0.02114192248
IFRS17_HICP,L0003100~TRANSITION,spot,252M,0.021150038919
IFRS17_HICP,L0003100~TRANSITION,spot,253M,0.021156519124
IFRS17_HICP,L0003100~TRANSITION,spot,254M,0.02116279705
IFRS17_HICP,L0003100~TRANSITION,spot,255M,0.021168920786
IFRS17_HICP,L0003100~TRANSITION,spot,256M,0.021174938028
IFRS17_HICP,L0003100~TRANSITION,spot,257M,0.021180896081
IFRS17_HICP,L0003100~TRANSITION,spot,258M,0.021186841873
IFRS17_HICP,L0003100~TRANSITION,spot,259M,0.021192821959
IFRS17_HICP,L0003100~TRANSITION,spot,260M,0.021198882538
IFRS17_HICP,L0003100~TRANSITION,spot,261M,0.021205069454
IFRS17_HICP,L0003100~TRANSITION,spot,262M,0.02121142821
IFRS17_HICP,L0003100~TRANSITION,spot,263M,0.02121800398
IFRS17_HICP,L0003100~TRANSITION,spot,264M,0.021224841618
IFRS17_HICP,L0003100~TRANSITION,spot,265M,0.021230126635
IFRS17_HICP,L0003100~TRANSITION,spot,266M,0.021235227454
IFRS17_HICP,L0003100~TRANSITION,spot,267M,0.021240189804
IFRS17_HICP,L0003100~TRANSITION,spot,268M,0.021245059072
IFRS17_HICP,L0003100~TRANSITION,spot,269M,0.021249880307
IFRS17_HICP,L0003100~TRANSITION,spot,270M,0.02125469823
IFRS17_HICP,L0003100~TRANSITION,spot,271M,0.021259557241
IFRS17_HICP,L0003100~TRANSITION,spot,272M,0.021264501425
IFRS17_HICP,L0003100~TRANSITION,spot,273M,0.021269574563
IFRS17_HICP,L0003100~TRANSITION,spot,274M,0.02127482014
IFRS17_HICP,L0003100~TRANSITION,spot,275M,0.021280281354
IFRS17_HICP,L0003100~TRANSITION,spot,276M,0.021286001125
IFRS17_HICP,L0003100~TRANSITION,spot,277M,0.021290243505
IFRS17_HICP,L0003100~TRANSITION,spot,278M,0.021294317113
IFRS17_HICP,L0003100~TRANSITION,spot,279M,0.021298265551
IFRS17_HICP,L0003100~TRANSITION,spot,280M,0.02130213212
IFRS17_HICP,L0003100~TRANSITION,spot,281M,0.021305959827
IFRS17_HICP,L0003100~TRANSITION,spot,282M,0.021309791397
IFRS17_HICP,L0003100~TRANSITION,spot,283M,0.021313669271
IFRS17_HICP,L0003100~TRANSITION,spot,284M,0.021317635619
IFRS17_HICP,L0003100~TRANSITION,spot,285M,0.021321732348
IFRS17_HICP,L0003100~TRANSITION,spot,286M,0.021326001103
IFRS17_HICP,L0003100~TRANSITION,spot,287M,0.021330483282
IFRS17_HICP,L0003100~TRANSITION,spot,288M,0.021335220041
IFRS17_HICP,L0003100~TRANSITION,spot,289M,0.021338547476
IFRS17_HICP,L0003100~TRANSITION,spot,290M,0.021341719414
IFRS17_HICP,L0003100~TRANSITION,spot,291M,0.021344777522
IFRS17_HICP,L0003100~TRANSITION,spot,292M,0.021347763208
IFRS17_HICP,L0003100~TRANSITION,spot,293M,0.021350717624
IFRS17_HICP,L0003100~TRANSITION,spot,294M,0.021353681675
IFRS17_HICP,L0003100~TRANSITION,spot,295M,0.021356696017
IFRS17_HICP,L0003100~TRANSITION,spot,296M,0.021359801075
IFRS17_HICP,L0003100~TRANSITION,spot,297M,0.021363037037
IFRS17_HICP,L0003100~TRANSITION,spot,298M,0.021366443871
IFRS17_HICP,L0003100~TRANSITION,spot,299M,0.021370061325
IFRS17_HICP,L0003100~TRANSITION,spot,300M,0.021373928937
IFRS17_HICP,L0003100~TRANSITION,spot,301M,0.021376449123
IFRS17_HICP,L0003100~TRANSITION,spot,302M,0.02137882532
IFRS17_HICP,L0003100~TRANSITION,spot,303M,0.021381097435
IFRS17_HICP,L0003100~TRANSITION,spot,304M,0.021383305144
IFRS17_HICP,L0003100~TRANSITION,spot,305M,0.021385487904
IFRS17_HICP,L0003100~TRANSITION,spot,306M,0.021387684954
IFRS17_HICP,L0003100~TRANSITION,spot,307M,0.021389935319
IFRS17_HICP,L0003100~TRANSITION,spot,308M,0.021392277818
IFRS17_HICP,L0003100~TRANSITION,spot,309M,0.021394751067
IFRS17_HICP,L0003100~TRANSITION,spot,310M,0.021397393489
IFRS17_HICP,L0003100~TRANSITION,spot,311M,0.021400243316
IFRS17_HICP,L0003100~TRANSITION,spot,312M,0.021403338596
IFRS17_HICP,L0003100~TRANSITION,spot,313M,0.021405142996
IFRS17_HICP,L0003100~TRANSITION,spot,314M,0.021406813457
IFRS17_HICP,L0003100~TRANSITION,spot,315M,0.021408388268
IFRS17_HICP,L0003100~TRANSITION,spot,316M,0.021409905523
IFRS17_HICP,L0003100~TRANSITION,spot,317M,0.02141140312
IFRS17_HICP,L0003100~TRANSITION,spot,318M,0.021412918767
IFRS17_HICP,L0003100~TRANSITION,spot,319M,0.021414489989
IFRS17_HICP,L0003100~TRANSITION,spot,320M,0.021416154128
IFRS17_HICP,L0003100~TRANSITION,spot,321M,0.02141794835
IFRS17_HICP,L0003100~TRANSITION,spot,322M,0.021419909651
IFRS17_HICP,L0003100~TRANSITION,spot,323M,0.021422074864
IFRS17_HICP,L0003100~TRANSITION,spot,324M,0.021424480662
IFRS17_HICP,L0003100~TRANSITION,spot,325M,0.021425647451
IFRS17_HICP,L0003100~TRANSITION,spot,326M,0.021426689132
IFRS17_HICP,L0003100~TRANSITION,spot,327M,0.021427642509
IFRS17_HICP,L0003100~TRANSITION,spot,328M,0.021428544216
IFRS17_HICP,L0003100~TRANSITION,spot,329M,0.021429430716
IFRS17_HICP,L0003100~TRANSITION,spot,330M,0.021430338306
IFRS17_HICP,L0003100~TRANSITION,spot,331M,0.021431303123
IFRS17_HICP,L0003100~TRANSITION,spot,332M,0.021432361144
IFRS17_HICP,L0003100~TRANSITION,spot,333M,0.021433548196
IFRS17_HICP,L0003100~TRANSITION,spot,334M,0.021434899954
IFRS17_HICP,L0003100~TRANSITION,spot,335M,0.021436451953
IFRS17_HICP,L0003100~TRANSITION,spot,336M,0.021438239589
IFRS17_HICP,L0003100~TRANSITION,spot,337M,0.02143883598
IFRS17_HICP,L0003100~TRANSITION,spot,338M,0.021439315071
IFRS17_HICP,L0003100~TRANSITION,spot,339M,0.021439712295
IFRS17_HICP,L0003100~TRANSITION,spot,340M,0.021440062936
IFRS17_HICP,L0003100~TRANSITION,spot,341M,0.021440402129
IFRS17_HICP,L0003100~TRANSITION,spot,342M,0.021440764868
IFRS17_HICP,L0003100~TRANSITION,spot,343M,0.021441186
IFRS17_HICP,L0003100~TRANSITION,spot,344M,0.021441700241
IFRS17_HICP,L0003100~TRANSITION,spot,345M,0.021442342171
IFRS17_HICP,L0003100~TRANSITION,spot,346M,0.021443146239
IFRS17_HICP,L0003100~TRANSITION,spot,347M,0.021444146775
IFRS17_HICP,L0003100~TRANSITION,spot,348M,0.021445377986
IFRS17_HICP,L0003100~TRANSITION,spot,349M,0.021445462085
IFRS17_HICP,L0003100~TRANSITION,spot,350M,0.021445435825
IFRS17_HICP,L0003100~TRANSITION,spot,351M,0.02144533337
IFRS17_HICP,L0003100~TRANSITION,spot,352M,0.021445188752
IFRS17_HICP,L0003100~TRANSITION,spot,353M,0.021445035876
IFRS17_HICP,L0003100~TRANSITION,spot,354M,0.02144490852
IFRS17_HICP,L0003100~TRANSITION,spot,355M,0.02144484034
IFRS17_HICP,L0003100~TRANSITION,spot,356M,0.021444864872
IFRS17_HICP,L0003100~TRANSITION,spot,357M,0.021445015538
IFRS17_HICP,L0003100~TRANSITION,spot,358M,0.021445325647
IFRS17_HICP,L0003100~TRANSITION,spot,359M,0.021445828401
IFRS17_HICP,L0003100~TRANSITION,spot,360M,0.021446556901
IFRS17_HICP,L0003100~TRANSITION,spot,361M,0.021446179196
IFRS17_HICP,L0003100~TRANSITION,spot,362M,0.021445697336
IFRS17_HICP,L0003100~TRANSITION,spot,363M,0.021445144305
IFRS17_HICP,L0003100~TRANSITION,spot,364M,0.021444552971
IFRS17_HICP,L0003100~TRANSITION,spot,365M,0.021443956092
IFRS17_HICP,L0003100~TRANSITION,spot,366M,0.021443386317
IFRS17_HICP,L0003100~TRANSITION,spot,367M,0.021442876188
IFRS17_HICP,L0003100~TRANSITION,spot,368M,0.021442458144
IFRS17_HICP,L0003100~TRANSITION,spot,369M,0.021442164525
IFRS17_HICP,L0003100~TRANSITION,spot,370M,0.021442027572
IFRS17_HICP,L0003100~TRANSITION,spot,371M,0.021442079437
IFRS17_HICP,L0003100~TRANSITION,spot,372M,0.021442352182
IFRS17_HICP,L0003100~TRANSITION,spot,373M,0.021441556754
IFRS17_HICP,L0003100~TRANSITION,spot,374M,0.021440662741
IFRS17_HICP,L0003100~TRANSITION,spot,375M,0.021439702028
IFRS17_HICP,L0003100~TRANSITION,spot,376M,0.021438706397
IFRS17_HICP,L0003100~TRANSITION,spot,377M,0.021437707538
IFRS17_HICP,L0003100~TRANSITION,spot,378M,0.021436737044
IFRS17_HICP,L0003100~TRANSITION,spot,379M,0.021435826416
IFRS17_HICP,L0003100~TRANSITION,spot,380M,0.021435007068
IFRS17_HICP,L0003100~TRANSITION,spot,381M,0.021434310325
IFRS17_HICP,L0003100~TRANSITION,spot,382M,0.021433767432
IFRS17_HICP,L0003100~TRANSITION,spot,383M,0.021433409554
IFRS17_HICP,L0003100~TRANSITION,spot,384M,0.021433267779
IFRS17_HICP,L0003100~TRANSITION,spot,385M,0.021432093282
IFRS17_HICP,L0003100~TRANSITION,spot,386M,0.021430825225
IFRS17_HICP,L0003100~TRANSITION,spot,387M,0.021429494464
IFRS17_HICP,L0003100~TRANSITION,spot,388M,0.02142813177
IFRS17_HICP,L0003100~TRANSITION,spot,389M,0.021426767829
IFRS17_HICP,L0003100~TRANSITION,spot,390M,0.021425433247
IFRS17_HICP,L0003100~TRANSITION,spot,391M,0.021424158552
IFRS17_HICP,L0003100~TRANSITION,spot,392M,0.021422974193
IFRS17_HICP,L0003100~TRANSITION,spot,393M,0.021421910547
IFRS17_HICP,L0003100~TRANSITION,spot,394M,0.021420997921
IFRS17_HICP,L0003100~TRANSITION,spot,395M,0.021420266553
IFRS17_HICP,L0003100~TRANSITION,spot,396M,0.021419746619
IFRS17_HICP,L0003100~TRANSITION,spot,397M,0.021418227092
IFRS17_HICP,L0003100~TRANSITION,spot,398M,0.021416618557
IFRS17_HICP,L0003100~TRANSITION,spot,399M,0.021414950907
IFRS17_HICP,L0003100~TRANSITION,spot,400M,0.021413253961
IFRS17_HICP,L0003100~TRANSITION,spot,401M,0.021411557469
IFRS17_HICP,L0003100~TRANSITION,spot,402M,0.021409891109
IFRS17_HICP,L0003100~TRANSITION,spot,403M,0.021408284494
IFRS17_HICP,L0003100~TRANSITION,spot,404M,0.021406767169
IFRS17_HICP,L0003100~TRANSITION,spot,405M,0.021405368619
IFRS17_HICP,L0003100~TRANSITION,spot,406M,0.021404118268
IFRS17_HICP,L0003100~TRANSITION,spot,407M,0.021403045483
IFRS17_HICP,L0003100~TRANSITION,spot,408M,0.021402179578
IFRS17_HICP,L0003100~TRANSITION,spot,409M,0.021400345112
IFRS17_HICP,L0003100~TRANSITION,spot,410M,0.021398425776
IFRS17_HICP,L0003100~TRANSITION,spot,411M,0.021396450561
IFRS17_HICP,L0003100~TRANSITION,spot,412M,0.021394448393
IFRS17_HICP,L0003100~TRANSITION,spot,413M,0.02139244814
IFRS17_HICP,L0003100~TRANSITION,spot,414M,0.021390478609
IFRS17_HICP,L0003100~TRANSITION,spot,415M,0.02138856855
IFRS17_HICP,L0003100~TRANSITION,spot,416M,0.02138674666
IFRS17_HICP,L0003100~TRANSITION,spot,417M,0.02138504158
IFRS17_HICP,L0003100~TRANSITION,spot,418M,0.021383481904
IFRS17_HICP,L0003100~TRANSITION,spot,419M,0.021382096178
IFRS17_HICP,L0003100~TRANSITION,spot,420M,0.021380912902
IFRS17_HICP,L0003100~TRANSITION,spot,421M,0.021378790196
IFRS17_HICP,L0003100~TRANSITION,spot,422M,0.021376586398
IFRS17_HICP,L0003100~TRANSITION,spot,423M,0.021374329648
IFRS17_HICP,L0003100~TRANSITION,spot,424M,0.021372048033
IFRS17_HICP,L0003100~TRANSITION,spot,425M,0.021369769589
IFRS17_HICP,L0003100~TRANSITION,spot,426M,0.021367522304
IFRS17_HICP,L0003100~TRANSITION,spot,427M,0.021365334116
IFRS17_HICP,L0003100~TRANSITION,spot,428M,0.021363232918
IFRS17_HICP,L0003100~TRANSITION,spot,429M,0.021361246559
IFRS17_HICP,L0003100~TRANSITION,spot,430M,0.021359402848
IFRS17_HICP,L0003100~TRANSITION,spot,431M,0.021357729552
IFRS17_HICP,L0003100~TRANSITION,spot,432M,0.021356254407
IFRS17_HICP,L0003100~TRANSITION,spot,433M,0.021353867232
IFRS17_HICP,L0003100~TRANSITION,spot,434M,0.021351402424
IFRS17_HICP,L0003100~TRANSITION,spot,435M,0.021348887323
IFRS17_HICP,L0003100~TRANSITION,spot,436M,0.021346349224
IFRS17_HICP,L0003100~TRANSITION,spot,437M,0.021343815379
IFRS17_HICP,L0003100~TRANSITION,spot,438M,0.021341313001
IFRS17_HICP,L0003100~TRANSITION,spot,439M,0.021338869262
IFRS17_HICP,L0003100~TRANSITION,spot,440M,0.021336511296
IFRS17_HICP,L0003100~TRANSITION,spot,441M,0.021334266203
IFRS17_HICP,L0003100~TRANSITION,spot,442M,0.021332161047
IFRS17_HICP,L0003100~TRANSITION,spot,443M,0.021330222864
IFRS17_HICP,L0003100~TRANSITION,spot,444M,0.02132847866
IFRS17_HICP,L0003100~TRANSITION,spot,445M,0.021325848249
IFRS17_HICP,L0003100~TRANSITION,spot,446M,0.021323143385
IFRS17_HICP,L0003100~TRANSITION,spot,447M,0.021320390649
IFRS17_HICP,L0003100~TRANSITION,spot,448M,0.021317616589
IFRS17_HICP,L0003100~TRANSITION,spot,449M,0.021314847718
IFRS17_HICP,L0003100~TRANSITION,spot,450M,0.021312110514
IFRS17_HICP,L0003100~TRANSITION,spot,451M,0.021309431427
IFRS17_HICP,L0003100~TRANSITION,spot,452M,0.021306836871
IFRS17_HICP,L0003100~TRANSITION,spot,453M,0.021304353235
IFRS17_HICP,L0003100~TRANSITION,spot,454M,0.021302006882
IFRS17_HICP,L0003100~TRANSITION,spot,455M,0.021299824149
IFRS17_HICP,L0003100~TRANSITION,spot,456M,0.021297831354
IFRS17_HICP,L0003100~TRANSITION,spot,457M,0.021294976734
IFRS17_HICP,L0003100~TRANSITION,spot,458M,0.021292050588
IFRS17_HICP,L0003100~TRANSITION,spot,459M,0.021289078785
IFRS17_HICP,L0003100~TRANSITION,spot,460M,0.021286087165
IFRS17_HICP,L0003100~TRANSITION,spot,461M,0.021283101538
IFRS17_HICP,L0003100~TRANSITION,spot,462M,0.021280147692
IFRS17_HICP,L0003100~TRANSITION,spot,463M,0.021277251386
IFRS17_HICP,L0003100~TRANSITION,spot,464M,0.021274438356
IFRS17_HICP,L0003100~TRANSITION,spot,465M,0.021271734317
IFRS17_HICP,L0003100~TRANSITION,spot,466M,0.021269164964
IFRS17_HICP,L0003100~TRANSITION,spot,467M,0.021266755974
IFRS17_HICP,L0003100~TRANSITION,spot,468M,0.021264533008
IFRS17_HICP,L0003100~TRANSITION,spot,469M,0.021261835109
IFRS17_HICP,L0003100~TRANSITION,spot,470M,0.021259148697
IFRS17_HICP,L0003100~TRANSITION,spot,471M,0.021256473699
IFRS17_HICP,L0003100~TRANSITION,spot,472M,0.021253810043
IFRS17_HICP,L0003100~TRANSITION,spot,473M,0.021251157657
IFRS17_HICP,L0003100~TRANSITION,spot,474M,0.021248516469
IFRS17_HICP,L0003100~TRANSITION,spot,475M,0.021245886408
IFRS17_HICP,L0003100~TRANSITION,spot,476M,0.021243267405
IFRS17_HICP,L0003100~TRANSITION,spot,477M,0.02124065939
IFRS17_HICP,L0003100~TRANSITION,spot,478M,0.021238062294
IFRS17_HICP,L0003100~TRANSITION,spot,479M,0.021235476048
IFRS17_HICP,L0003100~TRANSITION,spot,480M,0.021232900585
IFRS17_HICP,L0003100~TRANSITION,spot,481M,0.021230335837
IFRS17_HICP,L0003100~TRANSITION,spot,482M,0.021227781737
IFRS17_HICP,L0003100~TRANSITION,spot,483M,0.02122523822
IFRS17_HICP,L0003100~TRANSITION,spot,484M,0.021222705219
IFRS17_HICP,L0003100~TRANSITION,spot,485M,0.02122018267
IFRS17_HICP,L0003100~TRANSITION,spot,486M,0.021217670508
IFRS17_HICP,L0003100~TRANSITION,spot,487M,0.021215168669
IFRS17_HICP,L0003100~TRANSITION,spot,488M,0.02121267709
IFRS17_HICP,L0003100~TRANSITION,spot,489M,0.021210195707
IFRS17_HICP,L0003100~TRANSITION,spot,490M,0.021207724458
IFRS17_HICP,L0003100~TRANSITION,spot,491M,0.021205263282
IFRS17_HICP,L0003100~TRANSITION,spot,492M,0.021202812116
IFRS17_HICP,L0003100~TRANSITION,spot,493M,0.021200370899
IFRS17_HICP,L0003100~TRANSITION,spot,494M,0.021197939572
IFRS17_HICP,L0003100~TRANSITION,spot,495M,0.021195518075
IFRS17_HICP,L0003100~TRANSITION,spot,496M,0.021193106347
IFRS17_HICP,L0003100~TRANSITION,spot,497M,0.02119070433
IFRS17_HICP,L0003100~TRANSITION,spot,498M,0.021188311965
IFRS17_HICP,L0003100~TRANSITION,spot,499M,0.021185929195
IFRS17_HICP,L0003100~TRANSITION,spot,500M,0.021183555961
IFRS17_HICP,L0003100~TRANSITION,spot,501M,0.021181192206
IFRS17_HICP,L0003100~TRANSITION,spot,502M,0.021178837875
IFRS17_HICP,L0003100~TRANSITION,spot,503M,0.021176492909
IFRS17_HICP,L0003100~TRANSITION,spot,504M,0.021174157255
IFRS17_HICP,L0003100~TRANSITION,spot,505M,0.021171830856
IFRS17_HICP,L0003100~TRANSITION,spot,506M,0.021169513658
IFRS17_HICP,L0003100~TRANSITION,spot,507M,0.021167205605
IFRS17_HICP,L0003100~TRANSITION,spot,508M,0.021164906645
IFRS17_HICP,L0003100~TRANSITION,spot,509M,0.021162616723
IFRS17_HICP,L0003100~TRANSITION,spot,510M,0.021160335786
IFRS17_HICP,L0003100~TRANSITION,spot,511M,0.021158063782
IFRS17_HICP,L0003100~TRANSITION,spot,512M,0.021155800657
IFRS17_HICP,L0003100~TRANSITION,spot,513M,0.021153546361
IFRS17_HICP,L0003100~TRANSITION,spot,514M,0.021151300842
IFRS17_HICP,L0003100~TRANSITION,spot,515M,0.021149064047
IFRS17_HICP,L0003100~TRANSITION,spot,516M,0.021146835927
IFRS17_HICP,L0003100~TRANSITION,spot,517M,0.021144616432
IFRS17_HICP,L0003100~TRANSITION,spot,518M,0.021142405511
IFRS17_HICP,L0003100~TRANSITION,spot,519M,0.021140203114
IFRS17_HICP,L0003100~TRANSITION,spot,520M,0.021138009193
IFRS17_HICP,L0003100~TRANSITION,spot,521M,0.021135823699
IFRS17_HICP,L0003100~TRANSITION,spot,522M,0.021133646583
IFRS17_HICP,L0003100~TRANSITION,spot,523M,0.021131477797
IFRS17_HICP,L0003100~TRANSITION,spot,524M,0.021129317293
IFRS17_HICP,L0003100~TRANSITION,spot,525M,0.021127165024
IFRS17_HICP,L0003100~TRANSITION,spot,526M,0.021125020944
IFRS17_HICP,L0003100~TRANSITION,spot,527M,0.021122885004
IFRS17_HICP,L0003100~TRANSITION,spot,528M,0.02112075716
IFRS17_HICP,L0003100~TRANSITION,spot,529M,0.021118637365
IFRS17_HICP,L0003100~TRANSITION,spot,530M,0.021116525574
IFRS17_HICP,L0003100~TRANSITION,spot,531M,0.021114421741
IFRS17_HICP,L0003100~TRANSITION,spot,532M,0.021112325822
IFRS17_HICP,L0003100~TRANSITION,spot,533M,0.021110237771
IFRS17_HICP,L0003100~TRANSITION,spot,534M,0.021108157545
IFRS17_HICP,L0003100~TRANSITION,spot,535M,0.0211060851
IFRS17_HICP,L0003100~TRANSITION,spot,536M,0.021104020392
IFRS17_HICP,L0003100~TRANSITION,spot,537M,0.021101963378
IFRS17_HICP,L0003100~TRANSITION,spot,538M,0.021099914015
IFRS17_HICP,L0003100~TRANSITION,spot,539M,0.02109787226
IFRS17_HICP,L0003100~TRANSITION,spot,540M,0.021095838072
IFRS17_HICP,L0003100~TRANSITION,spot,541M,0.021093811407
IFRS17_HICP,L0003100~TRANSITION,spot,542M,0.021091792225
IFRS17_HICP,L0003100~TRANSITION,spot,543M,0.021089780485
IFRS17_HICP,L0003100~TRANSITION,spot,544M,0.021087776144
IFRS17_HICP,L0003100~TRANSITION,spot,545M,0.021085779162
IFRS17_HICP,L0003100~TRANSITION,spot,546M,0.0210837895
IFRS17_HICP,L0003100~TRANSITION,spot,547M,0.021081807116
IFRS17_HICP,L0003100~TRANSITION,spot,548M,0.021079831971
IFRS17_HICP,L0003100~TRANSITION,spot,549M,0.021077864025
IFRS17_HICP,L0003100~TRANSITION,spot,550M,0.021075903239
IFRS17_HICP,L0003100~TRANSITION,spot,551M,0.021073949574
IFRS17_HICP,L0003100~TRANSITION,spot,552M,0.021072002991
IFRS17_HICP,L0003100~TRANSITION,spot,553M,0.021070063452
IFRS17_HICP,L0003100~TRANSITION,spot,554M,0.021068130918
IFRS17_HICP,L0003100~TRANSITION,spot,555M,0.021066205353
IFRS17_HICP,L0003100~TRANSITION,spot,556M,0.021064286717
IFRS17_HICP,L0003100~TRANSITION,spot,557M,0.021062374974
IFRS17_HICP,L0003100~TRANSITION,spot,558M,0.021060470087
IFRS17_HICP,L0003100~TRANSITION,spot,559M,0.021058572019
IFRS17_HICP,L0003100~TRANSITION,spot,560M,0.021056680733
IFRS17_HICP,L0003100~TRANSITION,spot,561M,0.021054796193
IFRS17_HICP,L0003100~TRANSITION,spot,562M,0.021052918363
IFRS17_HICP,L0003100~TRANSITION,spot,563M,0.021051047207
IFRS17_HICP,L0003100~TRANSITION,spot,564M,0.02104918269
IFRS17_HICP,L0003100~TRANSITION,spot,565M,0.021047324776
IFRS17_HICP,L0003100~TRANSITION,spot,566M,0.021045473431
IFRS17_HICP,L0003100~TRANSITION,spot,567M,0.02104362862
IFRS17_HICP,L0003100~TRANSITION,spot,568M,0.021041790308
IFRS17_HICP,L0003100~TRANSITION,spot,569M,0.02103995846
IFRS17_HICP,L0003100~TRANSITION,spot,570M,0.021038133043
IFRS17_HICP,L0003100~TRANSITION,spot,571M,0.021036314024
IFRS17_HICP,L0003100~TRANSITION,spot,572M,0.021034501368
