tarcd,year,value
OVERIG_GELIJKBLIJVEND,1984,12
OVERIG_GELIJKBLIJVEND,1985,12
OVERIG_GELIJKBLIJVEND,1986,12
OVERIG_GELIJKBLIJVEND,1987,12
OVERIG_GELIJKBLIJVEND,1988,12
OVERIG_GELIJKBLIJVEND,1989,12
OVERIG_GELIJKBLIJVEND,1990,12
OVERIG_GELIJKBLIJVEND,1991,12
OVERIG_GELIJKBLIJVEND,1992,12
OVERIG_GELIJKBLIJVEND,1993,12
OVERIG_GELIJKBLIJVEND,1994,12
OVERIG_GELIJKBLIJVEND,1995,12
OVERIG_GELIJKBLIJVEND,1996,12
OVERIG_GELIJKBLIJVEND,1997,12
OVERIG_GELIJKBLIJVEND,1998,12
OVERIG_GELIJKBLIJVEND,1999,12
OVERIG_GELIJKBLIJVEND,2000,12
OVERIG_GELIJKBLIJVEND,2001,12
OVERIG_GELIJKBLIJVEND,2002,12
OVERIG_GELIJKBLIJVEND,2003,12
OVERIG_GELIJKBLIJVEND,2004,12
OVERIG_GELIJKBLIJVEND,2005,12
OVERIG_GELIJKBLIJVEND,2006,12
OVERIG_GELIJKBLIJVEND,2007,12
OVERIG_GELIJKBLIJVEND,2008,12
OVERIG_GELIJKBLIJVEND,2009,12
OVERIG_GELIJKBLIJVEND,2010,12
OVERIG_GELIJKBLIJVEND,2011,12
OVERIG_GELIJKBLIJVEND,2012,12
OVERIG_GELIJKBLIJVEND,2013,12
OVERIG_GELIJKBLIJVEND,2014,12
OVERIG_GELIJKBLIJVEND,2015,12
OVERIG_GELIJKBLIJVEND,2016,12
OVERIG_GELIJKBLIJVEND,2017,12
OVERIG_GELIJKBLIJVEND,2018,12
OVERIG_GELIJKBLIJVEND,2019,12
OVERIG_GELIJKBLIJVEND,2020,12
OVERIG_GELIJKBLIJVEND,2021,12
OVERIG_GELIJKBLIJVEND,2022,12
OVERIG_GELIJKBLIJVEND,2023,12
OVERIG_GELIJKBLIJVEND,2024,12
OVERIG_GELIJKBLIJVEND,2025,12
OVERIG_GELIJKBLIJVEND,2026,12
OVERIG_GELIJKBLIJVEND,2027,12
OVERIG_GELIJKBLIJVEND,2028,12
OVERIG_GELIJKBLIJVEND,2029,12
OVERIG_GELIJKBLIJVEND,2030,12
OVERIG_GELIJKBLIJVEND,2031,12
OVERIG_GELIJKBLIJVEND,2032,12
OVERIG_GELIJKBLIJVEND,2033,12
OVERIG_GELIJKBLIJVEND,2034,12
OVERIG_GELIJKBLIJVEND,2035,12
OVERIG_GELIJKBLIJVEND,2036,12
OVERIG_GELIJKBLIJVEND,2037,12
OVERIG_GELIJKBLIJVEND,2038,12
OVERIG_GELIJKBLIJVEND,2039,12
OVERIG_GELIJKBLIJVEND,2040,12
OVERIG_GELIJKBLIJVEND,2041,12
OVERIG_GELIJKBLIJVEND,2042,12
OVERIG_GELIJKBLIJVEND,2043,12
OVERIG_GELIJKBLIJVEND,2044,12
OVERIG_GELIJKBLIJVEND,2045,12
OVERIG_GELIJKBLIJVEND,2046,12
OVERIG_GELIJKBLIJVEND,2047,12
OVERIG_GELIJKBLIJVEND,2048,12
OVERIG_GELIJKBLIJVEND,2049,12
OVERIG_GELIJKBLIJVEND,2050,12
OVERIG_GELIJKBLIJVEND,2051,12
OVERIG_GELIJKBLIJVEND,2052,12
OVERIG_GELIJKBLIJVEND,2053,12
OVERIG_GELIJKBLIJVEND,2054,12
OVERIG_GELIJKBLIJVEND,2055,12
OVERIG_GELIJKBLIJVEND,2056,12
OVERIG_GELIJKBLIJVEND,2057,12
OVERIG_GELIJKBLIJVEND,2058,12
OVERIG_GELIJKBLIJVEND,2059,12
OVERIG_GELIJKBLIJVEND,2060,12
OVERIG_GELIJKBLIJVEND,2061,12
OVERIG_GELIJKBLIJVEND,2062,12
OVERIG_GELIJKBLIJVEND,2063,12
OVERIG_GELIJKBLIJVEND,2064,12
OVERIG_GELIJKBLIJVEND,2065,12
OVERIG_GELIJKBLIJVEND,2066,12
OVERIG_GELIJKBLIJVEND,2067,12
OVERIG_GELIJKBLIJVEND,2068,12
OVERIG_GELIJKBLIJVEND,2069,12
OVERIG_GELIJKBLIJVEND,2070,12
OVERIG_GELIJKBLIJVEND,2071,12
OVERIG_GELIJKBLIJVEND,2072,12
OVERIG_GELIJKBLIJVEND,2073,12
OVERIG_GELIJKBLIJVEND,2074,12
OVERIG_GELIJKBLIJVEND,2075,12
OVERIG_GELIJKBLIJVEND,2076,12
OVERIG_GELIJKBLIJVEND,2077,12
OVERIG_GELIJKBLIJVEND,2078,12
OVERIG_GELIJKBLIJVEND,2079,12
OVERIG_GELIJKBLIJVEND,2080,12
OVERIG_GELIJKBLIJVEND,2081,12
OVERIG_GELIJKBLIJVEND,2082,12
OVERIG_GELIJKBLIJVEND,2083,12
OVERIG_GELIJKBLIJVEND,2084,12
OVERIG_GELIJKBLIJVEND,2085,12
OVERIG_GELIJKBLIJVEND,2086,12
OVERIG_GELIJKBLIJVEND,2087,12
OVERIG_GELIJKBLIJVEND,2088,12
OVERIG_GELIJKBLIJVEND,2089,12
OVERIG_GELIJKBLIJVEND,2090,12
OVERIG_GELIJKBLIJVEND,2091,12
OVERIG_GELIJKBLIJVEND,2092,12
OVERIG_GELIJKBLIJVEND,2093,12
OVERIG_GELIJKBLIJVEND,2094,12
OVERIG_GELIJKBLIJVEND,2095,12
OVERIG_GELIJKBLIJVEND,2096,12
OVERIG_GELIJKBLIJVEND,2097,12
OVERIG_GELIJKBLIJVEND,2098,12
OVERIG_GELIJKBLIJVEND,2099,12
OVERIG_GELIJKBLIJVEND,2100,12
OVERIG_STIJGEND,1950,12
OVERIG_STIJGEND,1951,12
OVERIG_STIJGEND,1952,12
OVERIG_STIJGEND,1953,12
OVERIG_STIJGEND,1954,12
OVERIG_STIJGEND,1955,12
OVERIG_STIJGEND,1956,12
OVERIG_STIJGEND,1957,12
OVERIG_STIJGEND,1958,12
OVERIG_STIJGEND,1959,12
OVERIG_STIJGEND,1960,12
OVERIG_STIJGEND,1961,12
OVERIG_STIJGEND,1962,12
OVERIG_STIJGEND,1963,12
OVERIG_STIJGEND,1964,12
OVERIG_STIJGEND,1965,12
OVERIG_STIJGEND,1966,12
OVERIG_STIJGEND,1967,12
OVERIG_STIJGEND,1968,12
OVERIG_STIJGEND,1969,12
OVERIG_STIJGEND,1970,12
OVERIG_STIJGEND,1971,12
OVERIG_STIJGEND,1972,12
OVERIG_STIJGEND,1973,12
OVERIG_STIJGEND,1974,12
OVERIG_STIJGEND,1975,12
OVERIG_STIJGEND,1976,12
OVERIG_STIJGEND,1977,12
OVERIG_STIJGEND,1978,12
OVERIG_STIJGEND,1979,12
OVERIG_STIJGEND,1980,12
OVERIG_STIJGEND,1981,12
OVERIG_STIJGEND,1982,12
OVERIG_STIJGEND,1983,12
OVERIG_STIJGEND,1984,12
OVERIG_STIJGEND,1985,12
OVERIG_STIJGEND,1986,12
OVERIG_STIJGEND,1987,12
OVERIG_STIJGEND,1988,12
OVERIG_STIJGEND,1989,12
OVERIG_STIJGEND,1990,12
OVERIG_STIJGEND,1991,12
OVERIG_STIJGEND,1992,12
OVERIG_STIJGEND,1993,12
OVERIG_STIJGEND,1994,12
OVERIG_STIJGEND,1995,12
OVERIG_STIJGEND,1996,12
OVERIG_STIJGEND,1997,12
OVERIG_STIJGEND,1998,12
OVERIG_STIJGEND,1999,12
OVERIG_STIJGEND,2000,12
OVERIG_STIJGEND,2001,12
OVERIG_STIJGEND,2002,12
OVERIG_STIJGEND,2003,12
OVERIG_STIJGEND,2004,12
OVERIG_STIJGEND,2005,12
OVERIG_STIJGEND,2006,12
OVERIG_STIJGEND,2007,12
OVERIG_STIJGEND,2008,12
OVERIG_STIJGEND,2009,12
OVERIG_STIJGEND,2010,12
OVERIG_STIJGEND,2011,12
OVERIG_STIJGEND,2012,12
OVERIG_STIJGEND,2013,12
OVERIG_STIJGEND,2014,12
OVERIG_STIJGEND,2015,12
OVERIG_STIJGEND,2016,12
OVERIG_STIJGEND,2017,12
OVERIG_STIJGEND,2018,12
OVERIG_STIJGEND,2019,12
OVERIG_STIJGEND,2020,12
OVERIG_STIJGEND,2021,12
OVERIG_STIJGEND,2022,12
OVERIG_STIJGEND,2023,12
OVERIG_STIJGEND,2024,12
OVERIG_STIJGEND,2025,12
OVERIG_STIJGEND,2026,12
OVERIG_STIJGEND,2027,12
OVERIG_STIJGEND,2028,12
OVERIG_STIJGEND,2029,12
OVERIG_STIJGEND,2030,12
OVERIG_STIJGEND,2031,12
OVERIG_STIJGEND,2032,12
OVERIG_STIJGEND,2033,12
OVERIG_STIJGEND,2034,12
OVERIG_STIJGEND,2035,12
OVERIG_STIJGEND,2036,12
OVERIG_STIJGEND,2037,12
OVERIG_STIJGEND,2038,12
OVERIG_STIJGEND,2039,12
OVERIG_STIJGEND,2040,12
OVERIG_STIJGEND,2041,12
OVERIG_STIJGEND,2042,12
OVERIG_STIJGEND,2043,12
OVERIG_STIJGEND,2044,12
OVERIG_STIJGEND,2045,12
OVERIG_STIJGEND,2046,12
OVERIG_STIJGEND,2047,12
OVERIG_STIJGEND,2048,12
OVERIG_STIJGEND,2049,12
OVERIG_STIJGEND,2050,12
OVERIG_STIJGEND,2051,12
OVERIG_STIJGEND,2052,12
OVERIG_STIJGEND,2053,12
OVERIG_STIJGEND,2054,12
OVERIG_STIJGEND,2055,12
OVERIG_STIJGEND,2056,12
OVERIG_STIJGEND,2057,12
OVERIG_STIJGEND,2058,12
OVERIG_STIJGEND,2059,12
OVERIG_STIJGEND,2060,12
OVERIG_STIJGEND,2061,12
OVERIG_STIJGEND,2062,12
OVERIG_STIJGEND,2063,12
OVERIG_STIJGEND,2064,12
OVERIG_STIJGEND,2065,12
OVERIG_STIJGEND,2066,12
OVERIG_STIJGEND,2067,12
OVERIG_STIJGEND,2068,12
OVERIG_STIJGEND,2069,12
OVERIG_STIJGEND,2070,12
OVERIG_STIJGEND,2071,12
OVERIG_STIJGEND,2072,12
OVERIG_STIJGEND,2073,12
OVERIG_STIJGEND,2074,12
OVERIG_STIJGEND,2075,12
OVERIG_STIJGEND,2076,12
OVERIG_STIJGEND,2077,12
OVERIG_STIJGEND,2078,12
OVERIG_STIJGEND,2079,12
OVERIG_STIJGEND,2080,12
OVERIG_STIJGEND,2081,12
OVERIG_STIJGEND,2082,12
OVERIG_STIJGEND,2083,12
OVERIG_STIJGEND,2084,12
OVERIG_STIJGEND,2085,12
OVERIG_STIJGEND,2086,12
OVERIG_STIJGEND,2087,12
OVERIG_STIJGEND,2088,12
OVERIG_STIJGEND,2089,12
OVERIG_STIJGEND,2090,12
OVERIG_STIJGEND,2091,12
OVERIG_STIJGEND,2092,12
OVERIG_STIJGEND,2093,12
OVERIG_STIJGEND,2094,12
OVERIG_STIJGEND,2095,12
OVERIG_STIJGEND,2096,12
OVERIG_STIJGEND,2097,12
OVERIG_STIJGEND,2098,12
OVERIG_STIJGEND,2099,12
OVERIG_STIJGEND,2100,12
PENSIOENPLUS,1950,0
PENSIOENPLUS,1951,0
PENSIOENPLUS,1952,0
PENSIOENPLUS,1953,0
PENSIOENPLUS,1954,0
PENSIOENPLUS,1955,0
PENSIOENPLUS,1956,0
PENSIOENPLUS,1957,0
PENSIOENPLUS,1958,0
PENSIOENPLUS,1959,0
PENSIOENPLUS,1960,0
PENSIOENPLUS,1961,0
PENSIOENPLUS,1962,0
PENSIOENPLUS,1963,0
PENSIOENPLUS,1964,0
PENSIOENPLUS,1965,0
PENSIOENPLUS,1966,0
PENSIOENPLUS,1967,0
PENSIOENPLUS,1968,0
PENSIOENPLUS,1969,0
PENSIOENPLUS,1970,0
PENSIOENPLUS,1971,0
PENSIOENPLUS,1972,0
PENSIOENPLUS,1973,0
PENSIOENPLUS,1974,0
PENSIOENPLUS,1975,0
PENSIOENPLUS,1976,0
PENSIOENPLUS,1977,0
PENSIOENPLUS,1978,0
PENSIOENPLUS,1979,0
PENSIOENPLUS,1980,0
PENSIOENPLUS,1981,0
PENSIOENPLUS,1982,0
PENSIOENPLUS,1983,0
PENSIOENPLUS,1984,0
PENSIOENPLUS,1985,0
PENSIOENPLUS,1986,0
PENSIOENPLUS,1987,0
PENSIOENPLUS,1988,0
PENSIOENPLUS,1989,0
PENSIOENPLUS,1990,0
PENSIOENPLUS,1991,0
PENSIOENPLUS,1992,0
PENSIOENPLUS,1993,0
PENSIOENPLUS,1994,0
PENSIOENPLUS,1995,0
PENSIOENPLUS,1996,0
PENSIOENPLUS,1997,0
PENSIOENPLUS,1998,0
PENSIOENPLUS,1999,0
PENSIOENPLUS,2000,0
PENSIOENPLUS,2001,0
PENSIOENPLUS,2002,0
PENSIOENPLUS,2003,0
PENSIOENPLUS,2004,0
PENSIOENPLUS,2005,0
PENSIOENPLUS,2006,0
PENSIOENPLUS,2007,0
PENSIOENPLUS,2008,0
PENSIOENPLUS,2009,0
PENSIOENPLUS,2010,0
PENSIOENPLUS,2011,0
PENSIOENPLUS,2012,0
PENSIOENPLUS,2013,0
PENSIOENPLUS,2014,0
PENSIOENPLUS,2015,0
PENSIOENPLUS,2016,0
PENSIOENPLUS,2017,0
PENSIOENPLUS,2018,0
PENSIOENPLUS,2019,0
PENSIOENPLUS,2020,0
PENSIOENPLUS,2021,0
PENSIOENPLUS,2022,0
PENSIOENPLUS,2023,0
PENSIOENPLUS,2024,0
PENSIOENPLUS,2025,0
PENSIOENPLUS,2026,0
PENSIOENPLUS,2027,0
PENSIOENPLUS,2028,0
PENSIOENPLUS,2029,0
PENSIOENPLUS,2030,0
PENSIOENPLUS,2031,0
PENSIOENPLUS,2032,0
PENSIOENPLUS,2033,0
PENSIOENPLUS,2034,0
PENSIOENPLUS,2035,0
PENSIOENPLUS,2036,0
PENSIOENPLUS,2037,0
PENSIOENPLUS,2038,0
PENSIOENPLUS,2039,0
PENSIOENPLUS,2040,0
PENSIOENPLUS,2041,0
PENSIOENPLUS,2042,0
PENSIOENPLUS,2043,0
PENSIOENPLUS,2044,0
PENSIOENPLUS,2045,0
PENSIOENPLUS,2046,0
PENSIOENPLUS,2047,0
PENSIOENPLUS,2048,0
PENSIOENPLUS,2049,0
PENSIOENPLUS,2050,0
PENSIOENPLUS,2051,0
PENSIOENPLUS,2052,0
PENSIOENPLUS,2053,0
PENSIOENPLUS,2054,0
PENSIOENPLUS,2055,0
PENSIOENPLUS,2056,0
PENSIOENPLUS,2057,0
PENSIOENPLUS,2058,0
PENSIOENPLUS,2059,0
PENSIOENPLUS,2060,0
PENSIOENPLUS,2061,0
PENSIOENPLUS,2062,0
PENSIOENPLUS,2063,0
PENSIOENPLUS,2064,0
PENSIOENPLUS,2065,0
PENSIOENPLUS,2066,0
PENSIOENPLUS,2067,0
PENSIOENPLUS,2068,0
PENSIOENPLUS,2069,0
PENSIOENPLUS,2070,0
PENSIOENPLUS,2071,0
PENSIOENPLUS,2072,0
PENSIOENPLUS,2073,0
PENSIOENPLUS,2074,0
PENSIOENPLUS,2075,0
PENSIOENPLUS,2076,0
PENSIOENPLUS,2077,0
PENSIOENPLUS,2078,0
PENSIOENPLUS,2079,0
PENSIOENPLUS,2080,0
PENSIOENPLUS,2081,0
PENSIOENPLUS,2082,0
PENSIOENPLUS,2083,0
PENSIOENPLUS,2084,0
PENSIOENPLUS,2085,0
PENSIOENPLUS,2086,0
PENSIOENPLUS,2087,0
PENSIOENPLUS,2088,0
PENSIOENPLUS,2089,0
PENSIOENPLUS,2090,0
PENSIOENPLUS,2091,0
PENSIOENPLUS,2092,0
PENSIOENPLUS,2093,0
PENSIOENPLUS,2094,0
PENSIOENPLUS,2095,0
PENSIOENPLUS,2096,0
PENSIOENPLUS,2097,0
PENSIOENPLUS,2098,0
PENSIOENPLUS,2099,0
PENSIOENPLUS,2100,0
SCHAKELSPAAR,1950,0
SCHAKELSPAAR,1951,0
SCHAKELSPAAR,1952,0
SCHAKELSPAAR,1953,0
SCHAKELSPAAR,1954,0
SCHAKELSPAAR,1955,0
SCHAKELSPAAR,1956,0
SCHAKELSPAAR,1957,0
SCHAKELSPAAR,1958,0
SCHAKELSPAAR,1959,0
SCHAKELSPAAR,1960,0
SCHAKELSPAAR,1961,0
SCHAKELSPAAR,1962,0
SCHAKELSPAAR,1963,0
SCHAKELSPAAR,1964,0
SCHAKELSPAAR,1965,0
SCHAKELSPAAR,1966,0
SCHAKELSPAAR,1967,0
SCHAKELSPAAR,1968,0
SCHAKELSPAAR,1969,0
SCHAKELSPAAR,1970,0
SCHAKELSPAAR,1971,0
SCHAKELSPAAR,1972,0
SCHAKELSPAAR,1973,0
SCHAKELSPAAR,1974,0
SCHAKELSPAAR,1975,0
SCHAKELSPAAR,1976,0
SCHAKELSPAAR,1977,0
SCHAKELSPAAR,1978,0
SCHAKELSPAAR,1979,0
SCHAKELSPAAR,1980,0
SCHAKELSPAAR,1981,0
SCHAKELSPAAR,1982,0
SCHAKELSPAAR,1983,0
SCHAKELSPAAR,1984,0
SCHAKELSPAAR,1985,0
SCHAKELSPAAR,1986,0
SCHAKELSPAAR,1987,0
SCHAKELSPAAR,1988,0
SCHAKELSPAAR,1989,0
SCHAKELSPAAR,1990,0
SCHAKELSPAAR,1991,0
SCHAKELSPAAR,1992,0
SCHAKELSPAAR,1993,0
SCHAKELSPAAR,1994,0
SCHAKELSPAAR,1995,0
SCHAKELSPAAR,1996,0
SCHAKELSPAAR,1997,0
SCHAKELSPAAR,1998,0
SCHAKELSPAAR,1999,0
SCHAKELSPAAR,2000,0
SCHAKELSPAAR,2001,0
SCHAKELSPAAR,2002,0
SCHAKELSPAAR,2003,0
SCHAKELSPAAR,2004,0
SCHAKELSPAAR,2005,0
SCHAKELSPAAR,2006,0
SCHAKELSPAAR,2007,0
SCHAKELSPAAR,2008,0
SCHAKELSPAAR,2009,0
SCHAKELSPAAR,2010,0
SCHAKELSPAAR,2011,0
SCHAKELSPAAR,2012,0
SCHAKELSPAAR,2013,0
SCHAKELSPAAR,2014,0
SCHAKELSPAAR,2015,0
SCHAKELSPAAR,2016,0
SCHAKELSPAAR,2017,0
SCHAKELSPAAR,2018,0
SCHAKELSPAAR,2019,0
SCHAKELSPAAR,2020,0
SCHAKELSPAAR,2021,0
SCHAKELSPAAR,2022,0
SCHAKELSPAAR,2023,0
SCHAKELSPAAR,2024,0
SCHAKELSPAAR,2025,0
SCHAKELSPAAR,2026,0
SCHAKELSPAAR,2027,0
SCHAKELSPAAR,2028,0
SCHAKELSPAAR,2029,0
SCHAKELSPAAR,2030,0
SCHAKELSPAAR,2031,0
SCHAKELSPAAR,2032,0
SCHAKELSPAAR,2033,0
SCHAKELSPAAR,2034,0
SCHAKELSPAAR,2035,0
SCHAKELSPAAR,2036,0
SCHAKELSPAAR,2037,0
SCHAKELSPAAR,2038,0
SCHAKELSPAAR,2039,0
SCHAKELSPAAR,2040,0
SCHAKELSPAAR,2041,0
SCHAKELSPAAR,2042,0
SCHAKELSPAAR,2043,0
SCHAKELSPAAR,2044,0
SCHAKELSPAAR,2045,0
SCHAKELSPAAR,2046,0
SCHAKELSPAAR,2047,0
SCHAKELSPAAR,2048,0
SCHAKELSPAAR,2049,0
SCHAKELSPAAR,2050,0
SCHAKELSPAAR,2051,0
SCHAKELSPAAR,2052,0
SCHAKELSPAAR,2053,0
SCHAKELSPAAR,2054,0
SCHAKELSPAAR,2055,0
SCHAKELSPAAR,2056,0
SCHAKELSPAAR,2057,0
SCHAKELSPAAR,2058,0
SCHAKELSPAAR,2059,0
SCHAKELSPAAR,2060,0
SCHAKELSPAAR,2061,0
SCHAKELSPAAR,2062,0
SCHAKELSPAAR,2063,0
SCHAKELSPAAR,2064,0
SCHAKELSPAAR,2065,0
SCHAKELSPAAR,2066,0
SCHAKELSPAAR,2067,0
SCHAKELSPAAR,2068,0
SCHAKELSPAAR,2069,0
SCHAKELSPAAR,2070,0
SCHAKELSPAAR,2071,0
SCHAKELSPAAR,2072,0
SCHAKELSPAAR,2073,0
SCHAKELSPAAR,2074,0
SCHAKELSPAAR,2075,0
SCHAKELSPAAR,2076,0
SCHAKELSPAAR,2077,0
SCHAKELSPAAR,2078,0
SCHAKELSPAAR,2079,0
SCHAKELSPAAR,2080,0
SCHAKELSPAAR,2081,0
SCHAKELSPAAR,2082,0
SCHAKELSPAAR,2083,0
SCHAKELSPAAR,2084,0
SCHAKELSPAAR,2085,0
SCHAKELSPAAR,2086,0
SCHAKELSPAAR,2087,0
SCHAKELSPAAR,2088,0
SCHAKELSPAAR,2089,0
SCHAKELSPAAR,2090,0
SCHAKELSPAAR,2091,0
SCHAKELSPAAR,2092,0
SCHAKELSPAAR,2093,0
SCHAKELSPAAR,2094,0
SCHAKELSPAAR,2095,0
SCHAKELSPAAR,2096,0
SCHAKELSPAAR,2097,0
SCHAKELSPAAR,2098,0
SCHAKELSPAAR,2099,0
SCHAKELSPAAR,2100,0
SPAARPLUS,1950,0
SPAARPLUS,1951,0
SPAARPLUS,1952,0
SPAARPLUS,1953,0
SPAARPLUS,1954,0
SPAARPLUS,1955,0
SPAARPLUS,1956,0
SPAARPLUS,1957,0
SPAARPLUS,1958,0
SPAARPLUS,1959,0
SPAARPLUS,1960,0
SPAARPLUS,1961,0
SPAARPLUS,1962,0
SPAARPLUS,1963,0
SPAARPLUS,1964,0
SPAARPLUS,1965,0
SPAARPLUS,1966,0
SPAARPLUS,1967,0
SPAARPLUS,1968,0
SPAARPLUS,1969,0
SPAARPLUS,1970,0
SPAARPLUS,1971,0
SPAARPLUS,1972,0
SPAARPLUS,1973,0
SPAARPLUS,1974,0
SPAARPLUS,1975,0
SPAARPLUS,1976,0
SPAARPLUS,1977,0
SPAARPLUS,1978,0
SPAARPLUS,1979,0
SPAARPLUS,1980,0
SPAARPLUS,1981,0
SPAARPLUS,1982,0
SPAARPLUS,1983,0
SPAARPLUS,1984,0
SPAARPLUS,1985,0
SPAARPLUS,1986,0
SPAARPLUS,1987,0
SPAARPLUS,1988,0
SPAARPLUS,1989,0
SPAARPLUS,1990,0
SPAARPLUS,1991,0
SPAARPLUS,1992,0
SPAARPLUS,1993,0
SPAARPLUS,1994,0
SPAARPLUS,1995,0
SPAARPLUS,1996,0
SPAARPLUS,1997,0
SPAARPLUS,1998,0
SPAARPLUS,1999,0
SPAARPLUS,2000,0
SPAARPLUS,2001,0
SPAARPLUS,2002,0
SPAARPLUS,2003,0
SPAARPLUS,2004,0
SPAARPLUS,2005,0
SPAARPLUS,2006,0
SPAARPLUS,2007,0
SPAARPLUS,2008,0
SPAARPLUS,2009,0
SPAARPLUS,2010,0
SPAARPLUS,2011,0
SPAARPLUS,2012,0
SPAARPLUS,2013,0
SPAARPLUS,2014,0
SPAARPLUS,2015,0
SPAARPLUS,2016,0
SPAARPLUS,2017,0
SPAARPLUS,2018,0
SPAARPLUS,2019,0
SPAARPLUS,2020,0
SPAARPLUS,2021,0
SPAARPLUS,2022,0
SPAARPLUS,2023,0
SPAARPLUS,2024,0
SPAARPLUS,2025,0
SPAARPLUS,2026,0
SPAARPLUS,2027,0
SPAARPLUS,2028,0
SPAARPLUS,2029,0
SPAARPLUS,2030,0
SPAARPLUS,2031,0
SPAARPLUS,2032,0
SPAARPLUS,2033,0
SPAARPLUS,2034,0
SPAARPLUS,2035,0
SPAARPLUS,2036,0
SPAARPLUS,2037,0
SPAARPLUS,2038,0
SPAARPLUS,2039,0
SPAARPLUS,2040,0
SPAARPLUS,2041,0
SPAARPLUS,2042,0
SPAARPLUS,2043,0
SPAARPLUS,2044,0
SPAARPLUS,2045,0
SPAARPLUS,2046,0
SPAARPLUS,2047,0
SPAARPLUS,2048,0
SPAARPLUS,2049,0
SPAARPLUS,2050,0
SPAARPLUS,2051,0
SPAARPLUS,2052,0
SPAARPLUS,2053,0
SPAARPLUS,2054,0
SPAARPLUS,2055,0
SPAARPLUS,2056,0
SPAARPLUS,2057,0
SPAARPLUS,2058,0
SPAARPLUS,2059,0
SPAARPLUS,2060,0
SPAARPLUS,2061,0
SPAARPLUS,2062,0
SPAARPLUS,2063,0
SPAARPLUS,2064,0
SPAARPLUS,2065,0
SPAARPLUS,2066,0
SPAARPLUS,2067,0
SPAARPLUS,2068,0
SPAARPLUS,2069,0
SPAARPLUS,2070,0
SPAARPLUS,2071,0
SPAARPLUS,2072,0
SPAARPLUS,2073,0
SPAARPLUS,2074,0
SPAARPLUS,2075,0
SPAARPLUS,2076,0
SPAARPLUS,2077,0
SPAARPLUS,2078,0
SPAARPLUS,2079,0
SPAARPLUS,2080,0
SPAARPLUS,2081,0
SPAARPLUS,2082,0
SPAARPLUS,2083,0
SPAARPLUS,2084,0
SPAARPLUS,2085,0
SPAARPLUS,2086,0
SPAARPLUS,2087,0
SPAARPLUS,2088,0
SPAARPLUS,2089,0
SPAARPLUS,2090,0
SPAARPLUS,2091,0
SPAARPLUS,2092,0
SPAARPLUS,2093,0
SPAARPLUS,2094,0
SPAARPLUS,2095,0
SPAARPLUS,2096,0
SPAARPLUS,2097,0
SPAARPLUS,2098,0
SPAARPLUS,2099,0
SPAARPLUS,2100,0
SSP,1950,0
SSP,1951,0
SSP,1952,0
SSP,1953,0
SSP,1954,0
SSP,1955,0
SSP,1956,0
SSP,1957,0
SSP,1958,0
SSP,1959,0
SSP,1960,0
SSP,1961,0
SSP,1962,0
SSP,1963,0
SSP,1964,0
SSP,1965,0
SSP,1966,0
SSP,1967,0
SSP,1968,0
SSP,1969,0
SSP,1970,0
SSP,1971,0
SSP,1972,0
SSP,1973,0
SSP,1974,0
SSP,1975,0
SSP,1976,0
SSP,1977,0
SSP,1978,0
SSP,1979,0
SSP,1980,0
SSP,1981,0
SSP,1982,0
SSP,1983,0
SSP,1984,0
SSP,1985,0
SSP,1986,0
SSP,1987,0
SSP,1988,0
SSP,1989,0
SSP,1990,0
SSP,1991,0
SSP,1992,0
SSP,1993,0
SSP,1994,0
SSP,1995,0
SSP,1996,0
SSP,1997,0
SSP,1998,0
SSP,1999,0
SSP,2000,0
SSP,2001,0
SSP,2002,0
SSP,2003,0
SSP,2004,0
SSP,2005,0
SSP,2006,0
SSP,2007,0
SSP,2008,0
SSP,2009,0
SSP,2010,0
SSP,2011,0
SSP,2012,0
SSP,2013,0
SSP,2014,0
SSP,2015,0
SSP,2016,0
SSP,2017,0
SSP,2018,0
SSP,2019,0
SSP,2020,0
SSP,2021,0
SSP,2022,0
SSP,2023,0
SSP,2024,0
SSP,2025,0
SSP,2026,0
SSP,2027,0
SSP,2028,0
SSP,2029,0
SSP,2030,0
SSP,2031,0
SSP,2032,0
SSP,2033,0
SSP,2034,0
SSP,2035,0
SSP,2036,0
SSP,2037,0
SSP,2038,0
SSP,2039,0
SSP,2040,0
SSP,2041,0
SSP,2042,0
SSP,2043,0
SSP,2044,0
SSP,2045,0
SSP,2046,0
SSP,2047,0
SSP,2048,0
SSP,2049,0
SSP,2050,0
SSP,2051,0
SSP,2052,0
SSP,2053,0
SSP,2054,0
SSP,2055,0
SSP,2056,0
SSP,2057,0
SSP,2058,0
SSP,2059,0
SSP,2060,0
SSP,2061,0
SSP,2062,0
SSP,2063,0
SSP,2064,0
SSP,2065,0
SSP,2066,0
SSP,2067,0
SSP,2068,0
SSP,2069,0
SSP,2070,0
SSP,2071,0
SSP,2072,0
SSP,2073,0
SSP,2074,0
SSP,2075,0
SSP,2076,0
SSP,2077,0
SSP,2078,0
SSP,2079,0
SSP,2080,0
SSP,2081,0
SSP,2082,0
SSP,2083,0
SSP,2084,0
SSP,2085,0
SSP,2086,0
SSP,2087,0
SSP,2088,0
SSP,2089,0
SSP,2090,0
SSP,2091,0
SSP,2092,0
SSP,2093,0
SSP,2094,0
SSP,2095,0
SSP,2096,0
SSP,2097,0
SSP,2098,0
SSP,2099,0
SSP,2100,0
