RunName,Mix,Rente,Equity
0413_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_EQ_EM_PE_40up,1.13562185853111,1,1.4
0414_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_EQ_20dn,0.932189070734443,1,0.8
0415_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_EQ_20up,1.06781092926556,1,1.2
0416_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_EQ_40up,1.13562185853111,1,1.4
0417_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_CM_HF_EM_PE_RE_40dn,0.962248099766686,1,1
0418_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_CM_HF_EM_PE_RE_20dn,0.981124049883343,1,1
0419_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_CM_HF_EM_PE_RE_10dn,0.990562024941671,1,1
0420_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_CM_HF_EM_PE_RE_10up,1.00943797505833,1,1
0421_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_CM_HF_EM_PE_RE_20up,1.01887595011666,1,1
0422_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_CM_HF_EM_PE_RE_40up,1.03775190023331,1,1
0423_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_SF_EquityType1APR_EQ_dn,0.865463116337135,1,0.6032
0424_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_SF_EquityType1APR_EQ_up,1.13453688366287,1,1.3968
0425_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_SF_EquityType2_CM_HF_EM_PE_dn,0.985742931651929,1,1
0426_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_SF_EquityType2_CM_HF_EM_PE_up,1.01425706834807,1,1
0427_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_PIM_IR2_EQ_EM_dn,0.850776600611481,1,0.55988392725267
0428_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_PIM_IR2_EQ_EM_up,1.15996182166494,1,1.47178772919776
0429_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_PIM_IR3_CM_HF_PE_dn,0.985742931651929,1,1
0430_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_PIM_IR3_CM_HF_PE_up,1.01425706834807,1,1
0431_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_PIM_IR3nonAPR_RE_dn,0.973937403053324,1,1
0432_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_PIM_IR3nonAPR_RE_up,1.02606259694668,1,1
0433_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_PIM_IR3APR_RE_dn,0.994745444163977,1,1
0434_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_PIM_IR3APR_RE_up,1.00525455583602,1,1
0435_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_SF_EquityType1nonAPR_EQ_RE_dn,0.839400519390459,1,0.6032
0436_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_SF_EquityType1nonAPR_EQ_RE_up,1.16059948060954,1,1.3968
0437_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_SF_PropertyAPR_RE_dn,0.983579513012427,1,1
0438_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_SF_PropertyAPR_RE_up,1.01642048698757,1,1
0439_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_IR2_1,0.776164900917221,1,0.339825890879004
0440_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_IR2_3,0.92538830030574,1,0.779941963626335
0441_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_IR2_4,1.07998091083247,1,1.23589386459888
0442_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_IR2_6,1.2399427324974,1,1.70768159379664
0443_2023M03_Base-GH_SII_T_DI_GarOoS1-GH_CALIB_T_DI_GarOoS1-LV20Y_T_VI_GarOoS1-VE_PIM_IR5_3-SII_T_DU_FI_050up_RefCurve_DU_nonFI_IR2_3,0.924779154315843,0.995514990639107,0.779941963626335
0444_2023M03_Base-GH_SII_T_DI_GarOoS2-GH_CALIB_T_DI_GarOoS2-LV20Y_T_VI_GarOoS2-VE_PIM_IR5_2-SII_T_DU_FI_050dn_RefCurve_DU_nonFI_IR2_4,1.0824858396163,1.00953284321468,1.23589386459888
0445_2023M03_Base-GH_SII_T_DI_GarOoS3-GH_CALIB_T_DI_GarOoS3-LV20Y_T_DI_shock-Base-SII_T_Base,1,1,1
0446_2023M03_Base-GH_SII_T_DI_GarOoS4-GH_CALIB_T_DI_GarOoS4-LV20Y_T_DI_shock-Base-SII_T_Base,1,1,1
0447_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_nonFI_MR3,0.985221561711184,1,1
0448_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_2500up(01_05)-SII_T_Base,1,1,1
0449_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_up-SII_T_Base,1,1,1
0450_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_1000up(01_05)-SII_T_Base,1,1,1
0451_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_0500up(01_05)-SII_T_Base,1,1,1
0452_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_0500dn(01_05)-SII_T_Base,1,1,1
0453_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_1000dn(01_05)-SII_T_Base,1,1,1
0454_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_dn-SII_T_Base,1,1,1
0455_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_1-SII_T_Base,1,1,1
0456_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_2-SII_T_Base,1,1,1
0457_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_3-SII_T_Base,1,1,1
0458_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_4-SII_T_Base,1,1,1
0459_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_shock-Base-SII_T_DU_nonFI_30up,1.13003031907332,1,1.3
0460_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_shock-Base-SII_T_DU_nonFI_30dn,0.869969680926679,1,0.7
0461_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_shock-Base-SII_T_DU_nonFI_30up,1.13003031907332,1,1.3
0462_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_shock-Base-SII_T_DU_nonFI_30dn,0.869969680926679,1,0.7
0463_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_VI_050up-Base-SII_T_DU_nonFI_30up,1.13003031907332,1,1.3
0464_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_VI_050up-Base-SII_T_DU_nonFI_30dn,0.869969680926679,1,0.7
0465_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_VI_050dn-Base-SII_T_DU_nonFI_30up,1.13003031907332,1,1.3
0466_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_VI_050dn-Base-SII_T_DU_nonFI_30dn,0.869969680926679,1,0.7
0467_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_shock-VE_PIM_IR5_2-SII_T_DU_FI_RefCurve,0.946823334805036,0.862492366849516,1
0468_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_shock-VE_PIM_IR5_2-SII_T_DU_FI_RefCurve,1.05051387033863,1.13167279652252,1
0469_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_shock-VE_PIM_IR5_3-SII_T_DU_FI_RefCurve,0.946823334805036,0.862492366849516,1
0470_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_shock-VE_PIM_IR5_3-SII_T_DU_FI_RefCurve,1.05051387033863,1.13167279652252,1
0471_2023M03_Base-GH_SII_T_DI_PCA2up-GH_CALIB_T_DI_PCA2up-LV20Y_T_DI_shock-VE_PIM_IR5_2-SII_T_DU_FI_RefCurve,1.01316017796205,1.04152993487786,1
0472_2023M03_Base-GH_SII_T_DI_PCA2dn-GH_CALIB_T_DI_PCA2dn-LV20Y_T_DI_shock-VE_PIM_IR5_2-SII_T_DU_FI_RefCurve,0.986010291633149,0.956295143855881,1
0473_2023M03_Base-GH_SII_T_DI_PCA2up-GH_CALIB_T_DI_PCA2up-LV20Y_T_DI_shock-VE_PIM_IR5_3-SII_T_DU_FI_RefCurve,1.01316017796205,1.04152993487786,1
0474_2023M03_Base-GH_SII_T_DI_PCA2dn-GH_CALIB_T_DI_PCA2dn-LV20Y_T_DI_shock-VE_PIM_IR5_3-SII_T_DU_FI_RefCurve,0.986010291633149,0.956295143855881,1
0475_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_PCA1up_VI_050up-Base-SII_T_DU_nonFI_30up,1.13003031907332,1,1.3
0476_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_PCA1up_VI_050dn-Base-SII_T_DU_nonFI_30up,1.13003031907332,1,1.3
0477_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_PCA1dn_VI_050up-Base-SII_T_DU_nonFI_30up,1.13003031907332,1,1.3
0478_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_PCA1dn_VI_050dn-Base-SII_T_DU_nonFI_30up,1.13003031907332,1,1.3
0479_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_PCA1up_VI_050up-Base-SII_T_DU_nonFI_30dn,0.869969680926679,1,0.7
0480_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_PCA1up_VI_050dn-Base-SII_T_DU_nonFI_30dn,0.869969680926679,1,0.7
0481_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_PCA1dn_VI_050up-Base-SII_T_DU_nonFI_30dn,0.869969680926679,1,0.7
0482_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_PCA1dn_VI_050dn-Base-SII_T_DU_nonFI_30dn,0.869969680926679,1,0.7
0483_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_PCA1up_VI_050up-Base-SII_T_Base,1,1,1
0484_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_PCA1up_VI_050dn-Base-SII_T_Base,1,1,1
0485_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_PCA1dn_VI_050up-Base-SII_T_Base,1,1,1
0486_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_PCA1dn_VI_050dn-Base-SII_T_Base,1,1,1
0487_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_PCA1dn_VI_050up-VE_1000up(01_05)-SII_T_DU_FI_150up_DU_nonFI_30dn,0.827746685380047,0.887181937272513,0.7
0488_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_PCA1up_VI_050dn-VE_1000dn(01_05)-SII_T_DU_FI_150dn_DU_nonFI_30up,1.17295696913816,1.11478905398212,1.3
0489_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_shock-Base-SII_T_DU_FI_050dn_RefCurve,1.06501481027095,1.17047135990628,1
0490_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_shock-Base-SII_T_DU_FI_050up_RefCurve,1.03609295050701,1.09309852679317,1
0491_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_shock-Base-SII_T_DU_FI_050dn_RefCurve,0.960772680761782,0.899752612257754,1
0492_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_shock-Base-SII_T_DU_FI_050up_RefCurve,0.932950278954377,0.825445654549649,1
0493_2023M03_Base-GH_SII_T_DI_PCA2dn-GH_CALIB_T_DI_PCA2dn-LV20Y_T_DI_shock-Base-SII_T_DU_FI_050dn_RefCurve,1.0001453398323,0.99406129290419,1
0494_2023M03_Base-GH_SII_T_DI_PCA2dn-GH_CALIB_T_DI_PCA2dn-LV20Y_T_DI_shock-Base-SII_T_DU_FI_050up_RefCurve,0.971952731609189,0.918746049252899,1
0495_2023M03_Base-GH_SII_T_DI_PCA2up-GH_CALIB_T_DI_PCA2up-LV20Y_T_DI_shock-Base-SII_T_DU_FI_050dn_RefCurve,1.0274817625806,1.07983816597405,1
0496_2023M03_Base-GH_SII_T_DI_PCA2up-GH_CALIB_T_DI_PCA2up-LV20Y_T_DI_shock-Base-SII_T_DU_FI_050up_RefCurve,0.998917447310731,1.0034425774687,1
0497_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_FI_050dn_nonFI_IR2_3,0.939618281232256,1.03804197061847,0.779941963626335
0498_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_FI_050up_nonFI_IR2_3,0.911236500427242,0.962177020314274,0.779941963626335
0499_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_FI_050dn_nonFI_IR2_4,1.09421089175898,1.03804197061847,1.23589386459888
0500_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_DU_FI_050up_nonFI_IR2_4,1.06582911095397,0.962177020314274,1.23589386459888
0501_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_shock-Base-SII_T_DU_FI_RefCurve_DU_nonFI_IR2_3,0.92538830030574,1,0.779941963626335
0502_2023M03_Base-GH_SII_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV20Y_T_DI_shock-Base-SII_T_DU_FI_RefCurve_DU_nonFI_IR2_4,1.07998091083247,1,1.23589386459888
0503_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_shock-Base-SII_T_DU_FI_RefCurve_DU_nonFI_IR2_3,0.92538830030574,1,0.779941963626335
0504_2023M03_Base-GH_SII_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV20Y_T_DI_shock-Base-SII_T_DU_FI_RefCurve_DU_nonFI_IR2_4,1.07998091083247,1,1.23589386459888
0505_2023M03_Base-GH_SII_T_DI_PCA2dn-GH_CALIB_T_DI_PCA2dn-LV20Y_T_DI_shock-Base-SII_T_DU_FI_RefCurve_DU_nonFI_IR2_3,0.92538830030574,1,0.779941963626335
0506_2023M03_Base-GH_SII_T_DI_PCA2dn-GH_CALIB_T_DI_PCA2dn-LV20Y_T_DI_shock-Base-SII_T_DU_FI_RefCurve_DU_nonFI_IR2_4,1.07998091083247,1,1.23589386459888
0507_2023M03_Base-GH_SII_T_DI_PCA2up-GH_CALIB_T_DI_PCA2up-LV20Y_T_DI_shock-Base-SII_T_DU_FI_RefCurve_DU_nonFI_IR2_3,0.92538830030574,1,0.779941963626335
0508_2023M03_Base-GH_SII_T_DI_PCA2up-GH_CALIB_T_DI_PCA2up-LV20Y_T_DI_shock-Base-SII_T_DU_FI_RefCurve_DU_nonFI_IR2_4,1.07998091083247,1,1.23589386459888
0509_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_2-SII_T_DU_nonFI_IR2_3,0.92538830030574,1,0.779941963626335
0510_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_3-SII_T_DU_nonFI_IR2_3,0.92538830030574,1,0.779941963626335
0511_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_2-SII_T_DU_nonFI_IR2_4,1.07998091083247,1,1.23589386459888
0512_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_3-SII_T_DU_nonFI_IR2_4,1.07998091083247,1,1.23589386459888
0513_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_2-SII_T_DU_FI_050dn,1.01422998092652,1.03804197061847,1
0514_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_2-SII_T_DU_FI_050up,0.985848200121502,0.962177020314274,1
0515_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_3-SII_T_DU_FI_050dn,1.01422998092652,1.03804197061847,1
0516_2023M03_Base-GH_SII_T_Base-GH_CALIB_T_Base-LV20Y_T_Base-VE_PIM_IR5_3-SII_T_DU_FI_050up,0.985848200121502,0.962177020314274,1
0517_2023M03_Base-GH_SII_T_noVA-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_noVA,1,1,1
0518_2023M03_Base-GH_SII_T_noVA-GH_CALIB_T_Base-LV20Y_T_Base-Base-SII_T_noVA_IR1_PIM,0.941046640261147,0.982593558161213,1
0519_2023M03_Base-GH_SII_QtD_EndValue-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_Rerun,1,1,1
0520_2023M03_Base-GH_SII_QtD_EndValue-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_Base,1,1,1
0521_2023M03_Base-GH_SII_QtD_ParameterUpdatePre-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_Base,1,1,1
0522_2023M03_Base-GH_SII_QtD_noVA-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_noVA,1,1,1
0523_2023M03_Base-GH_SII_QtD_noCRA_noVA-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_noCRA_noVA,1,1,1
0524_2023M03_Base-GH_SII_QtD_noUFR_noCRA_noVA-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_noUFR_noCRA_noVA,1,1,1
0525_2023M03_Base-GH_SII_QtD_RollfwdDI_noUFR_noCRA_noVA-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_noUFR_noCRA_noVA,1,1,1
0526_2023M03_Base-GH_SII_QtD_RollfwdDI_noCRA_noVA-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_noCRA_noVA,1,1,1
0527_2023M03_Base-GH_SII_QtD_RollfwdDI_noVA-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_noVA,1,1,1
0528_2023M03_Base-GH_SII_QtD_RollfwdDI-GH_CALIB_QtD_Base-LV20Y_DET_QtD_EndValue-DET_QtD_EndValue-SII_QtD_Base,1,1,1
0529_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_Base,1,1,1
0530_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_Base,1,1,1
0531_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_Base,1,1,1
0532_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_SwapHedged,1.00446745208146,1.01237204125881,1
0533_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_SwapUnhedged,1.00501525422257,1.01237204125881,1
0534_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_GovernmentSpread,1.00595127150108,1.0170194773817,1
0535_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_CreditSpread,1.00653488408093,1.0170194773817,1
0536_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_OtherFI,1.00884077333932,1.0170194773817,1
0537_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_Equities,1.02845074269032,1.0170194773817,1.06895066322287
0538_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_Commodities,1.0265117750122,1.0170194773817,1.06895066322287
0539_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_RealEstate,1.02592137589835,1.0170194773817,1.06895066322287
0540_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_OthernonFI,1.02592137589835,1.0170194773817,1.06895066322287
0541_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_TacticalAllocations,1.02592137589835,1.0170194773817,1.06895066322287
0542_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_ActualFundPerformance,1.02662969460539,1.0170194773817,1.06895066322287
0543_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_ActualFundPerformance,1.02662969460539,1.0170194773817,1.06895066322287
0544_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_ActualFundPerformance,1.02662969460539,1.0170194773817,1.06895066322287
0545_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_ActualFundPerformance,1.02662969460539,1.0170194773817,1.06895066322287
0546_2023M03_Base-GH_SII_QtD_Interest-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_ActualFundPerformance,1.02662969460539,1.0170194773817,1.06895066322287
0547_2023M03_Base-GH_SII_QtD_VA-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_ActualFundPerformance,1.02662969460539,1.0170194773817,1.06895066322287
0548_2023M03_Base-GH_SII_QtD_VA-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_ActualFundPerformance,1.02662969460539,1.0170194773817,1.06895066322287
0549_2023M03_Base-GH_SII_QtD_Cashflows-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_Cashflows,1.02662969460539,1.0170194773817,1.06895066322287
0550_2023M03_Base-GH_SII_QtD_Cashflows-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_Bookings,1.02662969460539,1.0170194773817,1.06895066322287
0551_2023M03_Base-GH_SII_QtD_Cashflows-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_ExitClients,1.02662969460539,1.0170194773817,1.06895066322287
0552_2023M03_Base-GH_SII_QtD_Cashflows-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_UpdateAssetSource,1,1,1
0553_2023M03_Base-GH_SII_QtD_Cashflows-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_UpdateCashFlows,1,1,1
0554_2023M03_Base-GH_SII_QtD_Cashflows-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_NewClients,1,1,1
0555_2023M03_Base-GH_SII_QtD_Cashflows-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_OtherClientData,1,1,1
0556_2023M03_Base-GH_SII_QtD_Cashflows-GH_CALIB_T_Base-LV20Y_DET_QtD_Curve-DET_QtD_EndValue-SII_QtD_LiabilityModel,1,1,1
