model,tarcd_rg,mort_table_res_m,mort_table_res_f,mort_table_res_u,interest,exp_res_factor,zeroization_res,age_adj_m,age_adj_f,age_adj_u,mort_mult_m_pos,mort_mult_f_pos,mort_mult_u_pos,mort_mult_m,mort_mult_f,mort_mult_u,mort_mult_m_neg,mort_mult_f_neg,rip_load,risk_prem_threshold,risk_prem_vzr_perc,risk_prem_eks_perc,mort_mult_u_neg
OR,38,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,40,GBM6165,GBM6165,GBM6165,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,41,GBM6165,GBM6165,GBM6165,0.03,0.01,1,-3,-6,-3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,42,GBM5660,GBM5660,GBM5660,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,43,GBM6165,GBM6165,GBM6165,0.035,0.01,1,-2,-5,-2,2,2,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,44,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,45,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,46,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,47,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,48,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,49,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,50,GBM6165,GBM6165,GBM6165,0.035,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,51,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,0,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,52,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,53,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,54,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,55,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,56,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,57,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,58,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,59,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,60,GBM6165,GBM6165,GBM6165,0.035,0.01,1,1,-2,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,61,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,62,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,63,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,64,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,65,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,66,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,67,GBM6165,GBM6165,GBM6165,0.03,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,68,GBM6165,GBM6165,GBM6165,0.03,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,69,GBM6165,GBM6165,GBM6165,0.03,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,70,GBM7680,GBM7680,GBM7680,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,71,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,72,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,73,GBM7680,GBM7680,GBM7680,0.03,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,74,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,75,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,76,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,77,GBM8590,GBM8590,GBM8590,0.04,0.01,1,1,-5,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,78,GBM8590,GBM8590,GBM8590,0.04,0.01,1,-4,-10,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,79,GBM8590,GBM8590,GBM8590,0.04,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,80,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,81,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,82,GBM2130,GBM2130,GBM2130,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,83,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,84,GBM8085,GBM8085,GBM8085,0.03,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,85,GBM4749,GBM4749,GBM4749,0.035,0.01,1,0,-3,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,86,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,87,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,88,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,89,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,90,GBM5660,GBM5660,GBM5660,0.035,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,91,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,92,GBM0005,GBM0005,GBM0005,0.04,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,93,GBM8590,GBM8590,GBM8590,0.03,0.01,1,1,-5,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,94,GBM8590,GBM8590,GBM8590,0.03,0.01,1,-4,-10,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,95,GBM0005,GBM0005,GBM0005,0.03,0.01,1,-5,-12,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,96,GBM7680,GBM7680,GBM7680,0.03,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,97,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,98,GBM6165,GBM6165,GBM6165,0.04,0.01,1,0,-5,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,158,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.04,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,161,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,163,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,165,GBM6165,GBM6165,GBM6165,0.04,0.01,1,-2,-7,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,171,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,172,GBM7680,GBM7680,GBM7680,0.04,0.01,1,-1,-9,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,176,GBM8085,GBM8085,GBM8085,0.04,0.01,1,-5,-13,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,200,GBM9095,GBM9095,GBM9095,0.025,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
OR,201,GBM8590,GBV8590,NVT,0.04,NVT,NVT,1,-4,NVT,1,1,1,1,1,1,1,1,0.2,0.17,0.02,0.1,""
OR,202,GBM8590,GBV8590,NVT,0.03,NVT,NVT,1,-4,NVT,1,1,1,1,1,1,1,1,0.2,0.17,0.02,0.1,""
OR,203,GBM6670,GBM6670,NVT,0.04,NVT,NVT,0,-5,NVT,1,1,1,1,1,1,1,1,0.2,0.17,0.02,0.1,""
OR,204,GBM6670,GBM6670,NVT,0.04,NVT,NVT,1,1,NVT,1,1,1,1,1,1,1,1,0.2,0.17,0.02,0.1,""
OR,205,GBM6670,GBM6670,NVT,0.04,NVT,NVT,0,0,NVT,1,1,1,1,1,1,1,1,0.2,0.17,0.02,0.1,""
PWZW,welvaartspolis,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,vermogensplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,V&B,GBM9500,GBV9500,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,USH,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,toekomstplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,tariefplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,spaarzeker,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,spaarlift_exnvg_18,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,spaarlift_exnvg_17,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,spaarlift_exnvg_16,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,spaareffect,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,SOLI,GBM8590,GBV8590,NVT,NVT,NVT,NVT,-3,-3,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,schakelsparen,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,samenzeker,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,rendementsovereenkomsten,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,premiespaarplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,plusfonds_studieplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,plusfonds_spaarplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,plusfonds_pensioenplus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,plusfonds_2040_plus,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,PENCOM,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,mixplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,LLW,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,LLV,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,LLP,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,LLK,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,LLJ,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,LLI,GBM9095,GBV9095,NVT,NVT,NVT,NVT,-4,-4,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,LLH,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,koopsom,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,kapitaalplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,guldenspolis,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,garantieplusplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,garantieplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,fiscaalvoordeelplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,exnvg_spaarlift,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,exnvg_pensioenspaarlift,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,exnvg_kinderspaarlift,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,budgetfonds_b,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,bonusplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,ASH,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,aowpriveplan,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AORV_Type4,GBM0005NR,GBV0005NR,NVT,NVT,NVT,NVT,-3,-3,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,AORV_Type3,GBM0005NR,GBV0005NR,NVT,NVT,NVT,NVT,-3,-3,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,AORV_Type2,GBM0005R,GBV0005R,NVT,NVT,NVT,NVT,-4,-4,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,AORV_Type1,GBM9500,GBV9500,NVT,NVT,NVT,NVT,-2,-2,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,ALH,GBM9095,GBV9095,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,AFP,GBM8590,GBV8590,NVT,NVT,NVT,NVT,0,0,NVT,1,1,NVT,NVT,NVT,NVT,1,1,NVT,NVT,NVT,NVT,""
PWZW,AEGON_SPAARBEURSHYPOTHEEK_PERSONEEL,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AEGON_SPAARBEURS_PERSONEEL,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AEGON_SPAARBEURS_HYPOTHEEK,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AEGON_SPAARBEURS,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AEGON_PENSIOENBEURS_PERSONEEL,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AEGON_PENSIOENBEURS,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AEGON_KOERSPLAN,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AEGON_KINDERSPAARBEURS_PERSONEEL,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,AEGON_KINDERSPAARBEURS,GBM8590,GBV8590,NVT,NVT,NVT,NVT,1,1,NVT,1,1,NVT,NVT,NVT,NVT,1,1,0.2,0.17,0.02,0.1,""
PWZW,1,GBM2130,GBM2130,GBM2130,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,2,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,3,GBM2130,GBM2130,GBM2130,0.025,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,4,GBM2130,GBM2130,GBM2130,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,5,GBM2130,GBM2130,GBM2130,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,6,GBM2130,GBM2130,GBM2130,0.035,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,9,GBM8590,GBM8590,GBM8590,0.04,NVT,1,-1,-6,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,10,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-1,-4,-1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,11,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,12,GBM4749,GBM4749,GBM4749,0.03,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,13,GBM4749,GBM4749,GBM4749,0.03,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,14,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,15,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-4,-4,-4,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,16,GBM4749,GBM4749,GBM4749,0.03,0.01,1,-5,-5,-5,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,17,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,18,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,19,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.0325,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,20,GBM4749,GBM4749,GBM4749,0.0325,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,21,GBM4749,GBM4749,GBM4749,0.035,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,22,GBM4749,GBM4749,GBM4749,0.035,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,23,GBM4749,GBM4749,GBM4749,0.035,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,24,GBM4749,GBM4749,GBM4749,0.035,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,25,GBM4749,GBM4749,GBM4749,0.04,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,26,GBM4749,GBM4749,GBM4749,0.04,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,27,GBM4749,GBM4749,GBM4749,0.04,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,28,GBM4749,GBM4749,GBM4749,0.04,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,29,GBM4749,GBM4749,GBM4749,0.045,0.01,1,-2,-5,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,30,ZONDERSTERFTE,ZONDERSTERFTE,ZONDERSTERFTE,0.045,0.01,1,0,0,0,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,31,GBM4749,GBM4749,GBM4749,0.045,0.01,1,3,3,3,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,32,GBM4749,GBM4749,GBM4749,0.045,0.01,1,-2,-2,-2,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,33,GBM4749,GBM4749,GBM4749,0.045,0.01,1,1,1,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
PWZW,36,GBM6165,GBM6165,GBM6165,0.04,0.01,1,1,-4,1,1,1,1,1,1,1,NVT,NVT,NVT,NVT,NVT,NVT,""
