runname,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1307_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-MV_bucket_(01_02)-EF_T_Base_ExcludeOptionPremiums,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1308_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-MV_bucket_(03_05)-EF_T_Base_ExcludeOptionPremiums,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1309_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-MV_bucket_(06_10)-EF_T_Base_ExcludeOptionPremiums,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1310_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-MV_bucket_(11_15)-EF_T_Base_ExcludeOptionPremiums,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1311_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-MV_bucket_(16_20)-EF_T_Base_ExcludeOptionPremiums,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1312_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-MV_bucket_(21_30)-EF_T_Base_ExcludeOptionPremiums,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1313_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-MV_bucket_(31_50)-EF_T_Base_ExcludeOptionPremiums,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1314_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-MV_bucket_(01_50)-EF_T_Base_ExcludeOptionPremiums,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1315_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_0-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1316_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_1-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1317_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_2-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1318_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_3-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1319_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_4-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1320_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_5-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1321_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_6-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1322_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_7-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1323_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_8-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1324_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Seed_9-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1325_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_DET_T_Base-DET_MV_bucket_(01_02)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1326_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_DET_T_Base-DET_MV_bucket_(03_05)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1327_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_DET_T_Base-DET_MV_bucket_(06_10)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1328_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_DET_T_Base-DET_MV_bucket_(11_15)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1329_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_DET_T_Base-DET_MV_bucket_(16_20)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1330_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_DET_T_Base-DET_MV_bucket_(21_30)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1331_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_DET_T_Base-DET_MV_bucket_(31_50)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1332_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_DET_T_Base-DET_MV_bucket_(01_50)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1333_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-VE_2500up(01_05)-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1334_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-VE_0500floor-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1335_2023M03_Base-GH_EF_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV30Y_T_DI_shock-Base-EF_T_DU_nonFI_30up,79.365,20.08,40.206478752628755,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1336_2023M03_Base-GH_EF_T_DI_PCA1up-GH_CALIB_T_DI_PCA1up-LV30Y_T_DI_shock-Base-EF_T_DU_nonFI_30dn,42.73499999999999,20.08,30.95352124737124,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1337_2023M03_Base-GH_EF_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV30Y_T_DI_shock-Base-EF_T_DU_nonFI_30up,79.365,20.08,40.206478752628755,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1338_2023M03_Base-GH_EF_T_DI_PCA1dn-GH_CALIB_T_DI_PCA1dn-LV30Y_T_DI_shock-Base-EF_T_DU_nonFI_30dn,42.73499999999999,20.08,30.95352124737124,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1339_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_VI_050up-Base-EF_T_DU_nonFI_30up,79.365,20.08,40.206478752628755,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1340_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_VI_050up-Base-EF_T_DU_nonFI_30dn,42.73499999999999,20.08,30.95352124737124,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1341_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_VI_050dn-Base-EF_T_DU_nonFI_30up,79.365,20.08,40.206478752628755,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1342_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_VI_050dn-Base-EF_T_DU_nonFI_30dn,42.73499999999999,20.08,30.95352124737124,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1343_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_T_UR1_L_010dn,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1344_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_T_UR1_L_010up,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1345_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_T_UR1_T_001dn,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1346_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_T_UR1_C_100up,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1347_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_T_UR2_L_010dn,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1348_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_T_UR2_L_010up,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1349_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_T_UR3_C_010dn,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1350_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_T_UR3_C_010up,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1352_2023M03_Base-GH_EF_MtD_EndValue-GH_CALIB_MtD_Base-LV30Y_DET_MtD_EndValue-DET_MtD_EndValue-EF_MtD_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1353_2023M03_Base-GH_EF_T_EndValue-GH_CALIB_T_Base-LV30Y_DET_T_EndValue-DET_EndValue-EF_T_Base,61.05,20.08,35.58,38.31,9.89,27.12,23.05,9.89,1.0,1.0,1.0,27.12,33.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.31,18.79,9.89,14.4,14.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1354_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_Base-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1355_2023M03_Base-GH_EF_T_DI_300dn(00_60)-GH_CALIB_T_DI_300dn(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1356_2023M03_Base-GH_EF_T_DI_200dn(00_60)-GH_CALIB_T_DI_200dn(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1357_2023M03_Base-GH_EF_T_DI_100dn(00_60)-GH_CALIB_T_DI_100dn(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1358_2023M03_Base-GH_EF_T_DI_050dn(00_60)-GH_CALIB_T_DI_050dn(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1359_2023M03_Base-GH_EF_T_DI_025dn(00_60)-GH_CALIB_T_DI_025dn(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1360_2023M03_Base-GH_EF_T_DI_010dn(00_60)-GH_CALIB_T_DI_010dn(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1361_2023M03_Base-GH_EF_T_DI_010up(00_60)-GH_CALIB_T_DI_010up(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1362_2023M03_Base-GH_EF_T_DI_025up(00_60)-GH_CALIB_T_DI_025up(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1363_2023M03_Base-GH_EF_T_DI_050up(00_60)-GH_CALIB_T_DI_050up(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1364_2023M03_Base-GH_EF_T_DI_100up(00_60)-GH_CALIB_T_DI_100up(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1365_2023M03_Base-GH_EF_T_DI_200up(00_60)-GH_CALIB_T_DI_200up(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1366_2023M03_Base-GH_EF_T_DI_300up(00_60)-GH_CALIB_T_DI_300up(00_60)-LV30Y_T_DI_shock-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1367_2023M03_Base-GH_EF_T_Base-GH_CALIB_T_Base-LV30Y_T_VI_100dn-Base-EF_MtD_ESG_Base,60.84,19.61,35.38,40.51,9.87,26.46,22.91,9.87,1.0,1.0,1.0,26.46,33.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.14,18.54,9.87,14.36,14.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
