fund_number,fund_name,price_date,price,guarantee,guarantee_type,fund_ind,hr_indicator,aegon_fund,M1,M2,M3
193,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
194,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
195,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
196,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
197,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
198,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
199,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
200,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
201,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
202,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
203,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
204,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
205,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
206,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
207,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
208,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
209,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
210,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
211,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
212,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
213,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
214,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
215,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
216,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
217,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
218,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
219,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
220,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
221,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
222,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
223,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
224,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
225,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
226,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
227,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
228,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
229,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
230,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
231,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
232,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
233,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
234,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
235,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
236,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
237,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
238,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
239,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
240,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
241,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
242,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
243,0,01/01/2023,1.0,0,0,0,0,0,1.0025985401240676,1.0052060954783741,1.0078242173988239
