keyfield,postid,product,group,kstvlgnr,kstcd,ksttotbd,kstvbgjr,kstvbgmd,chgperiod,recordno
608402350,608402350,CHARGE,chg,2,1.0,17.76,2007,11,27.0,364
608402540,608402540,CHARGE,chg,1,1.0,247.56,2007,11,27.0,365
608402540,608402540,CHARGE,chg,2,1.0,38.04,2007,11,27.0,366
608402550,608402550,CHARGE,chg,1,1.0,52.68,2007,11,27.0,367
608402550,608402550,CHARGE,chg,2,1.0,8.16,2007,11,27.0,368
608402640,608402640,CHARGE,chg,2,1.0,19.92,2007,11,27.0,369
608402640,608402640,CHARGE,chg,1,1.0,129.72,2007,11,27.0,370
608402660,608402660,CHARGE,chg,1,1.0,146.28,2007,11,27.0,371
608402660,608402660,CHARGE,chg,2,1.0,22.44,2007,11,27.0,372
608403140,608403140,CHARGE,chg,1,1.0,82.44,2007,11,27.0,373
608403140,608403140,CHARGE,chg,2,1.0,12.72,2007,11,27.0,374
608403180,608403180,CHARGE,chg,1,1.0,53.16,2007,11,27.0,375
608403180,608403180,CHARGE,chg,2,1.0,8.16,2007,11,27.0,376
608403290,608403290,CHARGE,chg,1,1.0,42.12,2007,11,27.0,377
608403290,608403290,CHARGE,chg,2,1.0,6.48,2007,11,27.0,378
608403300,608403300,CHARGE,chg,1,1.0,109.68,2007,11,27.0,379
608403300,608403300,CHARGE,chg,2,1.0,16.92,2007,11,27.0,380
608403410,608403410,CHARGE,chg,2,1.0,24.72,2007,11,27.0,381
608403410,608403410,CHARGE,chg,1,1.0,160.8,2007,11,27.0,382
608403460,608403460,CHARGE,chg,1,1.0,66.84,2007,11,27.0,383
608403460,608403460,CHARGE,chg,2,1.0,10.2,2007,11,27.0,384
608403540,608403540,CHARGE,chg,1,1.0,38.64,2007,11,27.0,385
608403540,608403540,CHARGE,chg,2,1.0,39.36,2007,12,120.0,386
608403540,608403540,CHARGE,chg,3,1.0,6.0,2007,11,27.0,387
608403540,608403540,CHARGE,chg,4,1.0,6.0,2007,12,120.0,388
608403580,608403580,CHARGE,chg,1,1.0,105.72,2007,11,29.0,389
608403580,608403580,CHARGE,chg,2,1.0,16.2,2007,11,29.0,390
608404160,608404160,CHARGE,chg,1,1.0,114.24,2007,11,27.0,391
608404160,608404160,CHARGE,chg,2,1.0,17.52,2007,11,27.0,392
608404410,608404410,CHARGE,chg,2,1.0,2.64,2007,11,28.0,393
608404410,608404410,CHARGE,chg,1,1.0,17.28,2007,11,28.0,394
608404840,608404840,CHARGE,chg,1,1.0,76.44,2007,11,28.0,395
608404840,608404840,CHARGE,chg,2,1.0,11.76,2007,11,28.0,396
608404860,608404860,CHARGE,chg,1,1.0,88.2,2007,11,28.0,397
608404860,608404860,CHARGE,chg,2,1.0,13.56,2007,11,28.0,398
608404880,608404880,CHARGE,chg,1,1.0,81.6,2007,11,29.0,399
608404880,608404880,CHARGE,chg,2,1.0,12.48,2007,11,29.0,400
608404940,608404940,CHARGE,chg,1,1.0,25.56,2007,11,28.0,401
608404940,608404940,CHARGE,chg,2,1.0,3.96,2007,11,28.0,402
608404970,608404970,CHARGE,chg,1,1.0,111.12,2007,11,28.0,403
608404970,608404970,CHARGE,chg,2,1.0,17.04,2007,11,28.0,404
608405040,608405040,CHARGE,chg,1,1.0,90.96,2007,11,38.0,405
608405040,608405040,CHARGE,chg,2,1.0,13.92,2007,11,38.0,406
608405090,608405090,CHARGE,chg,2,1.0,12.6,2007,11,28.0,407
608405090,608405090,CHARGE,chg,1,1.0,81.96,2007,11,28.0,408
608405250,608405250,CHARGE,chg,1,1.0,69.72,2007,11,28.0,409
608405250,608405250,CHARGE,chg,2,1.0,10.68,2007,11,28.0,410
608405450,608405450,CHARGE,chg,1,1.0,120.48,2007,11,28.0,411
608405450,608405450,CHARGE,chg,2,1.0,18.48,2007,11,28.0,412
608405590,608405590,CHARGE,chg,1,1.0,38.04,2007,11,28.0,413
608405590,608405590,CHARGE,chg,2,1.0,5.88,2007,11,28.0,414
608405650,608405650,CHARGE,chg,1,1.0,47.04,2007,11,28.0,415
608405650,608405650,CHARGE,chg,2,1.0,7.2,2007,11,28.0,416
608406030,608406030,CHARGE,chg,1,1.0,35.76,2007,11,28.0,417
608406030,608406030,CHARGE,chg,2,1.0,5.52,2007,11,28.0,418
608406040,608406040,CHARGE,chg,2,1.0,4.2,2007,11,28.0,419
608406040,608406040,CHARGE,chg,1,1.0,27.0,2007,11,28.0,420
608406750,608406750,CHARGE,chg,1,1.0,153.24,2007,11,29.0,421
608406750,608406750,CHARGE,chg,2,1.0,23.52,2007,11,29.0,422
608406850,608406850,CHARGE,chg,1,1.0,111.24,2007,11,28.0,423
608406850,608406850,CHARGE,chg,2,1.0,17.04,2007,11,28.0,424
608407090,608407090,CHARGE,chg,1,1.0,90.0,2007,11,28.0,425
608407090,608407090,CHARGE,chg,2,1.0,13.8,2007,11,28.0,426
608407450,608407450,CHARGE,chg,1,1.0,35.4,2007,11,28.0,427
608407450,608407450,CHARGE,chg,2,1.0,5.4,2007,11,28.0,428
608407770,608407770,CHARGE,chg,1,1.0,84.84,2007,11,28.0,429
608407770,608407770,CHARGE,chg,2,1.0,13.08,2007,11,28.0,430
608407780,608407780,CHARGE,chg,4,1.0,16.92,2007,11,114.0,431
608407780,608407780,CHARGE,chg,3,1.0,29.64,2007,11,28.0,432
608407780,608407780,CHARGE,chg,2,1.0,110.28,2007,11,114.0,433
608407780,608407780,CHARGE,chg,1,1.0,192.72,2007,11,28.0,434
608407840,608407840,CHARGE,chg,1,1.0,108.84,2007,11,29.0,435
608407840,608407840,CHARGE,chg,2,1.0,16.68,2007,11,29.0,436
608407880,608407880,CHARGE,chg,1,1.0,82.2,2007,11,28.0,437
608407880,608407880,CHARGE,chg,2,1.0,12.6,2007,11,28.0,438
608407950,608407950,CHARGE,chg,1,1.0,96.36,2007,11,28.0,439
608407950,608407950,CHARGE,chg,2,1.0,14.76,2007,11,28.0,440
608407990,608407990,CHARGE,chg,1,1.0,201.48,2007,11,28.0,441
608407990,608407990,CHARGE,chg,2,1.0,30.96,2007,11,28.0,442
608408010,608408010,CHARGE,chg,1,1.0,152.04,2007,11,28.0,443
608408010,608408010,CHARGE,chg,2,1.0,23.4,2007,11,28.0,444
608408060,608408060,CHARGE,chg,2,1.0,14.28,2007,11,28.0,445
608408060,608408060,CHARGE,chg,1,1.0,92.76,2007,11,28.0,446
608408210,608408210,CHARGE,chg,1,1.0,0.12,2012,7,10.0,447
608408780,608408780,CHARGE,chg,1,1.0,42.6,2007,11,29.0,448
608408780,608408780,CHARGE,chg,2,1.0,6.6,2007,11,29.0,449
608408790,608408790,CHARGE,chg,1,1.0,39.84,2007,11,29.0,450
608408790,608408790,CHARGE,chg,2,1.0,6.12,2007,11,29.0,451
608409410,608409410,CHARGE,chg,1,1.0,91.2,2007,11,29.0,452
608409410,608409410,CHARGE,chg,2,1.0,14.04,2007,11,29.0,453
608409420,608409420,CHARGE,chg,1,1.0,218.64,2007,11,29.0,454
608409420,608409420,CHARGE,chg,2,1.0,33.6,2007,11,29.0,455
608409450,608409450,CHARGE,chg,1,1.0,21.6,2007,11,29.0,456
608409450,608409450,CHARGE,chg,2,1.0,3.36,2007,11,29.0,457
608409520,608409520,CHARGE,chg,2,1.0,11.16,2007,11,29.0,458
608409520,608409520,CHARGE,chg,1,1.0,73.08,2007,11,29.0,459
608409540,608409540,CHARGE,chg,1,1.0,112.8,2007,11,29.0,460
608409540,608409540,CHARGE,chg,2,1.0,17.28,2007,11,29.0,461
608409760,608409760,CHARGE,chg,1,1.0,48.24,2007,11,29.0,462
608409760,608409760,CHARGE,chg,2,1.0,7.44,2007,11,29.0,463
608410120,608410120,CHARGE,chg,1,1.0,93.36,2007,11,29.0,464
608410120,608410120,CHARGE,chg,2,1.0,14.4,2007,11,29.0,465
608410140,608410140,CHARGE,chg,1,1.0,106.44,2007,11,29.0,466
608410140,608410140,CHARGE,chg,2,1.0,16.32,2007,11,29.0,467
608410200,608410200,CHARGE,chg,1,1.0,137.88,2007,11,29.0,468
608410200,608410200,CHARGE,chg,2,1.0,21.12,2007,11,29.0,469
608410510,608410510,CHARGE,chg,2,1.0,20.4,2007,11,29.0,470
608410510,608410510,CHARGE,chg,1,1.0,132.6,2007,11,29.0,471
608410530,608410530,CHARGE,chg,1,1.0,120.12,2007,11,29.0,472
608410530,608410530,CHARGE,chg,2,1.0,18.48,2007,11,29.0,473
608410690,608410690,CHARGE,chg,1,1.0,92.04,2007,11,29.0,474
608410690,608410690,CHARGE,chg,2,1.0,38.64,2007,11,62.0,475
608410690,608410690,CHARGE,chg,3,1.0,14.16,2007,11,29.0,476
608410690,608410690,CHARGE,chg,4,1.0,6.0,2007,11,62.0,477
608410870,608410870,CHARGE,chg,1,1.0,18.48,2007,11,29.0,478
608410870,608410870,CHARGE,chg,2,1.0,2.88,2007,11,29.0,479
608410890,608410890,CHARGE,chg,1,1.0,37.44,2007,11,29.0,480
608410890,608410890,CHARGE,chg,2,1.0,5.76,2007,11,29.0,481
608411010,608411010,CHARGE,chg,1,1.0,89.04,2007,11,29.0,482
608411010,608411010,CHARGE,chg,2,1.0,13.68,2007,11,29.0,483
608411440,608411440,CHARGE,chg,2,1.0,21.0,2007,11,29.0,484
608411440,608411440,CHARGE,chg,1,1.0,136.8,2007,11,29.0,485
608411460,608411460,CHARGE,chg,1,1.0,22.08,2007,11,29.0,486
608411460,608411460,CHARGE,chg,2,1.0,85.56,2007,11,109.0,487
608411460,608411460,CHARGE,chg,3,1.0,3.36,2007,11,29.0,488
608411460,608411460,CHARGE,chg,4,1.0,13.08,2007,11,109.0,489
608411560,608411560,CHARGE,chg,1,1.0,116.04,2007,11,29.0,490
608411560,608411560,CHARGE,chg,2,1.0,17.76,2007,11,29.0,491
608411640,608411640,CHARGE,chg,1,1.0,26.52,2007,11,29.0,492
608411640,608411640,CHARGE,chg,2,1.0,4.08,2007,11,29.0,493
608411750,608411750,CHARGE,chg,1,1.0,149.52,2007,11,29.0,494
608411750,608411750,CHARGE,chg,2,1.0,22.92,2007,11,29.0,495
608411760,608411760,CHARGE,chg,2,1.0,24.36,2007,11,29.0,496
608411760,608411760,CHARGE,chg,1,1.0,158.64,2007,11,29.0,497
608411770,608411770,CHARGE,chg,1,1.0,166.92,2007,11,29.0,498
608411770,608411770,CHARGE,chg,2,1.0,25.68,2007,11,29.0,499
608411860,608411860,CHARGE,chg,1,1.0,103.32,2007,11,30.0,500
608411860,608411860,CHARGE,chg,2,1.0,15.84,2007,11,30.0,501
608411880,608411880,CHARGE,chg,1,1.0,215.4,2007,11,29.0,502
608411880,608411880,CHARGE,chg,2,1.0,33.12,2007,11,29.0,503
608412010,608412010,CHARGE,chg,1,1.0,118.2,2007,11,30.0,504
608412010,608412010,CHARGE,chg,2,1.0,18.12,2007,11,30.0,505
608412310,608412310,CHARGE,chg,1,1.0,44.16,2007,11,30.0,506
608412310,608412310,CHARGE,chg,2,1.0,6.72,2007,11,30.0,507
608412430,608412430,CHARGE,chg,2,1.0,14.04,2007,11,29.0,508
608412430,608412430,CHARGE,chg,1,1.0,91.32,2007,11,29.0,509
608412580,608412580,CHARGE,chg,2,1.0,31.44,2007,11,30.0,510
608412580,608412580,CHARGE,chg,1,1.0,204.96,2007,11,30.0,511
608412600,608412600,CHARGE,chg,1,1.0,197.16,2007,11,30.0,512
608412600,608412600,CHARGE,chg,2,1.0,30.24,2007,11,30.0,513
608412630,608412630,CHARGE,chg,1,1.0,302.76,2007,11,30.0,514
608412630,608412630,CHARGE,chg,2,1.0,46.56,2007,11,30.0,515
608412720,608412720,CHARGE,chg,1,1.0,73.08,2007,11,30.0,516
608412720,608412720,CHARGE,chg,2,1.0,11.28,2007,11,30.0,517
608412850,608412850,CHARGE,chg,1,1.0,119.88,2007,11,30.0,518
608412850,608412850,CHARGE,chg,2,1.0,18.36,2007,11,30.0,519
608412890,608412890,CHARGE,chg,1,1.0,1.92,2016,1,120.0,520
608412890,608412890,CHARGE,chg,2,1.0,13.08,2016,1,120.0,521
608412930,608412930,CHARGE,chg,2,1.0,21.96,2007,11,30.0,522
608412930,608412930,CHARGE,chg,1,1.0,142.68,2007,11,30.0,523
608412980,608412980,CHARGE,chg,1,1.0,117.0,2007,11,30.0,524
608412980,608412980,CHARGE,chg,2,1.0,18.0,2007,11,30.0,525
608413130,608413130,CHARGE,chg,1,1.0,167.88,2007,11,30.0,526
608413130,608413130,CHARGE,chg,2,1.0,25.8,2007,11,30.0,527
608413200,608413200,CHARGE,chg,1,1.0,96.6,2007,11,30.0,528
608413200,608413200,CHARGE,chg,2,1.0,14.88,2007,11,30.0,529
608413340,608413340,CHARGE,chg,1,1.0,95.4,2007,11,30.0,530
608413340,608413340,CHARGE,chg,2,1.0,14.64,2007,11,30.0,531
608413480,608413480,CHARGE,chg,1,1.0,222.12,2007,11,30.0,532
608413480,608413480,CHARGE,chg,2,1.0,34.08,2007,11,30.0,533
608413630,608413630,CHARGE,chg,1,1.0,31.68,2007,11,30.0,534
608413630,608413630,CHARGE,chg,2,1.0,4.8,2007,11,30.0,535
608413640,608413640,CHARGE,chg,2,1.0,22.68,2007,11,30.0,536
608413640,608413640,CHARGE,chg,1,1.0,147.48,2007,11,30.0,537
608413740,608413740,CHARGE,chg,1,1.0,21.24,2007,11,30.0,538
608413740,608413740,CHARGE,chg,2,1.0,3.24,2007,11,30.0,539
608414040,608414040,CHARGE,chg,1,1.0,155.88,2007,11,30.0,540
608414040,608414040,CHARGE,chg,2,1.0,24.0,2007,11,30.0,541
608414890,608414890,CHARGE,chg,1,1.0,167.76,2007,11,30.0,542
608414890,608414890,CHARGE,chg,2,1.0,25.8,2007,11,30.0,543
608414930,608414930,CHARGE,chg,1,1.0,130.32,2007,11,30.0,544
608414930,608414930,CHARGE,chg,2,1.0,20.04,2007,11,30.0,545
608414940,608414940,CHARGE,chg,1,1.0,100.2,2007,11,30.0,546
608414940,608414940,CHARGE,chg,2,1.0,15.36,2007,11,30.0,547
608415030,608415030,CHARGE,chg,2,1.0,8.04,2007,11,30.0,548
608415030,608415030,CHARGE,chg,1,1.0,51.96,2007,11,30.0,549
608415130,608415130,CHARGE,chg,1,1.0,16.8,2007,11,30.0,550
608415130,608415130,CHARGE,chg,2,1.0,2.52,2007,11,30.0,551
608415320,608415320,CHARGE,chg,1,1.0,93.24,2007,11,30.0,552
608415320,608415320,CHARGE,chg,2,1.0,14.28,2007,11,30.0,553
608415570,608415570,CHARGE,chg,1,1.0,118.56,2007,11,30.0,554
608415570,608415570,CHARGE,chg,2,1.0,18.24,2007,11,30.0,555
608415580,608415580,CHARGE,chg,1,1.0,25.32,2007,11,30.0,556
608415580,608415580,CHARGE,chg,2,1.0,3.84,2007,11,30.0,557
608415630,608415630,CHARGE,chg,1,1.0,135.36,2007,11,31.0,558
608415630,608415630,CHARGE,chg,2,1.0,20.76,2007,11,31.0,559
608415640,608415640,CHARGE,chg,2,1.0,18.96,2007,11,30.0,560
608415640,608415640,CHARGE,chg,1,1.0,123.36,2007,11,30.0,561
608415650,608415650,CHARGE,chg,2,1.0,14.88,2007,11,30.0,562
608415650,608415650,CHARGE,chg,1,1.0,96.72,2007,11,30.0,563
608416010,608416010,CHARGE,chg,1,1.0,103.44,2007,11,30.0,564
608416010,608416010,CHARGE,chg,2,1.0,15.84,2007,11,30.0,565
608416170,608416170,CHARGE,chg,1,1.0,193.92,2007,11,30.0,566
608416170,608416170,CHARGE,chg,2,1.0,29.76,2007,11,30.0,567
608416190,608416190,CHARGE,chg,1,1.0,70.92,2007,11,30.0,568
608416190,608416190,CHARGE,chg,2,1.0,10.92,2007,11,30.0,569
608416510,608416510,CHARGE,chg,1,1.0,109.68,2007,11,30.0,570
608416510,608416510,CHARGE,chg,2,1.0,16.8,2007,11,30.0,571
608416590,608416590,CHARGE,chg,1,1.0,57.0,2007,11,30.0,572
608416590,608416590,CHARGE,chg,2,1.0,8.76,2007,11,30.0,573
608416970,608416970,CHARGE,chg,1,1.0,160.68,2007,11,30.0,574
608416970,608416970,CHARGE,chg,2,1.0,24.72,2007,11,30.0,575
608417000,608417000,CHARGE,chg,2,1.0,11.04,2007,11,31.0,576
608417000,608417000,CHARGE,chg,1,1.0,71.52,2007,11,31.0,577
608417030,608417030,CHARGE,chg,1,1.0,28.56,2007,11,30.0,578
608417030,608417030,CHARGE,chg,2,1.0,4.32,2007,11,30.0,579
608417040,608417040,CHARGE,chg,1,1.0,38.04,2007,11,30.0,580
608417040,608417040,CHARGE,chg,2,1.0,5.88,2007,11,30.0,581
608417320,608417320,CHARGE,chg,1,1.0,226.2,2007,11,30.0,582
608417320,608417320,CHARGE,chg,2,1.0,34.8,2007,11,30.0,583
608417390,608417390,CHARGE,chg,1,1.0,112.08,2007,11,31.0,584
608417390,608417390,CHARGE,chg,2,1.0,17.16,2007,11,31.0,585
608417420,608417420,CHARGE,chg,1,1.0,27.12,2007,11,30.0,586
608417420,608417420,CHARGE,chg,2,1.0,4.2,2007,11,30.0,587
608417660,608417660,CHARGE,chg,2,1.0,23.64,2007,11,30.0,588
608417660,608417660,CHARGE,chg,1,1.0,154.08,2007,11,30.0,589
608417670,608417670,CHARGE,chg,1,1.0,115.92,2007,11,31.0,590
608417670,608417670,CHARGE,chg,2,1.0,17.76,2007,11,31.0,591
608417760,608417760,CHARGE,chg,1,1.0,83.52,2007,11,31.0,592
608417760,608417760,CHARGE,chg,2,1.0,12.84,2007,11,31.0,593
608417790,608417790,CHARGE,chg,1,1.0,160.56,2007,11,30.0,594
608417790,608417790,CHARGE,chg,2,1.0,24.6,2007,11,30.0,595
608418170,608418170,CHARGE,chg,1,1.0,73.08,2007,11,31.0,596
608418170,608418170,CHARGE,chg,2,1.0,11.16,2007,11,31.0,597
608418320,608418320,CHARGE,chg,1,1.0,107.28,2007,11,31.0,598
608418320,608418320,CHARGE,chg,2,1.0,16.44,2007,11,31.0,599
608418420,608418420,CHARGE,chg,2,1.0,14.04,2007,11,31.0,600
608418420,608418420,CHARGE,chg,1,1.0,91.08,2007,11,31.0,601
608418430,608418430,CHARGE,chg,1,1.0,151.08,2007,11,31.0,602
608418430,608418430,CHARGE,chg,2,1.0,23.28,2007,11,31.0,603
608419090,608419090,CHARGE,chg,1,1.0,109.08,2007,11,31.0,604
608419090,608419090,CHARGE,chg,2,1.0,16.8,2007,11,31.0,605
608419120,608419120,CHARGE,chg,1,1.0,163.92,2007,11,31.0,606
608419120,608419120,CHARGE,chg,2,1.0,25.2,2007,11,31.0,607
608419260,608419260,CHARGE,chg,1,1.0,24.0,2007,11,31.0,608
608419260,608419260,CHARGE,chg,2,1.0,3.72,2007,11,31.0,609
608419410,608419410,CHARGE,chg,2,1.0,9.0,2007,11,31.0,610
608419410,608419410,CHARGE,chg,1,1.0,58.92,2007,11,31.0,611
608419750,608419750,CHARGE,chg,2,1.0,18.36,2007,11,31.0,612
608419750,608419750,CHARGE,chg,1,1.0,119.64,2007,11,31.0,613
608419810,608419810,CHARGE,chg,1,1.0,205.56,2007,11,31.0,614
608419810,608419810,CHARGE,chg,2,1.0,31.56,2007,11,31.0,615
608419960,608419960,CHARGE,chg,1,1.0,240.96,2007,11,31.0,616
608419960,608419960,CHARGE,chg,2,1.0,36.96,2007,11,31.0,617
608420060,608420060,CHARGE,chg,1,1.0,137.4,2007,11,31.0,618
608420060,608420060,CHARGE,chg,2,1.0,21.12,2007,11,31.0,619
608420080,608420080,CHARGE,chg,1,1.0,27.6,2007,11,31.0,620
608420080,608420080,CHARGE,chg,2,1.0,4.2,2007,11,31.0,621
608420270,608420270,CHARGE,chg,1,1.0,21.6,2007,11,31.0,622
608420270,608420270,CHARGE,chg,2,1.0,3.36,2007,11,31.0,623
608420280,608420280,CHARGE,chg,1,1.0,21.6,2007,11,31.0,624
608420280,608420280,CHARGE,chg,2,1.0,3.36,2007,11,31.0,625
608420420,608420420,CHARGE,chg,2,1.0,9.36,2007,11,31.0,626
608420420,608420420,CHARGE,chg,1,1.0,60.48,2007,11,31.0,627
608420480,608420480,CHARGE,chg,1,1.0,50.4,2007,11,32.0,628
608420480,608420480,CHARGE,chg,2,1.0,7.68,2007,11,32.0,629
608420620,608420620,CHARGE,chg,1,1.0,81.48,2007,11,31.0,630
608420620,608420620,CHARGE,chg,2,1.0,12.48,2007,11,31.0,631
608420720,608420720,CHARGE,chg,1,1.0,40.92,2007,11,31.0,632
608420720,608420720,CHARGE,chg,2,1.0,6.24,2007,11,31.0,633
608420730,608420730,CHARGE,chg,1,1.0,110.04,2007,11,31.0,634
608420730,608420730,CHARGE,chg,2,1.0,16.92,2007,11,31.0,635
608420750,608420750,CHARGE,chg,1,1.0,107.04,2007,11,32.0,636
608420750,608420750,CHARGE,chg,2,1.0,16.44,2007,11,32.0,637
608420760,608420760,CHARGE,chg,2,1.0,20.04,2007,11,32.0,638
608420760,608420760,CHARGE,chg,1,1.0,130.32,2007,11,32.0,639
608420820,608420820,CHARGE,chg,1,1.0,114.12,2007,11,31.0,640
608420820,608420820,CHARGE,chg,2,1.0,17.52,2007,11,31.0,641
608420980,608420980,CHARGE,chg,1,1.0,68.76,2007,11,31.0,642
608420980,608420980,CHARGE,chg,2,1.0,10.56,2007,11,31.0,643
608421120,608421120,CHARGE,chg,1,1.0,31.44,2007,11,31.0,644
608421120,608421120,CHARGE,chg,2,1.0,4.8,2007,11,31.0,645
608421150,608421150,CHARGE,chg,1,1.0,47.28,2009,7,120.0,646
608421150,608421150,CHARGE,chg,2,1.0,7.2,2009,7,120.0,647
608421390,608421390,CHARGE,chg,1,1.0,120.72,2007,11,32.0,648
608421390,608421390,CHARGE,chg,2,1.0,18.48,2007,11,32.0,649
608421400,608421400,CHARGE,chg,2,1.0,22.8,2007,11,33.0,650
608421400,608421400,CHARGE,chg,1,1.0,147.96,2007,11,33.0,651
608421410,608421410,CHARGE,chg,1,1.0,166.8,2007,11,32.0,652
608421410,608421410,CHARGE,chg,2,1.0,25.68,2007,11,32.0,653
608421460,608421460,CHARGE,chg,1,1.0,57.36,2007,11,38.0,654
608421460,608421460,CHARGE,chg,2,1.0,8.76,2007,11,38.0,655
608421520,608421520,CHARGE,chg,1,1.0,25.08,2007,11,31.0,656
608421520,608421520,CHARGE,chg,2,1.0,3.84,2007,11,31.0,657
608421700,608421700,CHARGE,chg,1,1.0,110.64,2007,11,32.0,658
608421700,608421700,CHARGE,chg,2,1.0,17.04,2007,11,32.0,659
608421760,608421760,CHARGE,chg,2,1.0,9.24,2007,11,38.0,660
608421760,608421760,CHARGE,chg,1,1.0,60.12,2007,11,38.0,661
608421830,608421830,CHARGE,chg,2,1.0,8.76,2007,11,32.0,662
608421830,608421830,CHARGE,chg,1,1.0,56.76,2007,11,32.0,663
608421910,608421910,CHARGE,chg,1,1.0,39.6,2007,11,32.0,664
608421910,608421910,CHARGE,chg,2,1.0,6.12,2007,11,32.0,665
608422100,608422100,CHARGE,chg,1,1.0,58.68,2007,11,32.0,666
608422100,608422100,CHARGE,chg,2,1.0,9.0,2007,11,32.0,667
608422140,608422140,CHARGE,chg,1,1.0,156.96,2007,11,32.0,668
608422140,608422140,CHARGE,chg,2,1.0,24.12,2007,11,32.0,669
608422170,608422170,CHARGE,chg,1,1.0,126.6,2007,11,32.0,670
608422170,608422170,CHARGE,chg,2,1.0,19.44,2007,11,32.0,671
608422350,608422350,CHARGE,chg,1,1.0,62.64,2007,11,32.0,672
608422350,608422350,CHARGE,chg,2,1.0,9.6,2007,11,32.0,673
608422480,608422480,CHARGE,chg,2,1.0,21.96,2007,11,32.0,674
608422480,608422480,CHARGE,chg,1,1.0,142.56,2007,11,32.0,675
608422760,608422760,CHARGE,chg,1,1.0,22.8,2007,11,32.0,676
608422760,608422760,CHARGE,chg,2,1.0,3.48,2007,11,32.0,677
608422820,608422820,CHARGE,chg,1,1.0,109.32,2007,11,32.0,678
608422820,608422820,CHARGE,chg,2,1.0,16.8,2007,11,32.0,679
608422990,608422990,CHARGE,chg,1,1.0,69.84,2007,11,32.0,680
608422990,608422990,CHARGE,chg,2,1.0,10.68,2007,11,32.0,681
608423050,608423050,CHARGE,chg,1,1.0,47.76,2007,11,32.0,682
608423050,608423050,CHARGE,chg,2,1.0,7.32,2007,11,32.0,683
608423060,608423060,CHARGE,chg,1,1.0,94.2,2007,11,32.0,684
608423060,608423060,CHARGE,chg,2,1.0,14.52,2007,11,32.0,685
608423190,608423190,CHARGE,chg,2,1.0,19.68,2007,11,32.0,686
608423190,608423190,CHARGE,chg,1,1.0,127.8,2007,11,32.0,687
608423200,608423200,CHARGE,chg,1,1.0,62.76,2007,11,32.0,688
608423200,608423200,CHARGE,chg,2,1.0,9.6,2007,11,32.0,689
608423360,608423360,CHARGE,chg,1,1.0,79.92,2007,11,32.0,690
608423360,608423360,CHARGE,chg,2,1.0,12.24,2007,11,32.0,691
608423370,608423370,CHARGE,chg,1,1.0,105.48,2007,11,33.0,692
608423370,608423370,CHARGE,chg,2,1.0,16.2,2007,11,33.0,693
608423480,608423480,CHARGE,chg,1,1.0,39.48,2007,11,32.0,694
608423480,608423480,CHARGE,chg,2,1.0,6.12,2007,11,32.0,695
608423490,608423490,CHARGE,chg,1,1.0,61.32,2007,11,32.0,696
608423490,608423490,CHARGE,chg,2,1.0,9.36,2007,11,32.0,697
608423530,608423530,CHARGE,chg,2,1.0,9.72,2007,11,32.0,698
608423530,608423530,CHARGE,chg,1,1.0,63.36,2007,11,32.0,699
608423930,608423930,CHARGE,chg,1,1.0,121.44,2007,11,32.0,700
608423930,608423930,CHARGE,chg,2,1.0,18.72,2007,11,32.0,701
608424020,608424020,CHARGE,chg,1,1.0,140.28,2007,11,32.0,702
608424020,608424020,CHARGE,chg,2,1.0,21.6,2007,11,32.0,703
608424400,608424400,CHARGE,chg,1,1.0,128.28,2007,11,33.0,704
608424400,608424400,CHARGE,chg,2,1.0,19.68,2007,11,33.0,705
608424480,608424480,CHARGE,chg,1,1.0,159.96,2007,11,33.0,706
608424480,608424480,CHARGE,chg,2,1.0,24.6,2007,11,33.0,707
608424520,608424520,CHARGE,chg,1,1.0,115.08,2007,11,33.0,708
608424520,608424520,CHARGE,chg,2,1.0,17.64,2007,11,33.0,709
608424540,608424540,CHARGE,chg,1,1.0,188.04,2007,11,32.0,710
608424540,608424540,CHARGE,chg,2,1.0,28.92,2007,11,32.0,711
608425070,608425070,CHARGE,chg,2,1.0,8.52,2007,11,32.0,712
608425070,608425070,CHARGE,chg,1,1.0,55.68,2007,11,32.0,713
608425280,608425280,CHARGE,chg,1,1.0,127.32,2007,11,33.0,714
608425280,608425280,CHARGE,chg,2,1.0,19.56,2007,11,33.0,715
608425340,608425340,CHARGE,chg,1,1.0,270.0,2007,11,33.0,716
608425340,608425340,CHARGE,chg,2,1.0,41.52,2007,11,33.0,717
608425380,608425380,CHARGE,chg,1,1.0,129.24,2007,11,33.0,718
608425380,608425380,CHARGE,chg,2,1.0,19.92,2007,11,33.0,719
608425480,608425480,CHARGE,chg,1,1.0,23.52,2007,11,33.0,720
608425480,608425480,CHARGE,chg,2,1.0,3.6,2007,11,33.0,721
608425650,608425650,CHARGE,chg,1,1.0,159.6,2007,11,33.0,722
608425650,608425650,CHARGE,chg,2,1.0,24.48,2007,11,33.0,723
608425780,608425780,CHARGE,chg,2,1.0,3.0,2007,11,33.0,724
608425780,608425780,CHARGE,chg,1,1.0,19.92,2007,11,33.0,725
608425790,608425790,CHARGE,chg,1,1.0,68.64,2007,11,33.0,726
608425790,608425790,CHARGE,chg,2,1.0,10.56,2007,11,33.0,727
608426100,608426100,CHARGE,chg,1,1.0,126.72,2007,11,33.0,728
608426100,608426100,CHARGE,chg,2,1.0,19.44,2007,11,33.0,729
