keyfield,postid,product,group,fondscd,unitaant,garkap,belegprc,prodboomcd,tarcd,unitsavprt,unitsrv_pp,unitext_bp,recordno
608541430,608541430,FUND,AXENT,003,18.407,327,25.0,SCHAKELSPAAR,SCHAKELSPAAR,18.2733,0.1337,0.0,5837
608541440,608541440,FUND,AXENT,002,34.7531,1101,30.0,SCHAKELSPAAR,SCHAKELSPAAR,33.3562,1.3969,0.0,5838
608541440,608541440,FUND,AXENT,003,27.8318,494,30.0,SCHAKELSPAAR,SCHAKELSPAAR,26.7121,1.1197,0.0,5839
608541440,608541440,FUND,AXENT,012,82.6633,0,40.0,SCHAKELSPAAR,SCHAKELSPAAR,79.3425,3.3208,0.0,5840
608541480,608541480,FUND,AXENT,003,95.38319999999999,1573,100.0,SCHAKELSPAAR,SCHAKELSPAAR,94.2545,1.1287,0.0,5841
608541510,608541510,FUND,AXENT,003,379.3395,8312,100.0,SCHAKELSPAAR,SCHAKELSPAAR,372.9275,6.412,0.0,5842
608541590,608541590,FUND,AXENT,003,41.730999999999995,645,100.0,SCHAKELSPAAR,SCHAKELSPAAR,41.4006,0.3304,0.0,5843
608541630,608541630,FUND,AXENT,012,164.1217,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,161.8118,2.3099,0.0,5844
608541640,608541640,FUND,AXENT,003,347.0171,12376,100.0,SCHAKELSPAAR,SCHAKELSPAAR,345.1376,1.8795,0.0,5845
608541650,608541650,FUND,AXENT,012,50.0466,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,49.3365,0.7101,0.0,5846
608541670,608541670,FUND,AXENT,002,30.8067,1057,100.0,SCHAKELSPAAR,SCHAKELSPAAR,30.6226,0.1841,0.0,5847
608541700,608541700,FUND,AXENT,003,179.0424,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,176.0425,2.9999,0.0,5848
608541710,608541710,FUND,AXENT,003,43.1887,668,100.0,SCHAKELSPAAR,SCHAKELSPAAR,42.1755,1.0132,0.0,5849
608541750,608541750,FUND,AXENT,003,65.2724,1019,100.0,SCHAKELSPAAR,SCHAKELSPAAR,64.9607,0.3117,0.0,5850
608541780,608541780,FUND,AXENT,002,51.6282,1774,25.0,SCHAKELSPAAR,SCHAKELSPAAR,51.3782,0.25,0.0,5851
608541780,608541780,FUND,AXENT,003,91.5618,1563,50.0,SCHAKELSPAAR,SCHAKELSPAAR,91.1136,0.4482,0.0,5852
608541780,608541780,FUND,AXENT,012,104.0979,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,103.5843,0.5136,0.0,5853
608541860,608541860,FUND,AXENT,003,122.8861,2278,100.0,SCHAKELSPAAR,SCHAKELSPAAR,120.4935,2.3926,0.0,5854
608541870,608541870,FUND,AXENT,003,385.931,13719,100.0,SCHAKELSPAAR,SCHAKELSPAAR,384.6527,1.2783,0.0,5855
608541880,608541880,FUND,AXENT,002,738.2536,31983,100.0,SCHAKELSPAAR,SCHAKELSPAAR,729.8718,8.3818,0.0,5856
608541890,608541890,FUND,AXENT,003,1022.2101,37952,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1006.5049,15.7052,0.0,5857
608541910,608541910,FUND,AXENT,003,687.3257,16927,100.0,SCHAKELSPAAR,SCHAKELSPAAR,675.6835,11.6422,0.0,5858
608541940,608541940,FUND,AXENT,012,195.37400000000002,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,192.1365,3.2375,0.0,5860
608541940,608541940,FUND,AXENT,003,256.5799,7812,75.0,SCHAKELSPAAR,SCHAKELSPAAR,252.2847,4.2952,0.0,5859
608541960,608541960,FUND,AXENT,003,436.9562,16733,100.0,SCHAKELSPAAR,SCHAKELSPAAR,434.6147,2.3415,0.0,5861
608542020,608542020,FUND,AXENT,003,240.2176,4803,100.0,SCHAKELSPAAR,SCHAKELSPAAR,239.2673,0.9503,0.0,5862
608542060,608542060,FUND,AXENT,003,20.5578,536,50.0,SCHAKELSPAAR,SCHAKELSPAAR,20.1765,0.3813,0.0,5863
608542060,608542060,FUND,AXENT,012,46.7616,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,45.888,0.8736,0.0,5864
608542100,608542100,FUND,AXENT,002,1258.4986999999999,62787,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1251.9042,6.5945,0.0,5865
608542160,608542160,FUND,AXENT,003,44.6894,849,100.0,SCHAKELSPAAR,SCHAKELSPAAR,44.0679,0.6215,0.0,5866
608542180,608542180,FUND,AXENT,003,60.5913,1339,100.0,SCHAKELSPAAR,SCHAKELSPAAR,58.925,1.6663,0.0,5867
608542220,608542220,FUND,AXENT,003,502.3607,12440,100.0,SCHAKELSPAAR,SCHAKELSPAAR,482.1904,20.1703,0.0,5868
608542230,608542230,FUND,AXENT,002,57.8409,2844,50.0,SCHAKELSPAAR,SCHAKELSPAAR,57.6733,0.1676,0.0,5869
608542230,608542230,FUND,AXENT,003,48.3531,1820,50.0,SCHAKELSPAAR,SCHAKELSPAAR,48.1993,0.1538,0.0,5870
608542250,608542250,FUND,AXENT,002,22.820700000000002,797,100.0,SCHAKELSPAAR,SCHAKELSPAAR,22.3652,0.4555,0.0,5871
608542370,608542370,FUND,AXENT,003,12.6534,469,100.0,SCHAKELSPAAR,SCHAKELSPAAR,12.253,0.4004,0.0,5872
608542400,608542400,FUND,AXENT,003,493.0486,18032,100.0,SCHAKELSPAAR,SCHAKELSPAAR,484.4252,8.6234,0.0,5873
608542410,608542410,FUND,AXENT,002,563.1950999999999,19954,100.0,SCHAKELSPAAR,SCHAKELSPAAR,536.7203,26.4748,0.0,5874
608542430,608542430,FUND,AXENT,003,11.685500000000001,182,50.0,SCHAKELSPAAR,SCHAKELSPAAR,11.6157,0.0698,0.0,5875
608542430,608542430,FUND,AXENT,012,24.980900000000002,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,24.8468,0.1341,0.0,5876
608542440,608542440,FUND,AXENT,003,122.1367,2127,100.0,SCHAKELSPAAR,SCHAKELSPAAR,121.1063,1.0304,0.0,5877
608542520,608542520,FUND,AXENT,003,600.3529,20773,100.0,SCHAKELSPAAR,SCHAKELSPAAR,597.3248,3.0281,0.0,5878
608542570,608542570,FUND,AXENT,003,476.4738,17394,100.0,SCHAKELSPAAR,SCHAKELSPAAR,471.4692,5.0046,0.0,5879
608542620,608542620,FUND,AXENT,002,455.0033,22729,100.0,SCHAKELSPAAR,SCHAKELSPAAR,453.083,1.9203,0.0,5880
608542640,608542640,FUND,AXENT,003,630.4695,18292,100.0,SCHAKELSPAAR,SCHAKELSPAAR,620.7342,9.7353,0.0,5881
608542680,608542680,FUND,AXENT,003,307.0971,9253,100.0,SCHAKELSPAAR,SCHAKELSPAAR,305.584,1.5131,0.0,5882
608542730,608542730,FUND,AXENT,003,802.7207999999999,25507,100.0,SCHAKELSPAAR,SCHAKELSPAAR,788.342,14.3788,0.0,5883
608542750,608542750,FUND,AXENT,003,447.9349,10071,100.0,SCHAKELSPAAR,SCHAKELSPAAR,435.2031,12.7318,0.0,5884
608542810,608542810,FUND,AXENT,002,30.1939,3513,50.0,SCHAKELSPAAR,SCHAKELSPAAR,29.8946,0.2993,0.0,5885
608542810,608542810,FUND,AXENT,003,28.0803,1631,50.0,SCHAKELSPAAR,SCHAKELSPAAR,27.8011,0.2792,0.0,5886
608542830,608542830,FUND,AXENT,002,212.2081,10517,100.0,SCHAKELSPAAR,SCHAKELSPAAR,209.9889,2.2192,0.0,5887
608542840,608542840,FUND,AXENT,003,339.43760000000003,12835,100.0,SCHAKELSPAAR,SCHAKELSPAAR,334.2524,5.1852,0.0,5888
608542860,608542860,FUND,AXENT,003,82.8311,1333,100.0,SCHAKELSPAAR,SCHAKELSPAAR,81.4196,1.4115,0.0,5889
608542990,608542990,FUND,AXENT,003,504.15950000000004,18281,100.0,SCHAKELSPAAR,SCHAKELSPAAR,497.9791,6.1804,0.0,5890
608543030,608543030,FUND,AXENT,012,508.05449999999996,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,501.6627,6.3918,0.0,5891
608543040,608543040,FUND,AXENT,003,78.537,1377,100.0,SCHAKELSPAAR,SCHAKELSPAAR,73.8584,4.6786,0.0,5892
608543100,608543100,FUND,AXENT,003,319.6913,12158,100.0,SCHAKELSPAAR,SCHAKELSPAAR,316.2067,3.4846,0.0,5893
608543130,608543130,FUND,AXENT,003,314.35,12087,100.0,SCHAKELSPAAR,SCHAKELSPAAR,313.5652,0.7848,0.0,5894
608543220,608543220,FUND,AXENT,003,117.8056,3707,100.0,SCHAKELSPAAR,SCHAKELSPAAR,116.6767,1.1289,0.0,5895
608543230,608543230,FUND,AXENT,003,633.4848999999999,21458,100.0,SCHAKELSPAAR,SCHAKELSPAAR,625.4001,8.0848,0.0,5896
608543350,608543350,FUND,AXENT,003,613.771,18950,100.0,SCHAKELSPAAR,SCHAKELSPAAR,597.8362,15.9348,0.0,5897
608543450,608543450,FUND,AXENT,002,1208.3732,52723,80.0,SCHAKELSPAAR,SCHAKELSPAAR,1185.1576,23.2156,0.0,5898
608543450,608543450,FUND,AXENT,003,250.0597,8959,20.0,SCHAKELSPAAR,SCHAKELSPAAR,245.084,4.9757,0.0,5899
608543470,608543470,FUND,AXENT,002,19.3794,577,15.0,SCHAKELSPAAR,SCHAKELSPAAR,19.2967,0.0827,0.0,5900
608543470,608543470,FUND,AXENT,003,71.2894,1122,60.0,SCHAKELSPAAR,SCHAKELSPAAR,70.9993,0.2901,0.0,5901
608543470,608543470,FUND,AXENT,012,69.7496,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,69.4713,0.2783,0.0,5902
608543480,608543480,FUND,AXENT,002,12.1556,356,15.0,SCHAKELSPAAR,SCHAKELSPAAR,11.9141,0.2415,0.0,5903
608543480,608543480,FUND,AXENT,003,43.406499999999994,693,60.0,SCHAKELSPAAR,SCHAKELSPAAR,42.544,0.8625,0.0,5904
608543480,608543480,FUND,AXENT,012,42.5145,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,41.6687,0.8458,0.0,5905
608543560,608543560,FUND,AXENT,003,22.916800000000002,352,100.0,SCHAKELSPAAR,SCHAKELSPAAR,22.1537,0.7631,0.0,5906
608543570,608543570,FUND,AXENT,003,19.104100000000003,303,100.0,SCHAKELSPAAR,SCHAKELSPAAR,18.4629,0.6412,0.0,5907
608543580,608543580,FUND,AXENT,003,17.976200000000002,457,70.0,SCHAKELSPAAR,SCHAKELSPAAR,17.7874,0.1888,0.0,5908
608543580,608543580,FUND,AXENT,012,18.860699999999998,0,30.0,SCHAKELSPAAR,SCHAKELSPAAR,18.6618,0.1989,0.0,5909
608543600,608543600,FUND,AXENT,012,33.426899999999996,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,33.0162,0.4107,0.0,5911
608543600,608543600,FUND,AXENT,003,60.5506,993,80.0,SCHAKELSPAAR,SCHAKELSPAAR,59.8153,0.7353,0.0,5910
608543610,608543610,FUND,AXENT,003,17.6627,1242,80.0,SCHAKELSPAAR,SCHAKELSPAAR,17.576,0.0867,0.0,5912
608543610,608543610,FUND,AXENT,012,10.2652,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,10.2232,0.042,0.0,5913
608543630,608543630,FUND,AXENT,003,168.6431,2889,100.0,SCHAKELSPAAR,SCHAKELSPAAR,167.4606,1.1825,0.0,5914
608543640,608543640,FUND,AXENT,002,57.2718,2769,100.0,SCHAKELSPAAR,SCHAKELSPAAR,56.9692,0.3026,0.0,5915
608543690,608543690,FUND,AXENT,003,88.0232,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,87.0749,0.9483,0.0,5916
608543720,608543720,FUND,AXENT,003,42.9292,1674,30.0,SCHAKELSPAAR,SCHAKELSPAAR,42.7339,0.1953,0.0,5917
608543720,608543720,FUND,AXENT,012,231.4245,0,70.0,SCHAKELSPAAR,SCHAKELSPAAR,230.3389,1.0856,0.0,5918
608543730,608543730,FUND,AXENT,003,517.121,12783,100.0,SCHAKELSPAAR,SCHAKELSPAAR,504.2823,12.8387,0.0,5919
608543740,608543740,FUND,AXENT,003,187.3742,7224,100.0,SCHAKELSPAAR,SCHAKELSPAAR,186.3972,0.977,0.0,5920
608543800,608543800,FUND,AXENT,003,143.7734,4991,50.0,SCHAKELSPAAR,SCHAKELSPAAR,142.4812,1.2922,0.0,5921
608543800,608543800,FUND,AXENT,012,331.3173,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,328.2652,3.0521,0.0,5922
608543890,608543890,FUND,AXENT,003,213.1935,3146,100.0,SCHAKELSPAAR,SCHAKELSPAAR,209.9668,3.2267,0.0,5923
608543910,608543910,FUND,AXENT,012,122.4855,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,121.6257,0.8598,0.0,5924
608543920,608543920,FUND,AXENT,012,16.9364,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,16.7355,0.2009,0.0,5926
608543920,608543920,FUND,AXENT,003,22.014400000000002,342,75.0,SCHAKELSPAAR,SCHAKELSPAAR,21.7571,0.2573,0.0,5925
608543930,608543930,FUND,AXENT,003,41.0751,1280,100.0,SCHAKELSPAAR,SCHAKELSPAAR,39.6013,1.4738,0.0,5927
608543940,608543940,FUND,AXENT,003,15.1057,4436,100.0,SCHAKELSPAAR,SCHAKELSPAAR,14.611,0.4947,0.0,5928
608543960,608543960,FUND,AXENT,003,259.0139,7414,50.0,SCHAKELSPAAR,SCHAKELSPAAR,256.106,2.9079,0.0,5929
608543960,608543960,FUND,AXENT,012,599.3777,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,592.4532,6.9245,0.0,5930
608543980,608543980,FUND,AXENT,003,378.5095,14504,100.0,SCHAKELSPAAR,SCHAKELSPAAR,376.646,1.8635,0.0,5931
608543990,608543990,FUND,AXENT,003,711.4971,17255,100.0,SCHAKELSPAAR,SCHAKELSPAAR,693.1928,18.3043,0.0,5932
608544000,608544000,FUND,AXENT,003,158.4044,6041,35.0,SCHAKELSPAAR,SCHAKELSPAAR,156.1147,2.2897,0.0,5933
608544000,608544000,FUND,AXENT,012,678.2074,0,65.0,SCHAKELSPAAR,SCHAKELSPAAR,668.0912,10.1162,0.0,5934
608544030,608544030,FUND,AXENT,003,145.6066,4243,100.0,SCHAKELSPAAR,SCHAKELSPAAR,145.0494,0.5572,0.0,5935
608544130,608544130,FUND,AXENT,003,351.12719999999996,8594,100.0,SCHAKELSPAAR,SCHAKELSPAAR,339.508,11.6192,0.0,5936
608544190,608544190,FUND,AXENT,003,247.2535,7684,100.0,SCHAKELSPAAR,SCHAKELSPAAR,241.0755,6.178,0.0,5937
608544210,608544210,FUND,AXENT,003,74.7426,1277,75.0,SCHAKELSPAAR,SCHAKELSPAAR,74.4112,0.3314,0.0,5938
608544210,608544210,FUND,AXENT,012,56.932900000000004,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,56.6843,0.2486,0.0,5939
608544300,608544300,FUND,AXENT,003,99.5468,4232,50.0,SCHAKELSPAAR,SCHAKELSPAAR,99.0861,0.4607,0.0,5940
608544300,608544300,FUND,AXENT,012,230.5087,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,229.4202,1.0885,0.0,5941
608544360,608544360,FUND,AXENT,002,236.8734,8115,100.0,SCHAKELSPAAR,SCHAKELSPAAR,234.6325,2.2409,0.0,5942
608544380,608544380,FUND,AXENT,003,243.3282,7208,100.0,SCHAKELSPAAR,SCHAKELSPAAR,242.1176,1.2106,0.0,5943
608544400,608544400,FUND,AXENT,003,527.4784,16575,100.0,SCHAKELSPAAR,SCHAKELSPAAR,522.8947,4.5837,0.0,5944
608544410,608544410,FUND,AXENT,003,283.9386,5424,75.0,SCHAKELSPAAR,SCHAKELSPAAR,274.4335,9.5051,0.0,5945
608544410,608544410,FUND,AXENT,012,193.5222,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,187.0592,6.463,0.0,5946
608544450,608544450,FUND,AXENT,002,1180.0717,41469,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1165.5615,14.5102,0.0,5947
608544460,608544460,FUND,AXENT,003,572.0594,13952,100.0,SCHAKELSPAAR,SCHAKELSPAAR,569.6779,2.3815,0.0,5948
608544490,608544490,FUND,AXENT,003,94.7929,1702,100.0,SCHAKELSPAAR,SCHAKELSPAAR,93.8716,0.9213,0.0,5949
608544500,608544500,FUND,AXENT,003,488.7364,16558,50.0,SCHAKELSPAAR,SCHAKELSPAAR,486.9369,1.7995,0.0,5950
608544500,608544500,FUND,AXENT,012,1062.1091000000001,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,1058.1782,3.9309,0.0,5951
608544520,608544520,FUND,AXENT,003,150.1772,5652,100.0,SCHAKELSPAAR,SCHAKELSPAAR,148.8799,1.2973,0.0,5952
608544670,608544670,FUND,AXENT,003,920.0527000000001,35175,100.0,SCHAKELSPAAR,SCHAKELSPAAR,909.1815,10.8712,0.0,5953
608544810,608544810,FUND,AXENT,002,36.043,1399,100.0,SCHAKELSPAAR,SCHAKELSPAAR,35.4845,0.5585,0.0,5954
608544840,608544840,FUND,AXENT,003,152.0582,2551,100.0,SCHAKELSPAAR,SCHAKELSPAAR,151.1251,0.9331,0.0,5955
608544870,608544870,FUND,AXENT,003,483.4397,16578,100.0,SCHAKELSPAAR,SCHAKELSPAAR,477.4846,5.9551,0.0,5956
608544910,608544910,FUND,AXENT,003,210.0389,7068,90.0,SCHAKELSPAAR,SCHAKELSPAAR,208.5745,1.4644,0.0,5957
608544910,608544910,FUND,AXENT,012,51.8854,0,10.0,SCHAKELSPAAR,SCHAKELSPAAR,51.5211,0.3643,0.0,5958
608544940,608544940,FUND,AXENT,003,58.3912,910,100.0,SCHAKELSPAAR,SCHAKELSPAAR,57.9617,0.4295,0.0,5959
608544950,608544950,FUND,AXENT,003,488.7841,10243,100.0,SCHAKELSPAAR,SCHAKELSPAAR,483.1222,5.6619,0.0,5960
608545040,608545040,FUND,AXENT,012,273.4026,0,100.0,SCHAKELSPAAR,SCHAKELSPAAR,268.1052,5.2974,0.0,5961
608545080,608545080,FUND,AXENT,003,288.21290000000005,11194,75.0,SCHAKELSPAAR,SCHAKELSPAAR,287.3493,0.8636,0.0,5962
608545080,608545080,FUND,AXENT,012,221.99530000000001,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,221.3094,0.6859,0.0,5963
608545100,608545100,FUND,AXENT,002,105.8801,6464,50.0,SCHAKELSPAAR,SCHAKELSPAAR,105.2337,0.6464,0.0,5964
608545100,608545100,FUND,AXENT,003,67.2565,735,35.0,SCHAKELSPAAR,SCHAKELSPAAR,66.8494,0.4071,0.0,5965
608545100,608545100,FUND,AXENT,012,69.8075,0,15.0,SCHAKELSPAAR,SCHAKELSPAAR,69.387,0.4205,0.0,5966
608545140,608545140,FUND,AXENT,002,72.7607,2042,50.0,SCHAKELSPAAR,SCHAKELSPAAR,70.947,1.8137,0.0,5967
608545140,608545140,FUND,AXENT,003,61.0902,1496,50.0,SCHAKELSPAAR,SCHAKELSPAAR,59.5174,1.5728,0.0,5968
608545200,608545200,FUND,AXENT,003,99.7172,4103,50.0,SCHAKELSPAAR,SCHAKELSPAAR,99.1978,0.5194,0.0,5969
608545200,608545200,FUND,AXENT,012,229.2677,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,228.0856,1.1821,0.0,5970
608545310,608545310,FUND,AXENT,003,40.5881,644,100.0,SCHAKELSPAAR,SCHAKELSPAAR,39.68,0.9081,0.0,5971
608545350,608545350,FUND,AXENT,003,215.4942,5164,100.0,SCHAKELSPAAR,SCHAKELSPAAR,214.047,1.4472,0.0,5972
608545370,608545370,FUND,AXENT,002,136.44889999999998,5056,75.0,SCHAKELSPAAR,SCHAKELSPAAR,133.784,2.6649,0.0,5973
608545370,608545370,FUND,AXENT,003,39.1545,703,25.0,SCHAKELSPAAR,SCHAKELSPAAR,38.3871,0.7674,0.0,5974
608545450,608545450,FUND,AXENT,003,17.179299999999998,273,100.0,SCHAKELSPAAR,SCHAKELSPAAR,16.7945,0.3848,0.0,5975
608545460,608545460,FUND,AXENT,012,267.8274,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,264.9863,2.8411,0.0,5977
608545460,608545460,FUND,AXENT,003,347.6408,13383,75.0,SCHAKELSPAAR,SCHAKELSPAAR,344.0602,3.5806,0.0,5976
608545500,608545500,FUND,AXENT,002,554.7479,27212,100.0,SCHAKELSPAAR,SCHAKELSPAAR,548.0599,6.688,0.0,5978
608545560,608545560,FUND,AXENT,003,489.8436,15463,100.0,SCHAKELSPAAR,SCHAKELSPAAR,482.394,7.4496,0.0,5979
608545580,608545580,FUND,AXENT,003,183.22600000000003,5464,100.0,SCHAKELSPAAR,SCHAKELSPAAR,181.8857,1.3403,0.0,5980
608545630,608545630,FUND,AXENT,003,7.217099999999999,331,100.0,SCHAKELSPAAR,SCHAKELSPAAR,7.1857,0.0314,0.0,5981
608545650,608545650,FUND,AXENT,002,22.0581,1205,80.0,SCHAKELSPAAR,SCHAKELSPAAR,21.3297,0.7284,0.0,5982
608545650,608545650,FUND,AXENT,012,9.1269,0,20.0,SCHAKELSPAAR,SCHAKELSPAAR,8.8278,0.2991,0.0,5983
608545700,608545700,FUND,AXENT,003,798.9594,34809,50.0,SCHAKELSPAAR,SCHAKELSPAAR,790.328,8.6314,0.0,5985
608545700,608545700,FUND,AXENT,002,478.61519999999996,25693,25.0,SCHAKELSPAAR,SCHAKELSPAAR,473.686,4.9292,0.0,5984
608545700,608545700,FUND,AXENT,012,878.6304,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,868.7093,9.9211,0.0,5986
608545730,608545730,FUND,AXENT,002,298.5706,13203,75.0,SCHAKELSPAAR,SCHAKELSPAAR,293.7891,4.7815,0.0,5987
608545730,608545730,FUND,AXENT,003,87.7642,910,25.0,SCHAKELSPAAR,SCHAKELSPAAR,86.3618,1.4024,0.0,5988
608545740,608545740,FUND,AXENT,003,49.8998,907,100.0,SCHAKELSPAAR,SCHAKELSPAAR,48.9128,0.987,0.0,5989
608545780,608545780,FUND,AXENT,003,242.1472,6476,100.0,SCHAKELSPAAR,SCHAKELSPAAR,234.7552,7.392,0.0,5990
608545790,608545790,FUND,AXENT,003,149.3538,5840,40.0,SCHAKELSPAAR,SCHAKELSPAAR,148.6989,0.6549,0.0,5992
608545790,608545790,FUND,AXENT,002,156.9247,7948,35.0,SCHAKELSPAAR,SCHAKELSPAAR,156.2618,0.6629,0.0,5991
608545790,608545790,FUND,AXENT,012,215.8723,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,214.8986,0.9737,0.0,5993
608545800,608545800,FUND,AXENT,003,174.1729,3626,100.0,SCHAKELSPAAR,SCHAKELSPAAR,171.7466,2.4263,0.0,5994
608545810,608545810,FUND,AXENT,002,146.5858,7372,35.0,SCHAKELSPAAR,SCHAKELSPAAR,145.1027,1.4831,0.0,5995
608545810,608545810,FUND,AXENT,003,139.568,5416,40.0,SCHAKELSPAAR,SCHAKELSPAAR,138.104,1.464,0.0,5996
608545810,608545810,FUND,AXENT,012,201.6627,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,199.4847,2.178,0.0,5997
608545880,608545880,FUND,AXENT,002,124.4642,3628,50.0,SCHAKELSPAAR,SCHAKELSPAAR,121.1864,3.2778,0.0,5998
608545880,608545880,FUND,AXENT,003,109.5295,2353,50.0,SCHAKELSPAAR,SCHAKELSPAAR,106.5785,2.951,0.0,5999
608545950,608545950,FUND,AXENT,003,117.9151,1899,100.0,SCHAKELSPAAR,SCHAKELSPAAR,113.9768,3.9383,0.0,6000
608545970,608545970,FUND,AXENT,003,87.2852,1452,100.0,SCHAKELSPAAR,SCHAKELSPAAR,86.2483,1.0369,0.0,6001
608546000,608546000,FUND,AXENT,003,60.699600000000004,981,100.0,SCHAKELSPAAR,SCHAKELSPAAR,59.7597,0.9399,0.0,6002
608546020,608546020,FUND,AXENT,003,274.094,6469,100.0,SCHAKELSPAAR,SCHAKELSPAAR,262.2926,11.8014,0.0,6003
608546080,608546080,FUND,AXENT,003,118.1948,1897,75.0,SCHAKELSPAAR,SCHAKELSPAAR,113.2433,4.9515,0.0,6004
608546080,608546080,FUND,AXENT,012,93.54939999999999,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,89.627,3.9224,0.0,6005
608546090,608546090,FUND,AXENT,002,133.8244,3711,25.0,SCHAKELSPAAR,SCHAKELSPAAR,131.9358,1.8886,0.0,6006
608546090,608546090,FUND,AXENT,003,224.0741,5493,50.0,SCHAKELSPAAR,SCHAKELSPAAR,220.807,3.2671,0.0,6007
608546090,608546090,FUND,AXENT,012,259.40749999999997,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,255.5127,3.8948,0.0,6008
608546130,608546130,FUND,AXENT,003,485.73240000000004,13604,100.0,SCHAKELSPAAR,SCHAKELSPAAR,480.581,5.1514,0.0,6009
608546200,608546200,FUND,AXENT,003,124.6005,2468,100.0,SCHAKELSPAAR,SCHAKELSPAAR,122.6484,1.9521,0.0,6010
608546210,608546210,FUND,AXENT,003,270.838,6349,75.0,SCHAKELSPAAR,SCHAKELSPAAR,263.1637,7.6743,0.0,6011
608546210,608546210,FUND,AXENT,012,209.1679,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,203.0806,6.0873,0.0,6012
608546220,608546220,FUND,AXENT,003,1210.4674,33904,100.0,SCHAKELSPAAR,SCHAKELSPAAR,1197.6356,12.8318,0.0,6013
608546230,608546230,FUND,AXENT,003,484.1291,12548,100.0,SCHAKELSPAAR,SCHAKELSPAAR,466.1669,17.9622,0.0,6014
608546250,608546250,FUND,AXENT,003,599.6955,10371,100.0,SCHAKELSPAAR,SCHAKELSPAAR,569.5872,30.1083,0.0,6015
608546260,608546260,FUND,AXENT,003,106.2054,2134,100.0,SCHAKELSPAAR,SCHAKELSPAAR,104.7507,1.4547,0.0,6016
608546270,608546270,FUND,AXENT,003,86.05829999999999,1476,50.0,SCHAKELSPAAR,SCHAKELSPAAR,85.0606,0.9977,0.0,6017
608546270,608546270,FUND,AXENT,012,197.6599,0,50.0,SCHAKELSPAAR,SCHAKELSPAAR,195.3656,2.2943,0.0,6018
608546400,608546400,FUND,AXENT,003,155.3324,2715,100.0,SCHAKELSPAAR,SCHAKELSPAAR,154.2207,1.1117,0.0,6019
608546420,608546420,FUND,AXENT,003,2499.413,46576,100.0,SCHAKELSPAAR,SCHAKELSPAAR,2421.9367,77.4763,0.0,6020
608546440,608546440,FUND,AXENT,002,23.8516,809,100.0,SCHAKELSPAAR,SCHAKELSPAAR,23.5318,0.3198,0.0,6021
608546480,608546480,FUND,AXENT,002,245.0372,11896,100.0,SCHAKELSPAAR,SCHAKELSPAAR,242.6046,2.4326,0.0,6022
608546570,608546570,FUND,AXENT,002,22.019,550,25.0,SCHAKELSPAAR,SCHAKELSPAAR,20.8873,1.1317,0.0,6023
608546570,608546570,FUND,AXENT,003,35.9927,601,50.0,SCHAKELSPAAR,SCHAKELSPAAR,34.1412,1.8515,0.0,6024
608546570,608546570,FUND,AXENT,012,42.442099999999996,0,25.0,SCHAKELSPAAR,SCHAKELSPAAR,40.2606,2.1815,0.0,6025
608546620,608546620,FUND,AXENT,003,43.847100000000005,721,100.0,SCHAKELSPAAR,SCHAKELSPAAR,43.2507,0.5964,0.0,6026
608546640,608546640,FUND,AXENT,003,6.4919,103,100.0,SCHAKELSPAAR,SCHAKELSPAAR,6.2763,0.2156,0.0,6027
608546680,608546680,FUND,AXENT,003,127.9574,2126,100.0,SCHAKELSPAAR,SCHAKELSPAAR,126.3469,1.6105,0.0,6028
608546690,608546690,FUND,AXENT,002,155.1654,7697,75.0,SCHAKELSPAAR,SCHAKELSPAAR,153.8206,1.3448,0.0,6029
