postid,product,prodbm_cd,group,nb_if,recordno,paid_uppol,no_pol,no_ins,sales_chan,intermed,leg_entity,riderprem,rid_pay_mt,rid_prm_fr,iss_yr,iss_mth,sex_1,age_iss_1,dob_yr_1,dob_mth_1,age_adj_1,sex_2,age_iss_2,dob_yr_2,dob_mth_2,age_adj_2,perstpcd,profit_grp,tarcd,kas,ben_term_k,rid_cd,acc_cov_cd,acc_prem,acc_pay_mt,ris_res,rid_ibnr,rid_age_rs
608323750,SPAARKAS,SCHAKELSPAAR,1,IF,100,N,1,1,ASB,,C,0.0,0.0,M,1997,12,M,32.42,1965,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608526030,SPAARKAS,SCHAKELSPAAR,1,IF,101,N,1,1,ASB,,C,0.0,0.0,M,2002,2,M,31.5,1970,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608550260,SPAARKAS,SCHAKELSPAAR,1,IF,102,Y,1,1,MVI,,C,0.0,0.0,M,2002,8,M,32.0,1970,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608548710,SPAARKAS,SCHAKELSPAAR,1,IF,103,Y,1,1,ASB,,C,0.0,0.0,M,2002,7,F,19.33,1983,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608331730,SPAARKAS,SCHAKELSPAAR,1,IF,104,N,1,1,ASB,,C,0.0,0.0,M,1998,3,F,29.0,1969,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608527360,SPAARKAS,SCHAKELSPAAR,1,IF,105,N,1,1,ASB,,C,0.0,0.0,M,2002,2,M,29.83,1972,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608528370,SPAARKAS,SCHAKELSPAAR,1,IF,106,Y,1,1,MVI,,C,0.0,0.0,M,2002,3,F,33.5,1968,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,257.0,0,0,0.0,0.0,,,
608529290,SPAARKAS,SCHAKELSPAAR,1,IF,107,N,1,1,ASB,,C,0.0,0.0,M,2002,2,M,21.83,1980,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,323.0,0,0,0.0,0.0,,,
608530100,SPAARKAS,SCHAKELSPAAR,1,IF,108,N,1,1,ASB,,C,0.0,0.0,M,2002,3,M,33.42,1968,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608530990,SPAARKAS,SCHAKELSPAAR,1,IF,109,Y,1,1,ASB,,C,0.0,0.0,M,2002,3,M,31.58,1970,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608531940,SPAARKAS,SCHAKELSPAAR,1,IF,110,Y,1,1,ASB,,C,0.0,0.0,M,2002,3,M,40.75,1961,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,254.0,0,0,0.0,0.0,,,
608330430,SPAARKAS,SCHAKELSPAAR,1,IF,111,Y,1,1,ASB,,C,0.0,0.0,M,1998,3,M,41.67,1956,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,288.0,0,0,0.0,0.0,,,
608533040,SPAARKAS,SCHAKELSPAAR,1,IF,112,Y,1,1,ASB,,C,0.0,0.0,M,2002,3,M,15.42,1986,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608534040,SPAARKAS,SCHAKELSPAAR,1,IF,113,Y,1,1,ASB,,C,0.0,0.0,M,2002,4,M,25.08,1977,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608534470,SPAARKAS,SCHAKELSPAAR,1,IF,114,N,1,1,MVI,,C,0.0,0.0,M,2002,3,M,17.08,1985,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608535430,SPAARKAS,SCHAKELSPAAR,1,IF,115,Y,1,1,MVI,,C,0.0,0.0,M,2002,4,M,17.75,1984,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608536310,SPAARKAS,SCHAKELSPAAR,1,IF,116,N,1,1,ASB,,C,0.0,0.0,M,2002,5,M,28.17,1974,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608537060,SPAARKAS,SCHAKELSPAAR,1,IF,117,N,1,1,ASB,,C,0.0,0.0,M,2002,4,F,23.67,1978,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608549640,SPAARKAS,SCHAKELSPAAR,1,IF,118,Y,1,1,ASB,,C,0.0,0.0,M,2002,7,M,28.17,1974,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608328980,SPAARKAS,SCHAKELSPAAR,1,IF,119,Y,1,1,ASB,,C,0.0,0.0,M,1998,2,M,38.42,1959,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,336.0,0,0,0.0,0.0,,,
608539210,SPAARKAS,SCHAKELSPAAR,1,IF,120,Y,1,1,ASB,,C,0.0,0.0,M,2002,5,F,34.92,1967,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,268.0,0,0,0.0,0.0,,,
608540010,SPAARKAS,SCHAKELSPAAR,1,IF,121,N,1,1,ASB,,C,0.0,0.0,M,2002,5,M,32.25,1970,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608541030,SPAARKAS,SCHAKELSPAAR,1,IF,122,Y,1,1,ASB,,C,0.0,0.0,M,2002,5,M,25.58,1976,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608541650,SPAARKAS,SCHAKELSPAAR,1,IF,123,Y,1,1,ASB,,C,0.0,0.0,M,2002,5,M,31.17,1971,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608542250,SPAARKAS,SCHAKELSPAAR,1,IF,124,Y,1,1,ASB,,C,0.0,0.0,M,2002,6,M,34.33,1968,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608328090,SPAARKAS,SCHAKELSPAAR,1,IF,125,N,1,1,MVI,,C,0.0,0.0,Y,1998,1,M,31.67,1966,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608543100,SPAARKAS,SCHAKELSPAAR,1,IF,126,N,1,1,ASB,,C,0.0,0.0,M,2002,5,M,31.33,1970,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608543890,SPAARKAS,SCHAKELSPAAR,1,IF,127,Y,1,1,ASB,,C,0.0,0.0,M,2002,6,M,31.92,1970,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608544490,SPAARKAS,SCHAKELSPAAR,1,IF,128,Y,1,1,ASB,,C,0.0,0.0,M,2002,6,M,27.83,1974,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608545500,SPAARKAS,SCHAKELSPAAR,1,IF,129,N,1,1,MVI,,C,0.0,0.0,M,2002,6,M,32.5,1969,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608546200,SPAARKAS,SCHAKELSPAAR,1,IF,130,Y,1,1,ASB,,C,0.0,0.0,M,2002,7,M,32.25,1970,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,272.0,0,0,0.0,0.0,,,
608546910,SPAARKAS,SCHAKELSPAAR,1,IF,131,Y,1,1,ASB,,C,0.0,0.0,M,2002,7,M,30.0,1972,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,299.0,0,0,0.0,0.0,,,
608327170,SPAARKAS,SCHAKELSPAAR,1,IF,132,N,1,1,ASB,,C,0.0,0.0,M,1998,2,M,18.67,1979,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608547390,SPAARKAS,SCHAKELSPAAR,1,IF,133,Y,1,1,ASB,,C,0.0,0.0,M,2002,7,M,41.25,1961,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608537950,SPAARKAS,SCHAKELSPAAR,1,IF,134,N,1,1,MVI,,C,0.0,0.0,M,2002,5,M,17.75,1984,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,240.0,0,0,0.0,0.0,,,
608341030,SPAARKAS,SCHAKELSPAAR,1,IF,135,N,1,1,ASB,,C,0.0,0.0,M,1998,6,M,33.92,1964,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608474400,SPAARKAS,SCHAKELSPAAR,1,IF,136,Y,1,1,ASB,,C,0.0,0.0,M,2001,4,M,32.58,1968,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,328.0,0,0,0.0,0.0,,,
608473400,SPAARKAS,SCHAKELSPAAR,1,IF,137,Y,1,1,ASB,,C,0.0,0.0,M,2001,4,F,37.0,1964,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,335.0,0,0,0.0,0.0,,,
608387400,SPAARKAS,SCHAKELSPAAR,1,IF,138,Y,1,1,ASB,,C,0.0,0.0,M,1999,10,M,25.25,1974,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608388010,SPAARKAS,SCHAKELSPAAR,1,IF,139,N,1,1,ASB,,C,0.0,0.0,M,1999,10,M,27.42,1972,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608388990,SPAARKAS,SCHAKELSPAAR,1,IF,140,N,1,1,ASB,,C,0.0,0.0,M,1999,10,M,36.0,1963,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,276.0,0,0,0.0,0.0,,,
608353110,SPAARKAS,SCHAKELSPAAR,1,IF,141,N,1,1,ASB,,C,0.0,0.0,M,1998,10,M,40.58,1958,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608389830,SPAARKAS,SCHAKELSPAAR,1,IF,142,N,1,1,ASB,,C,0.0,0.0,M,1999,11,M,34.25,1965,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608390650,SPAARKAS,SCHAKELSPAAR,1,IF,143,Y,1,1,ASB,,C,0.0,0.0,M,1999,11,M,32.33,1967,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608391660,SPAARKAS,SCHAKELSPAAR,1,IF,144,N,1,1,ASB,,C,0.0,0.0,M,1999,11,M,25.75,1974,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608392490,SPAARKAS,SCHAKELSPAAR,1,IF,145,N,1,1,ASB,,C,0.0,0.0,M,1999,11,F,29.17,1970,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608393960,SPAARKAS,SCHAKELSPAAR,1,IF,146,N,1,1,ASB,,C,0.0,0.0,M,1999,12,F,37.0,1962,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,288.0,0,0,0.0,0.0,,,
608394840,SPAARKAS,SCHAKELSPAAR,1,IF,147,Y,1,1,MVI,,C,0.0,0.0,M,1999,12,F,21.5,1978,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608352340,SPAARKAS,SCHAKELSPAAR,1,IF,148,N,1,1,ASB,,C,0.0,0.0,M,1998,10,M,25.83,1972,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608395610,SPAARKAS,SCHAKELSPAAR,1,IF,149,N,1,1,ASB,,C,0.0,0.0,M,1999,12,F,34.67,1965,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,279.0,0,0,0.0,0.0,,,
608396900,SPAARKAS,SCHAKELSPAAR,1,IF,150,Y,1,1,ASB,,C,0.0,0.0,M,2000,1,F,33.92,1966,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608397960,SPAARKAS,SCHAKELSPAAR,1,IF,151,Y,1,1,ASB,,C,0.0,0.0,M,2000,1,M,18.17,1981,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608386230,SPAARKAS,SCHAKELSPAAR,1,IF,152,Y,1,1,ASB,,C,0.0,0.0,M,1999,9,M,27.25,1972,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608398680,SPAARKAS,SCHAKELSPAAR,1,IF,153,N,1,1,ASB,,C,0.0,0.0,M,2000,2,M,29.0,1971,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,480.0,0,0,0.0,0.0,,,
608400750,SPAARKAS,SCHAKELSPAAR,1,IF,154,N,1,1,ASB,,C,0.0,0.0,M,2000,1,M,21.0,1978,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608351540,SPAARKAS,SCHAKELSPAAR,1,IF,155,N,1,1,ASB,,C,0.0,0.0,Y,1998,10,M,35.42,1963,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,354.0,0,0,0.0,0.0,,,
608401690,SPAARKAS,SCHAKELSPAAR,1,IF,156,N,1,1,ASB,,C,0.0,0.0,Q,2000,2,M,24.33,1975,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608402660,SPAARKAS,SCHAKELSPAAR,1,IF,157,N,1,1,ASB,,C,0.0,0.0,M,2000,2,M,31.75,1968,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608403990,SPAARKAS,SCHAKELSPAAR,1,IF,158,N,1,1,ASB,,C,0.0,0.0,M,2000,3,M,40.75,1959,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,278.0,0,0,0.0,0.0,,,
608405040,SPAARKAS,SCHAKELSPAAR,1,IF,159,N,1,1,ASB,,C,0.0,0.0,Y,2001,1,M,39.58,1961,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,310.0,0,0,0.0,0.0,,,
608406200,SPAARKAS,SCHAKELSPAAR,1,IF,160,Y,1,1,ASB,,C,0.0,0.0,M,2000,3,M,38.75,1961,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,314.0,0,0,0.0,0.0,,,
608407060,SPAARKAS,SCHAKELSPAAR,1,IF,161,N,1,1,ASB,,C,0.0,0.0,M,2000,3,F,25.58,1974,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608350660,SPAARKAS,SCHAKELSPAAR,1,IF,162,N,1,1,ASB,,C,0.0,0.0,M,1998,9,M,22.42,1976,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608407990,SPAARKAS,SCHAKELSPAAR,1,IF,163,N,1,1,ASB,,C,0.0,0.0,M,2000,3,M,30.5,1969,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608409240,SPAARKAS,SCHAKELSPAAR,1,IF,164,Y,1,1,ASB,,C,0.0,0.0,M,2000,5,F,31.17,1969,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608410140,SPAARKAS,SCHAKELSPAAR,1,IF,165,N,1,1,ASB,,C,0.0,0.0,M,2000,4,F,31.67,1968,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608411140,SPAARKAS,SCHAKELSPAAR,1,IF,166,Y,1,1,ASB,,C,0.0,0.0,M,2000,5,M,33.0,1967,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608412140,SPAARKAS,SCHAKELSPAAR,1,IF,167,Y,1,1,ASB,,C,0.0,0.0,M,2000,5,M,34.25,1966,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608399510,SPAARKAS,SCHAKELSPAAR,1,IF,168,Y,1,1,ASB,,C,0.0,0.0,M,2000,1,F,29.67,1970,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608413130,SPAARKAS,SCHAKELSPAAR,1,IF,169,N,1,1,ASB,,C,0.0,0.0,M,2000,5,M,21.08,1979,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608385500,SPAARKAS,SCHAKELSPAAR,1,IF,170,N,1,1,ASB,,C,0.0,0.0,M,1999,9,M,32.5,1967,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608354030,SPAARKAS,SCHAKELSPAAR,1,IF,171,N,1,1,ASB,,C,0.0,0.0,M,1998,10,M,29.92,1968,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608359970,SPAARKAS,SCHAKELSPAAR,1,IF,172,Y,1,1,ASB,,C,0.0,0.0,M,1998,12,M,23.67,1975,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608360960,SPAARKAS,SCHAKELSPAAR,1,IF,173,N,1,1,MVI,,C,0.0,0.0,M,1999,1,F,37.5,1961,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,324.0,0,0,0.0,0.0,,,
608357840,SPAARKAS,SCHAKELSPAAR,1,IF,174,N,1,1,ASB,,C,16.8,329.0,M,1998,12,F,37.5,1961,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,329.0,1,0,0.0,0.0,,,
608361870,SPAARKAS,SCHAKELSPAAR,1,IF,175,N,1,1,ASB,,C,0.0,0.0,M,1999,1,M,32.5,1966,6,0.0,,,,,,N,F,SCHAKELSPAAR,F,320.0,0,0,0.0,0.0,,,
608363000,SPAARKAS,SCHAKELSPAAR,1,IF,176,N,1,1,ASB,,C,0.0,0.0,M,1999,1,F,30.0,1968,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608364170,SPAARKAS,SCHAKELSPAAR,1,IF,177,Y,1,1,ASB,,C,0.0,0.0,M,1999,2,F,28.08,1970,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608365290,SPAARKAS,SCHAKELSPAAR,1,IF,178,N,1,1,ASB,,C,0.0,0.0,M,1999,3,M,33.58,1965,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608366390,SPAARKAS,SCHAKELSPAAR,1,IF,179,Y,1,1,ASB,,C,0.0,0.0,M,1999,3,M,44.33,1954,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,319.0,0,0,0.0,0.0,,,
608367290,SPAARKAS,SCHAKELSPAAR,1,IF,180,Y,1,1,ASB,,C,0.0,0.0,M,1999,3,F,33.75,1965,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608356660,SPAARKAS,SCHAKELSPAAR,1,IF,181,N,1,1,ASB,,C,0.0,0.0,Y,1998,11,M,31.92,1966,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608368240,SPAARKAS,SCHAKELSPAAR,1,IF,182,N,1,1,ASB,,C,0.0,0.0,M,1999,5,F,35.25,1964,1,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608369120,SPAARKAS,SCHAKELSPAAR,1,IF,183,N,1,1,ASB,,C,0.0,0.0,M,1999,4,F,21.92,1977,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608370230,SPAARKAS,SCHAKELSPAAR,1,IF,184,N,1,1,ASB,,C,0.0,0.0,M,1999,4,M,26.92,1972,4,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608371060,SPAARKAS,SCHAKELSPAAR,1,IF,185,N,1,1,ASB,,C,0.0,0.0,M,1999,5,M,43.5,1955,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,288.0,0,0,0.0,0.0,,,
608384780,SPAARKAS,SCHAKELSPAAR,1,IF,186,N,1,1,ASB,,C,0.0,0.0,M,1999,9,M,34.75,1964,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,312.0,0,0,0.0,0.0,,,
608371790,SPAARKAS,SCHAKELSPAAR,1,IF,187,N,1,1,ASB,,C,0.0,0.0,Y,1999,5,M,36.08,1963,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608355560,SPAARKAS,SCHAKELSPAAR,1,IF,188,N,1,1,ASB,,C,0.0,0.0,M,1998,12,F,22.33,1976,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608373330,SPAARKAS,SCHAKELSPAAR,1,IF,189,Y,1,1,ASB,,C,0.0,0.0,M,1999,6,M,28.83,1970,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608374070,SPAARKAS,SCHAKELSPAAR,1,IF,190,Y,1,1,ASB,,C,0.0,0.0,M,1999,7,F,29.92,1969,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,300.0,0,0,0.0,0.0,,,
608374900,SPAARKAS,SCHAKELSPAAR,1,IF,191,N,1,1,ASB,,C,0.0,0.0,M,1999,6,M,42.0,1957,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,275.0,0,0,0.0,0.0,,,
608375730,SPAARKAS,SCHAKELSPAAR,1,IF,192,N,1,1,ASB,,C,0.0,0.0,M,1999,6,M,21.0,1978,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608376570,SPAARKAS,SCHAKELSPAAR,1,IF,193,Y,1,1,ASB,,C,0.0,0.0,M,1999,7,F,39.83,1959,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,277.0,0,0,0.0,0.0,,,
608377240,SPAARKAS,SCHAKELSPAAR,1,IF,194,Y,1,1,ASB,,C,0.0,0.0,M,1999,7,M,26.58,1972,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608354900,SPAARKAS,SCHAKELSPAAR,1,IF,195,N,1,1,ASB,,C,66.7,360.0,M,1998,10,M,32.33,1966,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,1,0,0.0,0.0,,,
608378400,SPAARKAS,SCHAKELSPAAR,1,IF,196,Y,1,1,ASB,,C,0.0,0.0,M,1999,7,M,25.58,1973,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608379070,SPAARKAS,SCHAKELSPAAR,1,IF,197,N,1,1,ASB,,C,0.0,0.0,M,1999,8,M,27.83,1971,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,445.0,0,0,0.0,0.0,,,
608380190,SPAARKAS,SCHAKELSPAAR,1,IF,198,N,1,1,ASB,,C,0.0,0.0,Y,1999,8,M,29.42,1970,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608381120,SPAARKAS,SCHAKELSPAAR,1,IF,199,Y,1,1,ASB,,C,0.0,0.0,M,1999,8,F,25.42,1974,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,354.0,0,0,0.0,0.0,,,
608381660,SPAARKAS,SCHAKELSPAAR,1,IF,200,N,1,1,ASB,,C,0.0,0.0,M,1999,8,M,34.58,1964,12,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608384000,SPAARKAS,SCHAKELSPAAR,1,IF,201,N,1,1,ASB,,C,0.0,0.0,M,1999,8,M,22.42,1977,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608372480,SPAARKAS,SCHAKELSPAAR,1,IF,202,N,1,1,ASB,,C,0.0,0.0,M,1999,6,F,41.25,1958,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,284.0,0,0,0.0,0.0,,,
608349420,SPAARKAS,SCHAKELSPAAR,1,IF,203,N,1,1,ASB,,C,0.0,0.0,M,1998,8,F,31.42,1967,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608414870,SPAARKAS,SCHAKELSPAAR,1,IF,204,Y,1,1,ASB,,C,0.0,0.0,M,2000,5,M,38.42,1961,11,0.0,,,,,,N,F,SCHAKELSPAAR,F,282.0,0,0,0.0,0.0,,,
608415650,SPAARKAS,SCHAKELSPAAR,1,IF,205,N,1,1,MVI,,C,0.0,0.0,M,2000,5,M,37.75,1962,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608447490,SPAARKAS,SCHAKELSPAAR,1,IF,206,Y,1,1,ASB,,C,0.0,0.0,M,2000,12,M,29.33,1971,7,0.0,,,,,,N,F,SCHAKELSPAAR,F,308.0,0,0,0.0,0.0,,,
608448460,SPAARKAS,SCHAKELSPAAR,1,IF,207,Y,1,1,ASB,,C,0.0,0.0,M,2000,12,F,39.17,1961,9,0.0,,,,,,N,F,SCHAKELSPAAR,F,309.0,0,0,0.0,0.0,,,
608449460,SPAARKAS,SCHAKELSPAAR,1,IF,208,N,1,1,MVI,,C,0.0,0.0,M,2001,1,M,29.33,1971,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608450100,SPAARKAS,SCHAKELSPAAR,1,IF,209,N,1,1,ASB,,C,0.0,0.0,M,2001,1,M,16.58,1984,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608344080,SPAARKAS,SCHAKELSPAAR,1,IF,210,N,1,1,ASB,,C,0.0,0.0,M,1998,7,M,28.67,1969,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
608451390,SPAARKAS,SCHAKELSPAAR,1,IF,211,Y,1,1,ASB,,C,0.0,0.0,M,2001,1,F,36.75,1964,3,0.0,,,,,,N,F,SCHAKELSPAAR,F,267.0,0,0,0.0,0.0,,,
608452270,SPAARKAS,SCHAKELSPAAR,1,IF,212,N,1,1,ASB,,C,55.14,360.0,M,2000,12,M,34.08,1966,10,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,1,0,0.0,0.0,,,
608453620,SPAARKAS,SCHAKELSPAAR,1,IF,213,Y,1,1,ASB,,C,0.0,0.0,M,2001,1,F,38.33,1962,8,0.0,,,,,,N,F,SCHAKELSPAAR,F,259.0,0,0,0.0,0.0,,,
608454400,SPAARKAS,SCHAKELSPAAR,1,IF,214,N,1,1,ASB,,C,0.0,0.0,M,2001,1,F,37.83,1963,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,265.0,0,0,0.0,0.0,,,
608455280,SPAARKAS,SCHAKELSPAAR,1,IF,215,Y,1,1,ASB,,C,0.0,0.0,M,2001,1,F,37.58,1963,5,0.0,,,,,,N,F,SCHAKELSPAAR,F,328.0,0,0,0.0,0.0,,,
608456410,SPAARKAS,SCHAKELSPAAR,1,IF,216,Y,1,1,ASB,,C,0.0,0.0,M,2001,1,M,31.83,1969,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,313.0,0,0,0.0,0.0,,,
608343390,SPAARKAS,SCHAKELSPAAR,1,IF,217,N,1,1,ASB,,C,0.0,0.0,M,1998,7,M,19.33,1979,2,0.0,,,,,,N,F,SCHAKELSPAAR,F,360.0,0,0,0.0,0.0,,,
