POSTID,KEYFIELD,PRODUCT,GROUP,FONDSCD,UNITAANT,GARKAP,BELEGPRC,PRODBOOMCD,TARCD,UNITSAVPRT,UNITSRV_PP,UNITEXT_BP
613648560,613648560,FUND,F,1,419.3277,0.00,100.000000,KOERSPLAN,KOERSPLAN,407.9430,11.3847,0.0000
613648590,613648590,FUND,F,1,25.5526,0.00,100.000000,KOERSPLAN,KOERSPLAN,24.9880,0.5646,0.0000
613648630,613648630,FUND,F,1,57.0536,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,55.6453,1.4083,0.0000
613648640,613648640,FUND,F,1,88.3838,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,85.5745,2.8093,0.0000
613648680,613648680,FUND,F,1,250.7947,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,248.7741,2.0206,0.0000
613648830,613648830,FUND,F,1,36.2431,0.00,100.000000,KOERSPLAN,KOERSPLAN,35.6020,0.6411,0.0000
613648840,613648840,FUND,F,1,202.1522,0.00,100.000000,KOERSPLAN,KOERSPLAN,198.9500,3.2022,0.0000
613649000,613649000,FUND,F,1,154.1198,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,151.4573,2.6625,0.0000
613649080,613649080,FUND,F,1,996.7104,0.00,100.000000,KOERSPLAN,KOERSPLAN,972.4924,24.2180,0.0000
613649160,613649160,FUND,F,1,50.6504,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,49.5055,1.1449,0.0000
613649200,613649200,FUND,F,1,3.9084,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,3.8098,0.0986,0.0000
613649230,613649230,FUND,F,1,11.1538,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,10.9660,0.1878,0.0000
613649240,613649240,FUND,F,1,313.5219,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,308.5669,4.9550,0.0000
613649250,613649250,FUND,F,1,143.2278,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,140.6719,2.5559,0.0000
613649260,613649260,FUND,F,1,523.3388,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,517.7000,5.6388,0.0000
613649270,613649270,FUND,F,1,6.5678,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,6.4789,0.0889,0.0000
613649290,613649290,FUND,F,3,486.9387,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,481.2955,5.6432,0.0000
613649300,613649300,FUND,F,1,12.0729,0.00,100.000000,KOERSPLAN,KOERSPLAN,11.9918,0.0811,0.0000
613649630,613649630,FUND,F,1,1576.1257,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1545.4710,30.6547,0.0000
613649710,613649710,FUND,F,1,597.1059,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,590.0667,7.0392,0.0000
613649730,613649730,FUND,F,1,15.5764,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,14.8151,0.7613,0.0000
613649740,613649740,FUND,F,1,267.5967,0.00,100.000000,KOERSPLAN,KOERSPLAN,264.5357,3.0610,0.0000
613649750,613649750,FUND,F,1,424.8821,0.00,100.000000,KOERSPLAN,KOERSPLAN,422.2804,2.6017,0.0000
613649760,613649760,FUND,F,1,248.1850,0.00,100.000000,KOERSPLAN,KOERSPLAN,245.2586,2.9264,0.0000
613649820,613649820,FUND,F,1,287.6199,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,276.5148,11.1051,0.0000
613649860,613649860,FUND,F,1,12.6335,0.00,100.000000,KOERSPLAN,KOERSPLAN,12.5137,0.1198,0.0000
613650450,613650450,FUND,F,1,162.2662,0.00,100.000000,KOERSPLAN,KOERSPLAN,158.3710,3.8952,0.0000
613650490,613650490,FUND,F,1,156.9967,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,155.3224,1.6743,0.0000
613650500,613650500,FUND,F,1,174.3780,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,170.7324,3.6456,0.0000
613650550,613650550,FUND,F,1,19.3109,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,18.9881,0.3228,0.0000
613650560,613650560,FUND,F,1,153.4757,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,150.8952,2.5805,0.0000
613650580,613650580,FUND,F,1,99.9112,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,98.6716,1.2396,0.0000
613650590,613650590,FUND,F,1,15.6693,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,15.5042,0.1651,0.0000
613650600,613650600,FUND,F,1,75.9799,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,74.6774,1.3025,0.0000
613650620,613650620,FUND,F,1,11.7391,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,11.4840,0.2551,0.0000
613650630,613650630,FUND,F,1,294.0618,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,290.2360,3.8258,0.0000
613650840,613650840,FUND,F,1,58.9839,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,57.6159,1.3680,0.0000
613650850,613650850,FUND,F,1,14.8002,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,14.5238,0.2764,0.0000
613650950,613650950,FUND,F,1,211.7043,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,207.4450,4.2593,0.0000
613651240,613651240,FUND,F,1,98.2303,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,93.3348,4.8955,0.0000
613651260,613651260,FUND,F,1,284.1982,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,264.9833,19.2149,0.0000
613651280,613651280,FUND,F,1,147.0044,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,145.5009,1.5035,0.0000
613651290,613651290,FUND,F,1,12.5397,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,11.7812,0.7585,0.0000
613651300,613651300,FUND,F,1,797.8201,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,752.0413,45.7788,0.0000
613651310,613651310,FUND,F,1,18.7116,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,18.0890,0.6226,0.0000
613651320,613651320,FUND,F,1,50.7095,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,48.3644,2.3451,0.0000
613651340,613651340,FUND,F,1,310.9993,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,307.6679,3.3314,0.0000
613651450,613651450,FUND,F,1,34.5683,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,34.0008,0.5675,0.0000
613651570,613651570,FUND,F,1,18.2831,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,17.9675,0.3156,0.0000
613651580,613651580,FUND,F,1,138.4142,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,136.9023,1.5119,0.0000
613651590,613651590,FUND,F,1,39.9242,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,39.2342,0.6900,0.0000
613651630,613651630,FUND,F,1,222.5597,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,220.1380,2.4217,0.0000
613651700,613651700,FUND,F,1,548.5815,0.00,100.000000,KOERSPLAN,KOERSPLAN,532.0528,16.5287,0.0000
613651720,613651720,FUND,F,1,361.2671,0.00,100.000000,KOERSPLAN,KOERSPLAN,358.1318,3.1353,0.0000
613651770,613651770,FUND,F,1,30.9038,0.00,100.000000,KOERSPLAN,KOERSPLAN,30.6163,0.2875,0.0000
613651810,613651810,FUND,F,1,8.0626,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,7.9855,0.0771,0.0000
613651820,613651820,FUND,F,1,15.4929,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,15.1327,0.3602,0.0000
613651960,613651960,FUND,F,1,9.6594,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,9.1672,0.4922,0.0000
613651970,613651970,FUND,F,1,251.5940,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,242.8831,8.7109,0.0000
613651990,613651990,FUND,F,1,1702.4430,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1618.5479,83.8951,0.0000
613652000,613652000,FUND,F,1,29.6928,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,29.2802,0.4126,0.0000
613652010,613652010,FUND,F,3,22.1475,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,21.2258,0.9217,0.0000
613652040,613652040,FUND,F,3,1121.3621,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,1094.7645,26.5976,0.0000
613652120,613652120,FUND,F,1,1019.0809,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,966.9641,52.1168,0.0000
613652130,613652130,FUND,F,1,43.2063,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,42.5797,0.6266,0.0000
613652380,613652380,FUND,F,1,290.7360,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,287.8469,2.8891,0.0000
613652450,613652450,FUND,F,1,128.3369,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,126.9558,1.3811,0.0000
613652470,613652470,FUND,F,1,258.3460,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,245.9210,12.4250,0.0000
613652480,613652480,FUND,F,1,68.2127,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,66.7371,1.4756,0.0000
613652520,613652520,FUND,F,1,189.3666,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,186.6878,2.6788,0.0000
613652530,613652530,FUND,F,1,27.7249,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,27.3535,0.3714,0.0000
613652540,613652540,FUND,F,1,218.8854,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,215.8375,3.0479,0.0000
613652640,613652640,FUND,F,1,90.5411,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,85.0588,5.4823,0.0000
613652670,613652670,FUND,F,1,20.7770,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,19.9112,0.8658,0.0000
613652690,613652690,FUND,F,1,20.1540,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,19.7958,0.3582,0.0000
613652800,613652800,FUND,F,1,217.2941,0.00,100.000000,KOERSPLAN,KOERSPLAN,216.2090,1.0851,0.0000
613652810,613652810,FUND,F,1,66.5347,0.00,100.000000,KOERSPLAN,KOERSPLAN,65.9475,0.5872,0.0000
613652920,613652920,FUND,F,1,7.7748,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,7.6291,0.1457,0.0000
613653120,613653120,FUND,F,1,172.4330,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,160.0434,12.3896,0.0000
613653140,613653140,FUND,F,1,15.0406,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,14.5656,0.4750,0.0000
613653250,613653250,FUND,F,1,5.1864,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,5.1170,0.0694,0.0000
613653260,613653260,FUND,F,1,39.6606,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,39.1837,0.4769,0.0000
613653340,613653340,FUND,F,1,108.2301,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,107.0046,1.2255,0.0000
613653410,613653410,FUND,F,1,199.1117,0.00,100.000000,KOERSPLAN,KOERSPLAN,195.1519,3.9598,0.0000
613653500,613653500,FUND,F,3,234.4487,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,223.6964,10.7523,0.0000
613653510,613653510,FUND,F,1,6.9562,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,6.8893,0.0669,0.0000
613653520,613653520,FUND,F,1,14.6662,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,14.1848,0.4814,0.0000
613653530,613653530,FUND,F,1,370.6934,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,365.8485,4.8449,0.0000
613653540,613653540,FUND,F,3,108.8981,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,107.3489,1.5492,0.0000
613653600,613653600,FUND,F,1,576.6852,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,572.6018,4.0834,0.0000
613653620,613653620,FUND,F,1,86.2997,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,85.4296,0.8701,0.0000
613653640,613653640,FUND,F,1,12.5965,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,12.3206,0.2759,0.0000
613653650,613653650,FUND,F,1,110.0197,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,107.5079,2.5118,0.0000
613653660,613653660,FUND,F,1,88.8980,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,87.9066,0.9914,0.0000
613653670,613653670,FUND,F,1,196.4093,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,192.6472,3.7621,0.0000
613653690,613653690,FUND,F,3,391.3151,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,384.2548,7.0603,0.0000
613653730,613653730,FUND,F,1,176.6852,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,171.7196,4.9656,0.0000
613653770,613653770,FUND,F,1,8.2307,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,8.1323,0.0984,0.0000
613654020,613654020,FUND,F,1,147.9105,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,145.3710,2.5395,0.0000
613654050,613654050,FUND,F,1,63.9012,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,62.9551,0.9461,0.0000
613654110,613654110,FUND,F,1,239.9192,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,236.9480,2.9712,0.0000
613654120,613654120,FUND,F,1,59.6093,0.00,100.000000,KOERSPLAN,KOERSPLAN,57.6863,1.9230,0.0000
613654220,613654220,FUND,F,1,220.4135,0.00,100.000000,KOERSPLAN,KOERSPLAN,206.0470,14.3665,0.0000
613654580,613654580,FUND,F,1,99.9038,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,97.5027,2.4011,0.0000
613654610,613654610,FUND,F,1,76.1771,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,72.3728,3.8043,0.0000
613654620,613654620,FUND,F,1,447.9931,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,445.0164,2.9767,0.0000
613654630,613654630,FUND,F,3,335.4956,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,324.8435,10.6521,0.0000
613654640,613654640,FUND,F,1,215.7254,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,213.8196,1.9058,0.0000
613654650,613654650,FUND,F,1,46.5428,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,45.2720,1.2708,0.0000
613654720,613654720,FUND,F,1,25.2916,0.00,100.000000,KOERSPLAN,KOERSPLAN,24.8633,0.4283,0.0000
613654810,613654810,FUND,F,1,244.1811,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,237.0669,7.1142,0.0000
613654880,613654880,FUND,F,1,41.4893,0.00,100.000000,KOERSPLAN,KOERSPLAN,41.0173,0.4720,0.0000
613655050,613655050,FUND,F,1,103.3826,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,101.1650,2.2176,0.0000
613655080,613655080,FUND,F,1,113.1506,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,110.8616,2.2890,0.0000
613655160,613655160,FUND,F,1,234.1655,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,230.8268,3.3387,0.0000
613655170,613655170,FUND,F,1,514.0978,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,509.1111,4.9867,0.0000
613655180,613655180,FUND,F,1,42.3549,0.00,100.000000,KOERSPLAN,KOERSPLAN,41.3015,1.0534,0.0000
613655240,613655240,FUND,F,1,181.5794,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,177.4902,4.0892,0.0000
613655250,613655250,FUND,F,1,19.0435,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,18.6967,0.3468,0.0000
613655610,613655610,FUND,F,1,357.4145,0.00,100.000000,KOERSPLAN,KOERSPLAN,353.7648,3.6497,0.0000
613655620,613655620,FUND,F,1,9.1618,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,8.8835,0.2783,0.0000
613655650,613655650,FUND,F,1,614.7397,0.00,100.000000,KOERSPLAN,KOERSPLAN,607.6423,7.0974,0.0000
613655680,613655680,FUND,F,1,212.8402,0.00,100.000000,KOERSPLAN,KOERSPLAN,210.7810,2.0592,0.0000
613655700,613655700,FUND,F,1,535.5832,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,526.5214,9.0618,0.0000
613655820,613655820,FUND,F,3,25.8085,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,24.5125,1.2960,0.0000
613655840,613655840,FUND,F,1,508.6143,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,486.9322,21.6821,0.0000
613655860,613655860,FUND,F,1,68.3014,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,66.3858,1.9156,0.0000
613655880,613655880,FUND,F,1,129.4336,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,126.8429,2.5907,0.0000
613655900,613655900,FUND,F,1,688.5958,0.00,100.000000,KOERSPLAN,KOERSPLAN,672.9936,15.6022,0.0000
613655920,613655920,FUND,F,1,35.7131,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,33.8616,1.8515,0.0000
613655930,613655930,FUND,F,1,53.5520,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,52.5848,0.9672,0.0000
613655950,613655950,FUND,F,1,484.7711,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,473.1328,11.6383,0.0000
613655970,613655970,FUND,F,5,2706.6193,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,2637.5872,69.0321,0.0000
613655980,613655980,FUND,F,1,44.2757,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,43.5157,0.7600,0.0000
613656010,613656010,FUND,F,1,216.5844,0.00,100.000000,KOERSPLAN,KOERSPLAN,213.5742,3.0102,0.0000
613656060,613656060,FUND,F,1,364.3359,0.00,100.000000,KOERSPLAN,KOERSPLAN,359.8903,4.4456,0.0000
613656080,613656080,FUND,F,1,207.7454,0.00,100.000000,KOERSPLAN,KOERSPLAN,205.7950,1.9504,0.0000
613656130,613656130,FUND,F,1,44.1298,0.00,100.000000,KOERSPLAN,KOERSPLAN,43.7425,0.3873,0.0000
613656160,613656160,FUND,F,3,373.1221,0.00,100.000000,KOERSPLAN,KOERSPLAN,367.6891,5.4330,0.0000
613656180,613656180,FUND,F,1,275.0753,0.00,100.000000,KOERSPLAN,KOERSPLAN,273.0056,2.0697,0.0000
613656200,613656200,FUND,F,1,315.9592,0.00,100.000000,KOERSPLAN,KOERSPLAN,309.7747,6.1845,0.0000
613656540,613656540,FUND,F,3,534.9129,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,506.0529,28.8600,0.0000
613656670,613656670,FUND,F,1,526.2818,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,521.4932,4.7886,0.0000
613656680,613656680,FUND,F,1,28.5742,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,28.1732,0.4010,0.0000
613656690,613656690,FUND,F,1,230.4200,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,228.8250,1.5950,0.0000
613656830,613656830,FUND,F,1,40.8537,0.00,100.000000,KOERSPLAN,KOERSPLAN,40.3995,0.4542,0.0000
613656990,613656990,FUND,F,1,14.3453,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,13.9332,0.4121,0.0000
613657000,613657000,FUND,F,1,648.8455,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,641.6787,7.1668,0.0000
613657010,613657010,FUND,F,1,456.5577,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,453.0308,3.5269,0.0000
613657020,613657020,FUND,F,1,72.7868,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,71.2160,1.5708,0.0000
613657030,613657030,FUND,F,1,884.7000,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,872.2509,12.4491,0.0000
613657060,613657060,FUND,F,1,145.5306,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,142.5784,2.9522,0.0000
613657070,613657070,FUND,F,1,288.3835,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,281.7497,6.6338,0.0000
613657080,613657080,FUND,F,1,266.0772,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,249.8579,16.2193,0.0000
613657170,613657170,FUND,F,1,61.0957,0.00,100.000000,KOERSPLAN,KOERSPLAN,60.5203,0.5754,0.0000
613657280,613657280,FUND,F,1,286.3402,0.00,100.000000,KOERSPLAN,KOERSPLAN,282.2331,4.1071,0.0000
613657370,613657370,FUND,F,1,430.7300,0.00,100.000000,KOERSPLAN,KOERSPLAN,426.6533,4.0767,0.0000
613657390,613657390,FUND,F,1,207.6749,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,201.4524,6.2225,0.0000
613657430,613657430,FUND,F,1,30.8905,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,30.2501,0.6404,0.0000
613657440,613657440,FUND,F,1,93.2701,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,91.3040,1.9661,0.0000
613657450,613657450,FUND,F,1,529.0814,0.00,100.000000,KOERSPLAN,KOERSPLAN,521.5162,7.5652,0.0000
613657480,613657480,FUND,F,1,308.8002,0.00,100.000000,KOERSPLAN,KOERSPLAN,305.1480,3.6522,0.0000
613657490,613657490,FUND,F,1,42.6057,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,41.8395,0.7662,0.0000
613657510,613657510,FUND,F,1,222.9134,0.00,100.000000,KOERSPLAN,KOERSPLAN,221.8694,1.0440,0.0000
613657520,613657520,FUND,F,1,210.1723,0.00,100.000000,KOERSPLAN,KOERSPLAN,208.8269,1.3454,0.0000
613657530,613657530,FUND,F,1,111.5841,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,110.3408,1.2433,0.0000
613657540,613657540,FUND,F,1,204.0235,0.00,100.000000,KOERSPLAN,KOERSPLAN,201.5078,2.5157,0.0000
613657690,613657690,FUND,F,1,85.5969,0.00,100.000000,KOERSPLAN,KOERSPLAN,83.7563,1.8406,0.0000
613657880,613657880,FUND,F,1,390.1115,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,372.7377,17.3738,0.0000
613657920,613657920,FUND,F,1,30.2290,0.00,100.000000,KOERSPLAN,KOERSPLAN,29.4951,0.7339,0.0000
613657930,613657930,FUND,F,1,7.7779,0.00,100.000000,KOERSPLAN,KOERSPLAN,7.6171,0.1608,0.0000
613657980,613657980,FUND,F,1,422.5414,0.00,100.000000,KOERSPLAN,KOERSPLAN,416.6440,5.8974,0.0000
613658000,613658000,FUND,F,1,12.7342,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,12.4007,0.3335,0.0000
613658050,613658050,FUND,F,1,504.3993,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,493.5777,10.8216,0.0000
613658060,613658060,FUND,F,1,294.6520,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,291.1913,3.4607,0.0000
613658090,613658090,FUND,F,1,87.2085,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,85.1648,2.0437,0.0000
613658100,613658100,FUND,F,1,135.2175,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,132.1911,3.0264,0.0000
613658150,613658150,FUND,F,1,197.4529,0.00,100.000000,KOERSPLAN,KOERSPLAN,193.3985,4.0544,0.0000
613658180,613658180,FUND,F,1,39.1586,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,37.5080,1.6506,0.0000
613658290,613658290,FUND,F,1,555.7584,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,536.6910,19.0674,0.0000
613658310,613658310,FUND,F,1,469.0016,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,463.8214,5.1802,0.0000
613658350,613658350,FUND,F,1,147.2123,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,144.5791,2.6332,0.0000
613658370,613658370,FUND,F,1,251.4543,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,245.5565,5.8978,0.0000
613658390,613658390,FUND,F,1,108.5391,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,104.4961,4.0430,0.0000
613658400,613658400,FUND,F,1,197.0315,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,185.6211,11.4104,0.0000
613658420,613658420,FUND,F,1,165.1654,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,159.9256,5.2398,0.0000
613658430,613658430,FUND,F,1,25.4762,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,25.2170,0.2592,0.0000
613658440,613658440,FUND,F,3,364.0498,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,357.6508,6.3990,0.0000
613658520,613658520,FUND,F,1,49.8713,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,49.2773,0.5940,0.0000
613658530,613658530,FUND,F,1,399.0146,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,375.0430,23.9716,0.0000
613658540,613658540,FUND,F,1,193.9293,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,188.0535,5.8758,0.0000
613658550,613658550,FUND,F,1,142.1423,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,137.5252,4.6171,0.0000
613658560,613658560,FUND,F,1,98.9737,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,97.8350,1.1387,0.0000
613658590,613658590,FUND,F,3,323.0005,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,308.5606,14.4399,0.0000
613658600,613658600,FUND,F,1,25.7727,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,25.2893,0.4834,0.0000
613658620,613658620,FUND,F,1,548.6667,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,531.7812,16.8855,0.0000
613658640,613658640,FUND,F,1,566.2223,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,554.3790,11.8433,0.0000
613658670,613658670,FUND,F,1,338.5730,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,317.6920,20.8810,0.0000
613658680,613658680,FUND,F,1,5.4048,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,5.2388,0.1660,0.0000
613658690,613658690,FUND,F,1,36.0523,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,34.6515,1.4008,0.0000
613658720,613658720,FUND,F,1,152.5283,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,147.5471,4.9812,0.0000
613658740,613658740,FUND,F,1,579.5723,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,573.1960,6.3763,0.0000
613658800,613658800,FUND,F,1,17.6872,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,17.4219,0.2653,0.0000
613658810,613658810,FUND,F,1,546.9745,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,540.1860,6.7885,0.0000
613658820,613658820,FUND,F,1,132.5344,0.00,100.000000,KOERSPLAN,KOERSPLAN,130.9348,1.5996,0.0000
613658840,613658840,FUND,F,1,56.1743,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,54.8215,1.3528,0.0000
613658890,613658890,FUND,F,1,252.6720,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,247.1261,5.5459,0.0000
613658920,613658920,FUND,F,1,198.8689,0.00,100.000000,KOERSPLAN,KOERSPLAN,197.1736,1.6953,0.0000
613658980,613658980,FUND,F,1,17.9136,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,17.6236,0.2900,0.0000
613659000,613659000,FUND,F,1,20.9861,0.00,100.000000,KOERSPLAN,TOEKOMSTPLAN,20.4274,0.5587,0.0000
